"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploCLLSensDist"
"01/25/2022 11:35:23:731 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-cll-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"4","2","159","159810","96.68297988036977","45.975"
"5","2","26","825532","89.31472081218274","98.5"
"6","2","22","645371","91.02175012645422","98.85000000000001"
"4","2","160","159810","96.56113537117903","45.800000000000004"
"5","2","27","825532","88.9707750952986","98.375"
"4","2","161","159810","96.10958904109589","45.625"
"7","3","13","247942","94.5518453427065","99.575"
"6","2","23","645371","90.71121235130347","98.775"
"4","2","162","159810","96.24931053502482","45.324999999999996"
"5","2","28","825532","88.60050890585242","98.25"
"6","2","24","645371","90.22537351228159","98.725"
"4","2","163","159810","96.01549529607084","45.175"
"5","2","29","825532","88.36261777438249","98.175"
"4","2","164","159810","96.0511679644049","44.95"
"7","3","14","247942","94.14866901054747","99.55000000000001"
"6","2","25","645371","89.69098277608916","98.7"
"4","2","165","159810","95.5964325529543","44.85"
"5","2","30","825532","88.17231710425695","98.075"
"4","2","166","159810","95.8496915311273","44.574999999999996"
"6","2","26","645371","89.32555780933062","98.6"
"4","2","167","159810","95.77940348902645","44.425"
"7","3","15","247942","93.69505149459934","99.52499999999999"
"5","2","31","825532","87.9948914431673","97.875"
"6","2","27","645371","88.86069525501142","98.52499999999999"
"4","2","168","159810","95.5316742081448","44.2"
"4","2","169","159810","95.57069846678023","44.025"
"5","2","32","825532","87.54475703324808","97.75"
"6","2","28","645371","88.40101522842639","98.5"
"4","2","170","159810","95.70938215102976","43.7"
"7","3","16","247942","93.4121196882072","99.425"
"5","2","33","825532","87.10007678525723","97.675"
"4","2","171","159810","95.63218390804597","43.5"
"6","2","29","645371","88.14118842051802","98.45"
"4","2","172","159810","95.55427251732101","43.3"
"5","2","34","825532","86.80840163934425","97.6"
"6","2","30","645371","87.63017526035051","98.425"
"4","2","173","159810","95.70765661252901","43.1"
"7","3","17","247942","93.10865191146881","99.4"
"4","2","174","159810","95.5813953488372","43"
"6","2","31","645371","87.28705822527333","98.32499999999999"
"5","2","35","825532","86.439374519354","97.52499999999999"
"4","2","175","159810","95.6268221574344","42.875"
"4","2","176","159810","95.60117302052787","42.625"
"6","2","32","645371","87.00076316458917","98.275"
"5","2","36","825532","86.22016936104696","97.425"
"7","3","18","247942","92.64668849156384","99.275"
"4","2","177","159810","95.87020648967551","42.375"
"6","2","33","645371","86.75496688741721","98.15"
"5","2","37","825532","85.98562628336755","97.39999999999999"
"4","2","178","159810","95.5568720379147","42.199999999999996"
"4","2","179","159810","95.48156956004756","42.05"
"6","2","34","645371","86.46788990825688","98.1"
"7","3","19","247942","92.16427311665407","99.225"
"5","2","38","825532","85.64089391215002","97.32499999999999"
"4","2","180","159810","95.05363528009535","41.949999999999996"
"5","2","39","825532","85.49755721265106","97.225"
"6","2","35","645371","85.95104538500765","98.05"
"4","2","181","159810","95.03885236102809","41.825"
"4","2","182","159810","95.13805522208884","41.65"
"7","3","20","247942","91.63306451612904","99.2"
"6","2","36","645371","85.73979591836735","98"
"5","2","40","825532","85.17374517374517","97.125"
"4","2","183","159810","94.87951807228916","41.5"
"4","2","184","159810","94.80048367593712","41.349999999999994"
"6","2","37","645371","85.25133962745598","97.975"
"5","2","41","825532","84.77196598814739","97.02499999999999"
"4","2","185","159810","94.71766848816029","41.175"
"7","3","21","247942","91.27804386186035","99.175"
"4","2","186","159810","94.63741620962828","41.025"
"6","2","38","645371","84.84538717096856","97.82499999999999"
"5","2","42","825532","84.33952528379774","96.89999999999999"
"4","2","187","159810","94.85294117647058","40.8"
"6","2","39","645371","84.57800511508951","97.75"
"4","2","188","159810","94.76923076923077","40.625"
"7","3","22","247942","90.87011349306431","99.125"
"5","2","43","825532","84.00929992250065","96.775"
"4","2","189","159810","94.74009900990099","40.400000000000006"
"6","2","40","645371","84.2469262295082","97.6"
"4","2","190","159810","94.7172156619018","40.225"
"5","2","44","825532","83.77329192546584","96.6"
"4","2","191","159810","94.76309226932669","40.1"
"6","2","41","645371","83.70541442134976","97.425"
"7","3","23","247942","90.2346707040121","99.075"
"4","2","192","159810","94.75","40"
"5","2","45","825532","83.56661482633488","96.45"
"4","2","193","159810","94.6047678795483","39.85"
"6","2","42","645371","83.32905214487542","97.32499999999999"
"4","2","194","159810","94.09547738693468","39.800000000000004"
"5","2","46","825532","83.19502074688798","96.39999999999999"
"4","2","195","159810","93.51385390428212","39.7"
"7","3","24","247942","89.82323232323233","99"
"6","2","43","645371","83.10185185185185","97.2"
"5","2","47","825532","82.7962577962578","96.2"
"4","2","196","159810","93.65884590995562","39.425"
"4","2","197","159810","93.82165605095541","39.25"
"6","2","44","645371","82.6725025746653","97.1"
"5","2","48","825532","82.44473342002601","96.125"
"4","2","198","159810","93.79795396419436","39.1"
"7","3","25","247942","89.3633148054573","98.95"
"4","2","199","159810","93.64161849710982","38.925"
"6","2","45","645371","82.55604225715022","97.02499999999999"
"5","2","49","825532","82.12334113973458","96.075"
"4","2","200","159810","93.5525467440361","38.775"
"4","2","201","159810","93.58392741412833","38.574999999999996"
"6","2","46","645371","82.34838709677419","96.875"
"5","2","50","825532","81.76608491794738","95.975"
"4","2","202","159810","93.31602855288773","38.525"
"7","3","26","247942","89.04352226720647","98.8"
"4","2","203","159810","92.97332465842551","38.425"
"6","2","47","645371","81.75710594315245","96.75"
"5","2","51","825532","81.3820078226858","95.875"
"4","2","204","159810","92.55874673629243","38.3"
"6","2","48","645371","81.27747607964831","96.675"
"4","2","205","159810","92.27748691099477","38.2"
"5","2","52","825532","81.16509926854755","95.7"
"4","2","206","159810","92.26229508196721","38.125"
"7","3","27","247942","88.6806786528235","98.725"
"6","2","49","645371","80.87474120082815","96.6"
"4","2","207","159810","92.2874093605801","37.925"
"5","2","53","825532","80.97356712902382","95.525"
"4","2","208","159810","92.13483146067416","37.824999999999996"
"6","2","50","645371","80.82511676180592","96.35000000000001"
"4","2","209","159810","92.15425531914893","37.6"
"7","3","28","247942","88.29194120628485","98.65"
"4","2","210","159810","91.98396793587175","37.425000000000004"
"5","2","54","825532","80.5184603299293","95.475"
"6","2","51","645371","80.60826618144009","96.175"
"4","2","211","159810","91.63879598662207","37.375"
"4","2","212","159810","91.09772423025436","37.35"
"5","2","55","825532","80.43535274062418","95.325"
"6","2","52","645371","80.19776216497529","96.075"
"4","2","213","159810","91.01274312541918","37.275000000000006"
"4","2","214","159810","91.24579124579124","37.125"
"7","3","29","247942","87.90261222419477","98.575"
"5","2","56","825532","80.26764628706377","95.275"
"4","2","215","159810","91.48073022312373","36.975"
"6","2","53","645371","79.78640270903881","95.975"
"4","2","216","159810","91.5875169606513","36.85"
"5","2","57","825532","79.82640715412941","95.05"
"4","2","217","159810","91.63834126444596","36.775000000000006"
"6","2","54","645371","79.36880542514345","95.85000000000001"
"5","2","58","825532","79.61548590992889","94.925"
"7","3","30","247942","87.41436183709719","98.52499999999999"
"4","2","218","159810","91.54737559645535","36.675000000000004"
"4","2","219","159810","91.66097060833903","36.575"
"6","2","55","645371","79.12748171368861","95.7"
"5","2","59","825532","79.40865892291447","94.69999999999999"
"4","2","220","159810","91.69526424159231","36.425000000000004"
"4","2","221","159810","91.47180192572215","36.35"
"6","2","56","645371","78.88540031397174","95.55"
"5","2","60","825532","79.24827951296982","94.45"
"4","2","222","159810","91.05299380591879","36.325"
"7","3","31","247942","86.99517399034798","98.425"
"4","2","223","159810","91.28027681660899","36.125"
"6","2","57","645371","78.48167539267016","95.5"
"5","2","61","825532","79.04509283819628","94.25"
"4","2","224","159810","91.13573407202216","36.1"
"4","2","225","159810","90.96594857539958","35.975"
"6","2","58","645371","78.34645669291339","95.25"
"5","2","62","825532","78.83696229421136","94.15"
"4","2","226","159810","90.94707520891365","35.9"
"7","3","32","247942","86.53455284552845","98.4"
"4","2","227","159810","91.06769016050245","35.825"
"6","2","59","645371","77.94426919032598","95.1"
"5","2","63","825532","78.63793562117584","93.975"
"4","2","228","159810","91.2982456140351","35.625"
"4","2","229","159810","90.99225897255454","35.525"
"5","2","64","825532","78.34310069259458","93.85"
"6","2","60","645371","77.56443976854287","95.05"
"7","3","33","247942","85.94663278271919","98.375"
"4","2","230","159810","90.75511644318985","35.425000000000004"
"4","2","231","159810","91.11584932480456","35.175"
"5","2","65","825532","78.07743658210948","93.625"
"6","2","61","645371","77.44994731296102","94.89999999999999"
"4","2","232","159810","91.0192444761226","35.075"
"4","2","233","159810","90.99356683345246","34.975"
"6","2","62","645371","77.16244725738397","94.8"
"5","2","66","825532","77.70939256087772","93.425"
"7","3","34","247942","85.7470094171545","98.225"
"4","2","234","159810","90.96126255380202","34.849999999999994"
"4","2","235","159810","91.05984138428262","34.675"
"6","2","63","645371","76.89664287602433","94.575"
"5","2","67","825532","77.59914255091104","93.30000000000001"
"4","2","236","159810","91.30434782608695","34.5"
"4","2","237","159810","91.27906976744185","34.4"
"6","2","64","645371","76.73555908850027","94.35"
"5","2","68","825532","77.3569701853344","93.075"
"7","3","35","247942","85.41932194748917","98.075"
"4","2","238","159810","91.0480349344978","34.35"
"6","2","65","645371","76.65958576739246","94.15"
"4","2","239","159810","91.02844638949672","34.275"
"5","2","69","825532","77.01829924650161","92.9"
"4","2","240","159810","91.22165325530358","34.175"
"7","3","36","247942","85.03957110033188","97.925"
"6","2","66","645371","76.67910447761194","93.8"
"4","2","241","159810","91.47058823529412","34"
"5","2","70","825532","76.7529665587918","92.7"
"4","2","242","159810","91.38438880706921","33.95"
"6","2","67","645371","76.55540720961281","93.625"
"4","2","243","159810","91.63582531458178","33.775"
"5","2","71","825532","76.66937010002704","92.475"
"4","2","244","159810","91.47516679021498","33.725"
"4","2","245","159810","91.17210682492582","33.7"
"7","3","37","247942","84.76482617586912","97.8"
"6","2","68","645371","76.43277986073915","93.35"
"5","2","72","825532","76.42915199133026","92.27499999999999"
"4","2","246","159810","91.00371747211896","33.625"
"4","2","247","159810","90.92261904761905","33.6"
"6","2","69","645371","76.34264232008593","93.10000000000001"
"5","2","73","825532","76.29790703995651","91.975"
"4","2","248","159810","90.8955223880597","33.5"
"7","3","38","247942","84.39498592990535","97.725"
"4","2","249","159810","91.21621621621621","33.300000000000004"
"6","2","70","645371","76.0699865410498","92.875"
"5","2","74","825532","76.26056146088852","91.725"
"4","2","250","159810","91.2781954887218","33.25"
"4","2","251","159810","91.04589917231","33.225"
"6","2","71","645371","76.01296596434359","92.55"
"5","2","75","825532","76.03938730853392","91.4"
"4","2","252","159810","91.38972809667673","33.1"
"7","3","39","247942","84.00307141028922","97.675"
"4","2","253","159810","91.13636363636364","33"
"5","2","76","825532","75.80246913580247","91.125"
"6","2","72","645371","75.75921908893709","92.2"
"4","2","254","159810","91.25475285171103","32.875"
"4","2","255","159810","91.36745607333843","32.725"
"5","2","77","825532","75.68163040484714","90.77499999999999"
"4","2","256","159810","91.70506912442397","32.550000000000004"
"6","2","73","645371","75.61904761904762","91.875"
"7","3","40","247942","83.82466034350166","97.52499999999999"
"4","2","257","159810","91.46810146041506","32.525"
"4","2","258","159810","91.45496535796767","32.475"
"5","2","78","825532","75.69886520896762","90.325"
"6","2","74","645371","75.49849767823","91.525"
"4","2","259","159810","91.51234567901234","32.4"
"4","2","260","159810","91.47947327652982","32.275"
"5","2","79","825532","75.65241532481954","90.05"
"6","2","75","645371","75.54154099259665","91.175"
"7","3","41","247942","83.69704749679076","97.375"
"4","2","261","159810","91.601866251944","32.15"
"4","2","262","159810","91.64715066354411","32.025"
"6","2","76","645371","75.6131165610361","90.725"
"5","2","80","825532","75.5363611033714","89.725"
"4","2","263","159810","91.92789968652038","31.900000000000002"
"4","2","264","159810","91.68627450980392","31.874999999999996"
"5","2","81","825532","75.55306636796416","89.275"
"7","3","42","247942","83.34618350038551","97.275"
"6","2","77","645371","75.60232622542232","90.275"
"4","2","265","159810","91.28043990573448","31.825"
"4","2","266","159810","91.5415019762846","31.624999999999996"
"5","2","82","825532","75.50618672665917","88.9"
"4","2","267","159810","91.97138314785374","31.45"
"6","2","78","645371","75.66137566137566","89.775"
"4","2","268","159810","92.11155378486056","31.374999999999996"
"5","2","83","825532","75.21174477696216","88.55"
"7","3","43","247942","82.99459737586828","97.175"
"4","2","269","159810","92.09896249002394","31.324999999999996"
"6","2","79","645371","75.77709325119014","89.275"
"4","2","270","159810","92.08633093525181","31.275"
"5","2","84","825532","75.18434486670448","88.14999999999999"
"4","2","271","159810","92.45585874799357","31.15"
"6","2","80","645371","75.9650605804452","88.725"
"4","2","272","159810","92.44372990353698","31.1"
"4","2","273","159810","92.28295819935691","31.1"
"5","2","85","825532","75.29948659440959","87.64999999999999"
"7","3","44","247942","82.52252252252252","97.125"
"6","2","81","645371","76.02953706333429","88.02499999999999"
"4","2","274","159810","92.50604351329574","31.025000000000002"
"4","2","275","159810","92.48181083265966","30.925000000000004"
"5","2","86","825532","75.31536697247707","87.2"
"6","2","82","645371","76.33085289066972","87.35000000000001"
"4","2","276","159810","92.47572815533981","30.9"
"4","2","277","159810","92.3076923076923","30.875000000000004"
"7","3","45","247942","82.25889633831872","96.95"
"5","2","87","825532","75.36732929991356","86.775"
"6","2","83","645371","76.33323724416259","86.725"
"4","2","278","159810","92.30145867098865","30.85"
"4","2","279","159810","92.30145867098865","30.85"
"5","2","88","825532","75.57229788467112","86.275"
"4","2","280","159810","92.59560618388934","30.725"
"6","2","84","645371","76.56976744186046","86"
"4","2","281","159810","92.50814332247556","30.7"
"5","2","89","825532","75.48819586126494","85.775"
"4","2","282","159810","92.56535947712419","30.599999999999998"
"7","3","46","247942","81.99896694214877","96.8"
"6","2","85","645371","76.73600937591561","85.32499999999999"
"4","2","283","159810","92.71089271089271","30.525000000000002"
"5","2","90","825532","75.52098620487232","85.175"
"4","2","284","159810","92.85127362366475","30.425"
"6","2","86","645371","77.09810874704492","84.6"
"4","2","285","159810","92.8395061728395","30.375000000000004"
"5","2","91","825532","75.80502215657312","84.625"
"4","2","286","159810","92.98679867986799","30.3"
"7","3","47","247942","81.7429531936902","96.675"
"6","2","87","645371","77.4597495527728","83.85000000000001"
"4","2","287","159810","92.97520661157024","30.25"
"5","2","92","825532","75.9976176295414","83.95"
"4","2","288","159810","93.12913907284768","30.2"
"6","2","88","645371","77.66756837992185","83.175"
"4","2","289","159810","92.95190713101161","30.15"
"5","2","93","825532","76.2406015037594","83.125"
"7","3","48","247942","81.279129984464","96.55"
"4","2","290","159810","93.01745635910224","30.075000000000003"
"6","2","89","645371","78.10130421595389","82.425"
"4","2","291","159810","93.24437030859049","29.975"
"5","2","94","825532","76.56344869459623","82.35"
"4","2","292","159810","93.31662489557226","29.925"
"6","2","90","645371","78.21963903334354","81.72500000000001"
"4","2","293","159810","93.22175732217573","29.875"
"5","2","95","825532","77.15689284617746","81.425"
"4","2","294","159810","93.37248322147651","29.799999999999997"
"7","3","49","247942","80.97459823742872","96.45"
"6","2","91","645371","78.37087318728787","81.025"
"4","2","295","159810","93.45088161209067","29.775000000000002"
"5","2","96","825532","77.50232414006818","80.675"
"4","2","296","159810","93.51851851851852","29.7"
"6","2","92","645371","78.62476664592408","80.35"
"4","2","297","159810","93.41772151898734","29.625"
"4","2","298","159810","93.49662162162163","29.599999999999998"
"5","2","97","825532","77.81954887218046","79.80000000000001"
"7","3","50","247942","80.70038910505836","96.375"
"6","2","93","645371","78.87147335423198","79.75"
"4","2","299","159810","93.49112426035504","29.575000000000003"
"4","2","300","159810","93.55932203389831","29.5"
"5","2","98","825532","78.28154724159798","78.85"
"6","2","94","645371","79.02562480227776","79.025"
"4","2","301","159810","93.71816638370119","29.45"
"4","2","302","159810","94.10760034158838","29.275000000000002"
"5","2","99","825532","79.05557340186316","77.825"
"6","2","95","645371","79.14404343660173","78.27499999999999"
"7","3","51","247942","80.17129509473138","96.325"
"4","2","303","159810","94.18803418803418","29.25"
"4","2","304","159810","94.17309340188518","29.175"
"5","2","100","825532","79.79830839297333","76.85"
"6","2","96","645371","79.41935483870968","77.5"
"4","2","305","159810","94.08233276157804","29.15"
"4","2","306","159810","94.3250214961307","29.075"
"5","2","101","825532","80.05913272010513","76.1"
"6","2","97","645371","79.96089931573802","76.725"
"7","3","52","247942","79.93762993762994","96.2"
"4","2","307","159810","94.23407917383821","29.049999999999997"
"4","2","308","159810","94.13287316652287","28.975"
"5","2","102","825532","80.51775638898107","75.325"
"6","2","98","645371","80.4412248929865","75.925"
"4","2","309","159810","94.21416234887737","28.95"
"6","2","99","645371","80.94446291985368","75.175"
"4","2","310","159810","94.21416234887737","28.95"
"5","2","103","825532","80.82467314783774","74.575"
"7","3","53","247942","79.61998958875586","96.05"
"4","2","311","159810","94.37716262975778","28.9"
"4","2","312","159810","94.62272333044233","28.825"
"6","2","100","645371","81.32348001343634","74.425"
"8","3","0","190320","100","100"
"5","2","104","825532","81.2415196743555","73.7"
"7","3","54","247942","79.20250195465208","95.92500000000001"
"5","2","105","825532","81.79945054945054","72.8"
"6","2","101","645371","81.66101694915254","73.75"
"6","2","102","645371","82.02054794520548","73"
"5","2","106","825532","82.21604723862453","71.975"
"8","3","1","190320","99.625","100"
"7","3","55","247942","78.83611691022965","95.8"
"5","2","107","825532","82.96973961998593","71.05"
"6","2","103","645371","82.54847645429363","72.2"
"5","2","108","825532","83.48787446504993","70.1"
"6","2","104","645371","82.97126839523476","71.35000000000001"
"7","3","56","247942","78.57329500914555","95.675"
"8","3","2","190320","99.125","100"
"5","2","109","825532","84.09830140946873","69.175"
"6","2","105","645371","83.71763036537779","70.475"
"5","2","110","825532","84.6800731261426","68.375"
"6","2","106","645371","84.29187634795112","69.55"
"7","3","57","247942","78.1495033978045","95.65"
"5","2","111","825532","85.30717986676535","67.55"
"6","2","107","645371","85.07462686567165","68.675"
"8","3","3","190320","98.54963740935234","99.97500000000001"
"5","2","112","825532","86.0517435320585","66.675"
"6","2","108","645371","85.89318600368324","67.875"
"5","2","113","825532","86.73003802281369","65.75"
"6","2","109","645371","86.49050986229996","67.175"
"7","3","58","247942","77.83302800314054","95.525"
"5","2","114","825532","87.51445086705202","64.875"
"6","2","110","645371","86.8796992481203","66.5"
"8","3","4","190320","98.024012006003","99.95"
"5","2","115","825532","87.94381584081154","64.075"
"6","2","111","645371","87.19604863221885","65.8"
"7","3","59","247942","77.60020958868222","95.42500000000001"
"5","2","116","825532","88.69118228548834","63.224999999999994"
"6","2","112","645371","87.91377983063894","64.95"
"8","3","5","190320","97.49874937468735","99.95"
"5","2","117","825532","89.29859719438878","62.375"
"6","2","113","645371","88.71156091864538","64.225"
"7","3","60","247942","77.42189551063271","95.22500000000001"
"5","2","118","825532","90.09740259740259","61.6"
"6","2","114","645371","89.00235663786331","63.65"
"5","2","119","825532","91.07363225010285","60.775"
"6","2","115","645371","89.36507936507937","63"
"8","3","6","190320","97.04704704704706","99.9"
"7","3","61","247942","77.03625853914872","95.15"
"5","2","120","825532","91.46899708697461","60.075"
"6","2","116","645371","89.7713598074609","62.324999999999996"
"5","2","121","825532","92.17171717171718","59.4"
"6","2","117","645371","90.46266233766234","61.6"
"5","2","122","825532","92.88150042625746","58.650000000000006"
"7","3","62","247942","76.87450670876085","95.025"
"8","3","7","190320","96.51977966950426","99.85000000000001"
"6","2","118","645371","91.01354123922856","60.925"
"5","2","123","825532","93.07228915662651","58.099999999999994"
"6","2","119","645371","91.32059800664452","60.199999999999996"
"5","2","124","825532","93.24090121317158","57.699999999999996"
"7","3","63","247942","76.73254281949934","94.875"
"6","2","120","645371","91.82389937106919","59.62499999999999"
"8","3","8","190320","96.04307538191836","99.825"
"5","2","125","825532","93.27804452204278","57.275"
"6","2","121","645371","92.26215644820296","59.12500000000001"
"5","2","126","825532","93.54130052724078","56.89999999999999"
"7","3","64","247942","76.50475184794087","94.69999999999999"
"6","2","122","645371","92.70788912579957","58.62500000000001"
"5","2","127","825532","93.68653421633553","56.625"
"6","2","123","645371","93.2787591555364","58.025000000000006"
"8","3","9","190320","95.76653306613227","99.8"
"5","2","128","825532","94.002665482008","56.275"
"6","2","124","645371","93.8508504143044","57.325"
"5","2","129","825532","94.0625","56.00000000000001"
"7","3","65","247942","76.10993657505286","94.6"
"6","2","125","645371","93.5611038107753","57.074999999999996"
"5","2","130","825532","94.0251572327044","55.65"
"6","2","126","645371","93.90190013256739","56.574999999999996"
"8","3","10","190320","95.39078156312625","99.8"
"5","2","131","825532","94.21076436001809","55.275"
"7","3","66","247942","75.74794810696321","94.425"
"6","2","127","645371","93.95286794130725","56.225"
"5","2","132","825532","94.60201280878316","54.65"
"6","2","128","645371","94.12556053811659","55.75"
"5","2","133","825532","94.29622815087396","54.35"
"8","3","11","190320","94.93734335839599","99.75"
"7","3","67","247942","75.4842133191828","94.22500000000001"
"6","2","129","645371","94.42934782608695","55.2"
"5","2","134","825532","94.31345353675451","54.074999999999996"
"6","2","130","645371","94.792142530836","54.725"
"5","2","135","825532","94.50395901257569","53.675"
"6","2","131","645371","95.11970534069981","54.300000000000004"
"5","2","136","825532","94.83568075117371","53.25"
"7","3","68","247942","75.17278043593834","94.05"
"8","3","12","190320","94.4068221720592","99.675"
"6","2","132","645371","95.13888888888889","54"
"5","2","137","825532","95.11616880037933","52.725"
"5","2","138","825532","95.59597893729057","52.225"
"6","2","133","645371","95.29795158286778","53.7"
"7","3","69","247942","74.8069241011984","93.875"
"5","2","139","825532","95.94202898550725","51.74999999999999"
"6","2","134","645371","95.50351288056206","53.37499999999999"
"8","3","13","190320","94.0040140491721","99.65"
"5","2","140","825532","96.11273080660835","51.449999999999996"
"6","2","135","645371","95.43099387658972","53.075"
"5","2","141","825532","96.28543499511241","51.15"
"7","3","70","247942","74.55321419045079","93.72500000000001"
"6","2","136","645371","95.49121974371144","52.675000000000004"
"5","2","142","825532","96.31449631449631","50.875"
"5","2","143","825532","96.29080118694363","50.55"
"8","3","14","190320","93.59939759036145","99.6"
"6","2","137","645371","95.70200573065902","52.349999999999994"
"7","3","71","247942","74.34456928838952","93.45"
"5","2","144","825532","96.57057654075547","50.3"
"6","2","138","645371","95.63967417345472","52.175000000000004"
"6","2","139","645371","95.42829643888354","51.949999999999996"
"5","2","145","825532","96.7032967032967","50.05"
"8","3","15","190320","93.27309236947792","99.6"
"5","2","146","825532","96.63823381836427","49.825"
"6","2","140","645371","95.77874818049492","51.525"
"7","3","72","247942","74.2619431025228","93.15"
"5","2","147","825532","96.57603222557906","49.65"
"6","2","141","645371","95.90243902439025","51.24999999999999"
"5","2","148","825532","96.70886075949367","49.375"
"6","2","142","645371","95.92337917485266","50.9"
"5","2","149","825532","96.74465920651069","49.15"
"7","3","73","247942","73.9247311827957","93"
"6","2","143","645371","95.89515331355094","50.55"
"8","3","16","190320","92.84279256654948","99.55000000000001"
"6","2","144","645371","96.01593625498009","50.2"
"5","2","150","825532","96.6785896780787","48.925000000000004"
"5","2","151","825532","96.81561376476631","48.675000000000004"
"6","2","145","645371","96.09609609609609","49.95"
"5","2","152","825532","96.95562435500516","48.449999999999996"
"7","3","74","247942","73.66011311607863","92.825"
"8","3","17","190320","92.33475747675296","99.47500000000001"
"5","2","153","825532","96.73744174003107","48.275"
"6","2","146","645371","96.42137096774194","49.6"
"6","2","147","645371","96.30566801619433","49.4"
"5","2","154","825532","96.67013527575442","48.05"
"6","2","148","645371","96.19095987811072","49.225"
"5","2","155","825532","96.60751565762004","47.9"
"7","3","75","247942","73.56042173560422","92.475"
"8","3","18","190320","91.87830022630123","99.425"
"5","2","156","825532","96.54088050314465","47.699999999999996"
"6","2","149","645371","95.76962283384302","49.05"
"7","3","76","247942","73.40569877883311","92.125"
"5","2","157","825532","96.31772751183587","47.525"
"6","2","150","645371","95.95701125895599","48.85"
"5","2","158","825532","96.30021141649048","47.3"
"6","2","151","645371","95.73484069886948","48.65"
"5","2","159","825532","96.44373673036092","47.099999999999994"
"8","3","19","190320","91.59536990437846","99.35000000000001"
"6","2","152","645371","96.21957534955982","48.275"
"7","3","77","247942","73.43494828524769","91.85"
"5","2","160","825532","96.21535181236673","46.9"
"6","2","153","645371","96.45833333333333","48"
"6","2","154","645371","96.23824451410658","47.85"
"5","2","161","825532","96.08998393144081","46.675"
"7","3","78","247942","73.30786026200873","91.60000000000001"
"8","3","20","190320","91.33501259445845","99.25"
"5","2","162","825532","96.12694997310382","46.475"
"6","2","155","645371","96.01259181532005","47.65"
"6","2","156","645371","96.46064447966192","47.325"
"5","2","163","825532","96.27228525121556","46.275"
"6","2","157","645371","96.08258337744839","47.225"
"5","2","164","825532","96.04121475054231","46.1"
"7","3","79","247942","73.14535997810019","91.325"
"8","3","21","190320","90.94577553593946","99.125"
"6","2","158","645371","96.27461415646621","46.975"
"5","2","165","825532","95.59063690800218","45.925"
"6","2","159","645371","96.41902725815072","46.775"
"5","2","166","825532","95.57135046473483","45.725"
"6","2","160","645371","96.24664879356568","46.625"
"7","3","80","247942","73.02197802197801","91"
"5","2","167","825532","95.71663920922569","45.525"
"6","2","161","645371","96.12903225806451","46.5"
"5","2","168","825532","95.74820541137493","45.275"
"8","3","22","190320","90.56508577194752","99.1"
"6","2","162","645371","96.16837560712358","46.325"
"5","2","169","825532","95.82869855394883","44.95"
"7","3","81","247942","72.97297297297297","90.64999999999999"
"5","2","170","825532","96.24439461883408","44.6"
"6","2","163","645371","95.94155844155844","46.2"
"5","2","171","825532","96.1082910321489","44.324999999999996"
"8","3","23","190320","90.29322548028311","98.9"
"6","2","164","645371","95.82429501084599","46.1"
"5","2","172","825532","95.81211092246747","44.175"
"7","3","82","247942","72.86821705426357","90.3"
"6","2","165","645371","95.81066376496192","45.95"
"5","2","173","825532","96.12314709236031","43.85"
"6","2","166","645371","95.46943231441048","45.800000000000004"
"5","2","174","825532","96.09868043602984","43.575"
"8","3","24","190320","89.89105649860653","98.675"
"5","2","175","825532","96.02076124567473","43.35"
"6","2","167","645371","95.65695437053327","45.475"
"7","3","83","247942","72.89693593314763","89.75"
"6","2","168","645371","95.69060773480663","45.25"
"5","2","176","825532","95.89120370370371","43.2"
"6","2","169","645371","95.446973903387","45.025"
"5","2","177","825532","95.53881807647741","43.15"
"7","3","84","247942","72.83674040884907","89.275"
"8","3","25","190320","89.57646462084708","98.575"
"5","2","178","825532","95.53364269141531","43.1"
"6","2","170","645371","95.42410714285714","44.800000000000004"
"5","2","179","825532","95.165987186954","42.925000000000004"
"6","2","171","645371","95.18207282913164","44.625"
"5","2","180","825532","94.84777517564403","42.699999999999996"
"7","3","85","247942","73.01408450704226","88.75"
"6","2","172","645371","95.160382667417","44.425"
"5","2","181","825532","94.6470588235294","42.5"
"8","3","26","190320","89.0636894189292","98.52499999999999"
"6","2","173","645371","94.8051948051948","44.275"
"5","2","182","825532","94.79289940828403","42.25"
"6","2","174","645371","94.72490073737947","44.074999999999996"
"5","2","183","825532","94.88399762046402","42.025"
"7","3","86","247942","73.14998582364616","88.175"
"6","2","175","645371","94.80889903023389","43.824999999999996"
"5","2","184","825532","94.86873508353221","41.9"
"8","3","27","190320","88.57287963433215","98.45"
"6","2","176","645371","94.77611940298507","43.55"
"5","2","185","825532","95.08098380323935","41.675000000000004"
"6","2","177","645371","94.92502883506344","43.35"
"5","2","186","825532","95.29837251356238","41.475"
"7","3","87","247942","73.32190802627821","87.52499999999999"
"6","2","178","645371","94.7856315179606","43.15"
"5","2","187","825532","95.3474320241692","41.375"
"5","2","188","825532","95.0909090909091","41.25"
"8","3","28","190320","88.17996949669548","98.35000000000001"
"6","2","179","645371","94.88074461896451","42.975"
"5","2","189","825532","94.53883495145631","41.199999999999996"
"7","3","88","247942","73.54466858789625","86.75"
"6","2","180","645371","94.69078179696616","42.85"
