"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbM2KillEff"
"01/25/2022 11:31:02:281 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-M2-kill-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"16","5","200","945123","94.54277286135692","33.900000000000006"
"13","4","237","676524","91.17174959871589","31.15"
"14","4","243","792470","92.98545765611634","29.225"
"15","4","201","645688","94.48373408769449","35.35"
"16","5","201","945123","94.14814814814815","33.75"
"13","4","238","676524","91.2379421221865","31.1"
"14","4","244","792470","92.7958833619211","29.15"
"16","5","202","945123","94.06528189910979","33.7"
"15","4","202","645688","94.26345609065156","35.3"
"13","4","239","676524","91.14331723027375","31.05"
"14","4","245","792470","92.69759450171821","29.099999999999998"
"13","4","240","676524","91.11470113085622","30.95"
"16","5","203","945123","93.97321428571429","33.6"
"15","4","203","645688","94.10092395167023","35.175"
"14","4","246","792470","92.60533104041274","29.075"
"13","4","241","676524","91.09311740890689","30.875000000000004"
"16","5","204","945123","93.94166043380703","33.425"
"14","4","247","792470","92.75862068965517","28.999999999999996"
"15","4","204","645688","94.07988587731812","35.05"
"13","4","242","676524","91.07142857142857","30.8"
"16","5","205","945123","94.06015037593986","33.25"
"14","4","248","792470","92.41379310344827","28.999999999999996"
"15","4","205","645688","93.57142857142857","35"
"13","4","243","676524","91.11654441727791","30.675"
"14","4","249","792470","92.72727272727272","28.875"
"16","5","206","945123","93.66037735849056","33.125"
"15","4","206","645688","93.55300859598854","34.9"
"13","4","244","676524","91.15479115479116","30.525000000000002"
"14","4","250","792470","92.79513888888889","28.799999999999997"
"16","5","207","945123","93.5557240333586","32.975"
"13","4","245","676524","91.27572016460906","30.375000000000004"
"15","4","207","645688","93.60172537742632","34.775"
"14","4","251","792470","92.95652173913044","28.749999999999996"
"16","5","208","945123","93.30289193302892","32.85"
"13","4","246","676524","91.48760330578513","30.25"
"14","4","252","792470","92.85714285714286","28.7"
"15","4","208","645688","93.84503982621288","34.525"
"16","5","209","945123","93.27217125382263","32.7"
"14","4","253","792470","92.83216783216784","28.599999999999998"
"13","4","247","676524","91.37645107794361","30.15"
"15","4","209","645688","93.82716049382715","34.425"
"14","4","254","792470","92.47594050743658","28.575"
"16","5","210","945123","93.24116743471582","32.550000000000004"
"13","4","248","676524","91.67360532889259","30.025000000000002"
"14","4","255","792470","92.80070237050045","28.475"
"15","4","210","645688","93.87755102040816","34.300000000000004"
"13","4","249","676524","91.72240802675586","29.9"
"16","5","211","945123","93.22555812163202","32.475"
"14","4","256","792470","92.88224956063269","28.449999999999996"
"13","4","250","676524","92.003367003367","29.7"
"15","4","211","645688","93.99707174231332","34.150000000000006"
"16","5","212","945123","93.12741312741312","32.375"
"14","4","257","792470","92.77533039647578","28.375"
"13","4","251","676524","91.9966301600674","29.675"
"15","4","212","645688","94.19544452608376","34.025"
"16","5","213","945123","92.71882261812549","32.275"
"14","4","258","792470","92.67431597528685","28.325"
"13","4","252","676524","91.8918918918919","29.599999999999998"
"16","5","214","945123","92.76827371695178","32.15"
"14","4","259","792470","92.66136162687887","28.275"
"15","4","213","645688","94.01330376940133","33.825"
"13","4","253","676524","92.11864406779661","29.5"
"14","4","260","792470","92.38263950398583","28.225"
"16","5","215","945123","92.51753702260326","32.074999999999996"
"15","4","214","645688","93.99555226093402","33.725"
"13","4","254","676524","92.18351741716228","29.425"
"14","4","261","792470","92.37588652482269","28.199999999999996"
"15","4","215","645688","94.05646359583952","33.650000000000006"
"16","5","216","945123","92.27166276346604","32.025"
"13","4","255","676524","92.25531914893617","29.375"
"14","4","262","792470","92.19858156028369","28.199999999999996"
"16","5","217","945123","91.63408913213448","31.974999999999998"
"15","4","216","645688","94.17040358744396","33.45"
"13","4","256","676524","92.32081911262799","29.299999999999997"
"14","4","263","792470","91.91829484902308","28.15"
"13","4","257","676524","92.53218884120172","29.125"
"16","5","218","945123","91.83673469387756","31.85"
"15","4","217","645688","94.15292353823088","33.35"
"14","4","264","792470","91.82222222222222","28.125"
"13","4","258","676524","92.43986254295532","29.099999999999998"
"14","4","265","792470","91.62956366874442","28.075"
"16","5","219","945123","91.66011014948859","31.775"
"15","4","218","645688","94.1397445529677","33.275"
"14","4","266","792470","91.53297682709447","28.050000000000004"
"13","4","259","676524","92.59896729776248","29.049999999999997"
"16","5","220","945123","91.78515007898895","31.65"
"15","4","219","645688","94.20617005267118","33.225"
"14","4","267","792470","91.61462979482606","28.025"
"13","4","260","676524","92.50645994832041","29.025000000000002"
"16","5","221","945123","91.9175911251981","31.55"
"15","4","220","645688","94.11320754716981","33.125"
"14","4","268","792470","91.61462979482606","28.025"
"13","4","261","676524","92.32096635030199","28.975"
"16","5","222","945123","91.81890389197777","31.474999999999998"
"14","4","269","792470","91.52542372881356","28.025"
"15","4","221","645688","94.16666666666667","33"
"13","4","262","676524","92.38095238095238","28.875"
"16","5","223","945123","91.64012738853503","31.4"
"14","4","270","792470","91.68157423971377","27.950000000000003"
"13","4","263","676524","92.11438474870018","28.849999999999998"
"15","4","222","645688","93.93939393939394","33"
"14","4","271","792470","91.41323792486583","27.950000000000003"
"16","5","224","945123","91.91353082465973","31.225"
"13","4","264","676524","92.26759339704604","28.775000000000002"
"15","4","223","645688","94.00151860288534","32.925"
"14","4","272","792470","91.4798206278027","27.875"
"13","4","265","676524","92.08695652173913","28.749999999999996"
"16","5","225","945123","91.89406099518459","31.15"
"15","4","224","645688","93.76425855513308","32.875"
"14","4","273","792470","91.35135135135135","27.750000000000004"
"13","4","266","676524","92.14659685863874","28.65"
"16","5","226","945123","92.01612903225806","31"
"14","4","274","792470","91.16321009918846","27.725"
"15","4","225","645688","93.74523264683448","32.775"
"13","4","267","676524","92.13286713286713","28.599999999999998"
"16","5","227","945123","91.75424413904608","30.925000000000004"
"14","4","275","792470","91.32007233273056","27.650000000000002"
"13","4","268","676524","92.11908931698774","28.549999999999997"
"15","4","226","645688","93.73567608861727","32.725"
"16","5","228","945123","91.73419773095624","30.85"
"13","4","269","676524","91.82776801405976","28.449999999999996"
"14","4","276","792470","91.39492753623189","27.6"
"15","4","227","645688","93.87442572741195","32.65"
"14","4","277","792470","91.3714804722979","27.525"
"13","4","270","676524","91.63732394366197","28.4"
"16","5","229","945123","91.15259740259741","30.8"
"15","4","228","645688","93.63984674329502","32.625"
"13","4","271","676524","91.70344218887908","28.325"
"14","4","278","792470","91.45454545454545","27.500000000000004"
"16","5","230","945123","91.36104319478403","30.675"
"14","4","279","792470","91.18181818181819","27.500000000000004"
"15","4","229","645688","93.16960859554874","32.574999999999996"
"13","4","272","676524","92.01419698314109","28.175"
"16","5","231","945123","91.64619164619164","30.525000000000002"
"14","4","280","792470","91.17379435850773","27.474999999999998"
"13","4","273","676524","91.8967052537845","28.075"
"15","4","230","645688","92.92307692307692","32.5"
"14","4","281","792470","91.06654512306291","27.425"
"16","5","232","945123","91.54351395730707","30.45"
"13","4","274","676524","91.88224799286353","28.025"
"15","4","231","645688","92.6923076923077","32.5"
"14","4","282","792470","90.97538742023701","27.425"
"13","4","275","676524","92.03935599284436","27.950000000000003"
"16","5","233","945123","91.90082644628099","30.25"
"14","4","283","792470","90.79307201458523","27.425"
"15","4","232","645688","92.8129829984544","32.35"
"13","4","276","676524","91.93548387096774","27.900000000000002"
"16","5","234","945123","92.01995012468828","30.075000000000003"
"14","4","284","792470","90.78467153284672","27.400000000000002"
"15","4","233","645688","92.94026377036462","32.225"
"13","4","277","676524","92.08633093525181","27.800000000000004"
"16","5","235","945123","92.24353628023353","29.975"
"14","4","285","792470","90.6764168190128","27.35"
"13","4","278","676524","92.14801444043322","27.700000000000003"
"15","4","234","645688","92.99610894941634","32.125"
"16","5","236","945123","92.15358931552588","29.95"
"14","4","286","792470","90.57639524245197","27.325"
"13","4","279","676524","92.31464737793851","27.650000000000002"
"15","4","235","645688","92.601246105919","32.1"
"14","4","287","792470","90.46746104491292","27.275"
"16","5","237","945123","92.21757322175732","29.875"
"13","4","280","676524","92.3913043478261","27.6"
"15","4","236","645688","92.35569422776912","32.05"
"14","4","288","792470","90.625","27.200000000000003"
"16","5","238","945123","92.03020134228188","29.799999999999997"
"13","4","281","676524","92.54545454545455","27.500000000000004"
"14","4","289","792470","90.68265682656826","27.1"
"15","4","237","645688","92.265625","32"
"16","5","239","945123","92.39222316145394","29.575000000000003"
"13","4","282","676524","92.69406392694064","27.375"
"14","4","290","792470","91.09461966604823","26.950000000000003"
"15","4","238","645688","92.3921568627451","31.874999999999996"
"13","4","283","676524","92.94871794871796","27.3"
"16","5","240","945123","92.69328802039082","29.425"
"14","4","291","792470","91.51119402985076","26.8"
"15","4","239","645688","92.45875883739198","31.825"
"13","4","284","676524","93.02752293577981","27.250000000000004"
"16","5","241","945123","92.59574468085107","29.375"
"14","4","292","792470","91.49532710280374","26.75"
"13","4","285","676524","92.74563820018365","27.224999999999998"
"14","4","293","792470","91.4018691588785","26.75"
"15","4","240","645688","92.67139479905437","31.724999999999998"
"16","5","242","945123","92.57679180887372","29.299999999999997"
"13","4","286","676524","92.82428702851885","27.175"
"14","4","294","792470","91.5651358950328","26.674999999999997"
"15","4","241","645688","92.35015772870663","31.7"
"16","5","243","945123","92.55774165953807","29.225"
"13","4","287","676524","92.89012003693445","27.075"
"14","4","295","792470","91.64319248826291","26.625"
"16","5","244","945123","92.78969957081546","29.125"
"15","4","242","645688","92.33807266982622","31.65"
"13","4","288","676524","92.96947271045329","27.025"
"14","4","296","792470","91.89443920829406","26.525"
"16","5","245","945123","92.86328460877043","29.075"
"13","4","289","676524","93.13543599257885","26.950000000000003"
"15","4","243","645688","92.31987331749802","31.574999999999996"
"14","4","297","792470","91.79245283018868","26.5"
"16","5","246","945123","92.94320137693632","29.049999999999997"
"14","4","298","792470","91.69027384324835","26.474999999999998"
"13","4","290","676524","93.12906220984215","26.924999999999997"
"15","4","244","645688","92.21604447974583","31.474999999999998"
"14","4","299","792470","91.48533585619678","26.424999999999997"
"16","5","247","945123","92.8448275862069","28.999999999999996"
"13","4","291","676524","93.01025163094128","26.825"
"15","4","245","645688","92.26475279106859","31.35"
"14","4","300","792470","91.4691943127962","26.375"
"13","4","292","676524","93.18394024276377","26.775"
"16","5","248","945123","92.91270527225583","28.925"
"15","4","246","645688","92.33226837060703","31.3"
"14","4","301","792470","91.53992395437263","26.3"
"13","4","293","676524","93.17118802619271","26.724999999999998"
"16","5","249","945123","93.06157849089333","28.825"
"14","4","302","792470","91.88931297709924","26.200000000000003"
"15","4","247","645688","92.16626698641088","31.275"
"13","4","294","676524","93.25210871602624","26.674999999999997"
"16","5","250","945123","92.96264118158123","28.775000000000002"
"14","4","303","792470","92.06500956022946","26.150000000000002"
"13","4","295","676524","93.33333333333333","26.625"
"15","4","248","645688","92.2275641025641","31.2"
"16","5","251","945123","92.7763272410792","28.725"
"14","4","304","792470","92.15311004784688","26.125"
"13","4","296","676524","93.32706766917293","26.6"
"15","4","249","645688","92.1285140562249","31.125000000000004"
"16","5","252","945123","93.0944055944056","28.599999999999998"
"14","4","305","792470","92.23394055608821","26.075"
"13","4","297","676524","93.31450094161958","26.55"
"15","4","250","645688","92.03539823008849","31.075000000000003"
"14","4","306","792470","92.23394055608821","26.075"
"16","5","253","945123","93.08836395450568","28.575"
"13","4","298","676524","93.75591296121098","26.424999999999997"
"14","4","307","792470","92.31508165225745","26.025"
"15","4","251","645688","92.10314262691378","31.025000000000002"
"16","5","254","945123","93.24561403508773","28.499999999999996"
"13","4","299","676524","93.74407582938389","26.375"
"14","4","308","792470","92.39653512993262","25.974999999999998"
"15","4","252","645688","92.16478190630049","30.95"
"16","5","255","945123","92.97012302284709","28.449999999999996"
"13","4","300","676524","93.83301707779886","26.35"
"14","4","309","792470","92.47830279652844","25.924999999999997"
"15","4","253","645688","92.06477732793522","30.875000000000004"
"16","5","256","945123","92.78803869832893","28.425"
"13","4","301","676524","94.10085632730733","26.275"
"14","4","310","792470","92.5459825750242","25.825"
"16","5","257","945123","92.7689594356261","28.349999999999998"
"13","4","302","676524","94","26.25"
"15","4","254","645688","92.05190592051906","30.825000000000003"
"14","4","311","792470","92.44186046511628","25.8"
"13","4","303","676524","94.26934097421203","26.174999999999997"
"16","5","258","945123","92.9266136162688","28.275"
"14","4","312","792470","92.5242718446602","25.75"
"15","4","255","645688","91.96428571428571","30.8"
"17","5","0","636317","100","100"
"13","4","304","676524","94.35946462715104","26.150000000000002"
"16","5","259","945123","92.82550930026572","28.225"
"15","4","256","645688","91.72077922077922","30.8"
"13","4","305","676524","94.35406698564593","26.125"
"16","5","260","945123","92.97777777777779","28.125"
"13","4","306","676524","94.52975047984646","26.05"
"15","4","257","645688","91.86330349877949","30.725"
"16","5","261","945123","92.87622439893143","28.075"
"13","4","307","676524","94.6205571565802","26.025"
"17","5","1","636317","99.47500000000001","100"
"15","4","258","645688","91.76182707993475","30.65"
"16","5","262","945123","92.86351471900089","28.025"
"13","4","308","676524","94.51395572666024","25.974999999999998"
"15","4","259","645688","91.81669394435352","30.55"
"16","5","263","945123","92.93381037567084","27.950000000000003"
"13","4","309","676524","94.50337512054003","25.924999999999997"
"15","4","260","645688","92.01646090534979","30.375000000000004"
"13","4","310","676524","94.4015444015444","25.900000000000002"
"16","5","264","945123","92.74193548387096","27.900000000000002"
"17","5","2","636317","99.04976244061015","99.97500000000001"
"13","4","311","676524","94.39071566731141","25.85"
"15","4","261","645688","91.76276771004942","30.349999999999998"
"16","5","265","945123","92.72237196765498","27.825"
"13","4","312","676524","94.38528557599226","25.825"
"18","5","0","641618","100","100"
"15","4","262","645688","91.91419141914191","30.3"
"16","5","266","945123","92.62589928057554","27.800000000000004"
"16","5","267","945123","92.52252252252252","27.750000000000004"
"15","4","263","645688","91.83168316831683","30.3"
"17","5","3","636317","98.32374280710533","99.925"
"16","5","268","945123","92.42560865644724","27.725"
"15","4","264","645688","91.97019867549669","30.2"
"16","5","269","945123","92.32851985559567","27.700000000000003"
"15","4","265","645688","91.95688225538971","30.15"
"18","5","1","641618","99.47500000000001","100"
"16","5","270","945123","92.31464737793851","27.650000000000002"
"15","4","266","645688","91.85369908561928","30.075000000000003"
"17","5","4","636317","97.87340505379034","99.925"
"16","5","271","945123","92.3913043478261","27.6"
"15","4","267","645688","91.99332777314429","29.975"
"16","5","272","945123","92.38440616500453","27.575"
"15","4","268","645688","91.96652719665272","29.875"
"18","5","2","641618","99.05000000000001","100"
"16","5","273","945123","92.36363636363636","27.500000000000004"
"15","4","269","645688","92.11409395973155","29.799999999999997"
"16","5","274","945123","92.08371246587808","27.474999999999998"
"17","5","5","636317","97.37237237237237","99.9"
"15","4","270","645688","91.94630872483222","29.799999999999997"
"16","5","275","945123","92.23744292237443","27.375"
"15","4","271","645688","92.09419680403701","29.725"
"18","5","3","641618","98.57464366091523","99.97500000000001"
"16","5","276","945123","92.40622140896615","27.325"
"15","4","272","645688","91.84188393608073","29.725"
"16","5","277","945123","92.65381083562902","27.224999999999998"
"17","5","6","636317","96.91960931630354","99.825"
"15","4","273","645688","91.8212478920742","29.65"
"16","5","278","945123","92.82428702851885","27.175"
"15","4","274","645688","91.87817258883248","29.549999999999997"
"16","5","279","945123","92.90976058931861","27.150000000000002"
"18","5","4","641618","98.19909954977489","99.95"
"15","4","275","645688","91.87129551227773","29.525000000000002"
"16","5","280","945123","92.63351749539595","27.150000000000002"
"17","5","7","636317","96.39278557114228","99.8"
"15","4","276","645688","92.01359388275276","29.425"
"16","5","281","945123","92.797783933518","27.075"
"15","4","277","645688","92.00680272108843","29.4"
"16","5","282","945123","92.60628465804066","27.05"
"18","5","5","641618","97.69884942471235","99.95"
"16","5","283","945123","92.4074074074074","27"
"15","4","278","645688","92.14346712211785","29.275000000000002"
"17","5","8","636317","95.91581057379102","99.775"
"16","5","284","945123","92.4860853432282","26.950000000000003"
"15","4","279","645688","92.20890410958904","29.2"
"16","5","285","945123","92.47910863509749","26.924999999999997"
"15","4","280","645688","92.12328767123287","29.2"
"18","5","6","641618","97.3973973973974","99.9"
"16","5","286","945123","92.73066169617894","26.825"
"15","4","281","645688","92.43986254295532","29.099999999999998"
"17","5","9","636317","95.38847117794487","99.75"
"16","5","287","945123","92.63746505125815","26.825"
"15","4","282","645688","92.91882556131262","28.95"
"16","5","288","945123","92.79026217228464","26.700000000000003"
"15","4","283","645688","92.82627484874676","28.925"
"18","5","7","641618","96.94618272841052","99.875"
"16","5","289","945123","92.60299625468164","26.700000000000003"
"15","4","284","645688","92.81385281385282","28.875"
"17","5","10","636317","94.98495486459379","99.7"
"16","5","290","945123","92.68978444236177","26.674999999999997"
"15","4","285","645688","92.70833333333334","28.799999999999997"
"16","5","291","945123","92.77673545966229","26.650000000000002"
"15","4","286","645688","92.62152777777779","28.799999999999997"
"18","5","8","641618","96.54481722583876","99.85000000000001"
"16","5","292","945123","92.58215962441314","26.625"
"15","4","287","645688","92.52173913043478","28.749999999999996"
"16","5","293","945123","92.74952919020716","26.55"
"17","5","11","636317","94.55594581033617","99.65"
"15","4","288","645688","92.34116623150565","28.725"
"16","5","294","945123","92.83018867924528","26.5"
"15","4","289","645688","92.65734265734265","28.599999999999998"
"16","5","295","945123","92.99242424242425","26.400000000000002"
"18","5","9","641618","96.01902854281423","99.85000000000001"
"15","4","290","645688","92.73204903677758","28.549999999999997"
"16","5","296","945123","92.98578199052133","26.375"
"17","5","12","636317","94.12797992471769","99.625"
"16","5","297","945123","92.97912713472486","26.35"
"15","4","291","645688","92.89473684210526","28.499999999999996"
"16","5","298","945123","93.06083650190115","26.3"
"15","4","292","645688","92.95774647887323","28.4"
"18","5","10","641618","95.64237415477085","99.825"
"16","5","299","945123","93.14938154138915","26.275"
"15","4","293","645688","93.26837909654562","28.225"
"17","5","13","636317","93.62609786700126","99.625"
"16","5","300","945123","93.23164918970448","26.224999999999998"
"15","4","294","645688","93.17980513728963","28.225"
"16","5","301","945123","93.13632030505244","26.224999999999998"
"15","4","295","645688","93.25044404973357","28.15"
"18","5","11","641618","95.33951390628916","99.775"
"16","5","302","945123","93.21872015281757","26.174999999999997"
"15","4","296","645688","93.33333333333333","28.125"
"17","5","14","636317","93.41873901029892","99.52499999999999"
"16","5","303","945123","93.30143540669856","26.125"
"15","4","297","645688","93.49376114081997","28.050000000000004"
"16","5","304","945123","93.39080459770115","26.1"
"15","4","298","645688","93.49376114081997","28.050000000000004"
"18","5","12","641618","94.88593632489346","99.725"
"16","5","305","945123","93.38446788111217","26.075"
"15","4","299","645688","93.5771632471008","28.025"
"17","5","15","636317","92.9881879869314","99.47500000000001"
"16","5","306","945123","93.46781940441883","26.025"
"15","4","300","645688","93.39285714285714","28.000000000000004"
"16","5","307","945123","93.45524542829644","25.974999999999998"
"15","4","301","645688","93.30357142857143","28.000000000000004"
"16","5","308","945123","93.45524542829644","25.974999999999998"
"18","5","13","641618","94.3064961123652","99.675"
"15","4","302","645688","93.38695263628239","27.975"
"17","5","16","636317","92.6307847082495","99.4"
"16","5","309","945123","93.54527938342967","25.95"
"15","4","303","645688","93.89038634321653","27.825"
"16","5","310","945123","93.63548698167791","25.924999999999997"
"15","4","304","645688","94.14414414414415","27.750000000000004"
"16","5","311","945123","93.63548698167791","25.924999999999997"
"18","5","14","641618","93.8504016064257","99.6"
"15","4","305","645688","94.14414414414415","27.750000000000004"
"16","5","312","945123","93.71980676328504","25.874999999999996"
"17","5","17","636317","92.24181360201511","99.25"
"15","4","306","645688","94.3089430894309","27.675"
"15","4","307","645688","94.56029011786038","27.575"
"18","5","15","641618","93.42039176293319","99.55000000000001"
"15","4","308","645688","94.72727272727272","27.500000000000004"
"17","5","18","636317","91.78634416729655","99.225"
"15","4","309","645688","94.63636363636364","27.500000000000004"
"15","4","310","645688","94.63636363636364","27.500000000000004"
"18","5","16","641618","93.11557788944724","99.5"
"15","4","311","645688","94.72247497725205","27.474999999999998"
"17","5","19","636317","91.45880574452003","99.225"
"15","4","312","645688","95.06849315068493","27.375"
"18","5","17","641618","92.72773024660293","99.35000000000001"
"17","5","20","636317","90.95034030753718","99.175"
"18","5","18","641618","92.57114077058675","99.275"
"17","5","21","636317","90.53985872855701","99.1"
"18","5","19","641618","92.1875","99.2"
"17","5","22","636317","90.20943729497856","99.075"
"18","5","20","641618","91.90824300478951","99.175"
"17","5","23","636317","89.77272727272727","99"
"18","5","21","641618","91.52371342078708","99.1"
"17","5","24","636317","89.3046776232617","98.875"
"18","5","22","641618","91.21877365632098","99.075"
"17","5","25","636317","88.96761133603239","98.8"
"18","5","23","641618","90.82174462705436","98.875"
"17","5","26","636317","88.50341858698405","98.725"
"18","5","24","641618","90.48342191850165","98.775"
"17","5","27","636317","88.11454637607704","98.65"
"18","5","25","641618","90.16974917658982","98.675"
"17","5","28","636317","87.94722151738138","98.52499999999999"
"17","5","29","636317","87.52540650406505","98.4"
"18","5","26","641618","89.80988593155892","98.625"
"17","5","30","636317","86.86483739837398","98.4"
"18","5","27","641618","89.4523326572008","98.6"
"17","5","31","636317","86.37172641749301","98.32499999999999"
"18","5","28","641618","89.21045950748922","98.475"
"17","5","32","636317","86.10687022900764","98.25"
"18","5","29","641618","89.02439024390245","98.4"
"17","5","33","636317","85.69607343192249","98.05"
"18","5","30","641618","88.7420584498094","98.375"
"17","5","34","636317","85.48099004848176","97.975"
"18","5","31","641618","88.3206106870229","98.25"
"17","5","35","636317","85.07920286152275","97.85000000000001"
"18","5","32","641618","88.15588385124809","98.15"
"17","5","36","636317","84.68030690537084","97.75"
"18","5","33","641618","87.97856049004594","97.95"
"17","5","37","636317","84.32377049180327","97.6"
"18","5","34","641618","87.60858456821666","97.85000000000001"
"17","5","38","636317","83.92307692307692","97.5"
"18","5","35","641618","87.36249680225121","97.725"
"17","5","39","636317","83.58132375577219","97.45"
"18","5","36","641618","86.89531609930893","97.675"
"17","5","40","636317","83.38042640637042","97.32499999999999"
"18","5","37","641618","86.43460455592526","97.675"
"17","5","41","636317","83.10185185185185","97.2"
"18","5","38","641618","86.20071684587813","97.65"
"17","5","42","636317","82.91237113402062","97"
"18","5","39","641618","85.7289264668204","97.575"
"17","5","43","636317","82.52903225806452","96.875"
"18","5","40","641618","85.1243908694537","97.475"
"17","5","44","636317","82.10227272727273","96.8"
"18","5","41","641618","84.688381636317","97.475"
"17","5","45","636317","81.5340909090909","96.8"
"18","5","42","641618","84.34291581108829","97.39999999999999"
"17","5","46","636317","81.27263321262286","96.65"
"18","5","43","641618","83.82956878850104","97.39999999999999"
"17","5","47","636317","81.02019678922838","96.55"
"18","5","44","641618","83.65038560411311","97.25"
"17","5","48","636317","80.8350622406639","96.39999999999999"
"18","5","45","641618","83.24755532681421","97.15"
"17","5","49","636317","80.66528066528068","96.2"
"18","5","46","641618","83.02421432251417","97.05"
"17","5","50","636317","80.33298647242457","96.1"
"18","5","47","641618","82.73548387096774","96.875"
"17","5","51","636317","80.08849557522124","96.05"
"18","5","48","641618","82.51549586776859","96.8"
"17","5","52","636317","79.94791666666666","96"
"18","5","49","641618","82.28142783238489","96.65"
"17","5","53","636317","79.60354720918102","95.85000000000001"
"18","5","50","641618","82.18539616778871","96.55"
"17","5","54","636317","79.41022964509395","95.8"
"18","5","51","641618","81.5966822187662","96.45"
"17","5","55","636317","79.06976744186046","95.675"
"18","5","52","641618","81.10072689511942","96.3"
"17","5","56","636317","78.7696335078534","95.5"
"18","5","53","641618","80.82227426489722","96.075"
"17","5","57","636317","78.3224115334207","95.375"
"18","5","54","641618","80.45857217300677","95.95"
"17","5","58","636317","77.94696770805986","95.22500000000001"
"18","5","55","641618","80.22952529994784","95.85000000000001"
"17","5","59","636317","77.73396424815984","95.1"
"18","5","56","641618","80.02092050209205","95.6"
"17","5","60","636317","77.37687648143272","94.925"
"18","5","57","641618","79.64903090623363","95.45"
"17","5","61","636317","77.11193241816262","94.69999999999999"
"18","5","58","641618","79.23339459175637","95.22500000000001"
"17","5","62","636317","76.91087014017455","94.525"
"18","5","59","641618","78.77991059689718","95.075"
"17","5","63","636317","76.50953389830508","94.39999999999999"
"18","5","60","641618","78.62796833773086","94.75"
"17","5","64","636317","76.05521635253517","94.175"
"18","5","61","641618","78.25052854122622","94.6"
"17","5","65","636317","75.75757575757575","94.05"
"18","5","62","641618","77.91622481442205","94.3"
"17","5","66","636317","75.63897763578275","93.89999999999999"
"18","5","63","641618","77.58300132802125","94.125"
"17","5","67","636317","75.38010136036276","93.72500000000001"
"18","5","64","641618","77.32836615220862","93.95"
"17","5","68","636317","75.16706762897621","93.525"
"17","5","69","636317","74.95307052829176","93.22500000000001"
"18","5","65","641618","76.9579115610016","93.85"
"17","5","70","636317","74.53666398066076","93.075"
"18","5","66","641618","76.7013610888711","93.675"
"17","5","71","636317","74.2795583086453","92.825"
"18","5","67","641618","76.61851257356875","93.45"
"17","5","72","636317","74.09508373851972","92.55"
"18","5","68","641618","76.36802575107296","93.2"
"17","5","73","636317","73.79403794037941","92.25"
"18","5","69","641618","76.21607094866971","93.025"
"17","5","74","636317","73.60695841261212","91.975"
"18","5","70","641618","76.02370689655173","92.80000000000001"
"17","5","75","636317","73.45325701826111","91.725"
"18","5","71","641618","75.85834009191673","92.475"
"17","5","76","636317","73.45544013121923","91.45"
"18","5","72","641618","75.81344902386117","92.2"
"17","5","77","636317","73.31136738056013","91.05"
"18","5","73","641618","75.80381471389646","91.75"
"17","5","78","636317","73.19559228650138","90.75"
"18","5","74","641618","75.56041552761072","91.45"
"17","5","79","636317","73.2281284606866","90.3"
"18","5","75","641618","75.45304777594728","91.05"
"17","5","80","636317","73.26649958228906","89.775"
"18","5","76","641618","75.45504688361831","90.64999999999999"
"17","5","81","636317","73.26427771556551","89.3"
"18","5","77","641618","75.38035961272476","90.375"
"17","5","82","636317","73.36711711711712","88.8"
"18","5","78","641618","75.04164353137146","90.05"
"17","5","83","636317","73.44280860702152","88.3"
"18","5","79","641618","74.92329149232914","89.625"
"17","5","84","636317","73.44729344729345","87.75"
"18","5","80","641618","74.86690949845895","89.225"
"17","5","85","636317","73.60872059667241","87.15"
"18","5","81","641618","74.7395099971839","88.775"
"17","5","86","636317","73.84393063583815","86.5"
"18","5","82","641618","74.72403056892159","88.325"
"17","5","87","636317","73.84212059423245","85.82499999999999"
"18","5","83","641618","74.77964174011942","87.925"
"17","5","88","636317","74.25625920471282","84.875"
"18","5","84","641618","74.70705915975994","87.47500000000001"
"17","5","89","636317","74.68053491827638","84.125"
"18","5","85","641618","74.77011494252874","87"
"17","5","90","636317","74.86486486486487","83.25"
"18","5","86","641618","74.76149176062445","86.47500000000001"
"17","5","91","636317","75.12890506521079","82.425"
"18","5","87","641618","74.7891829020064","85.975"
"17","5","92","636317","75.66738263270942","81.475"
"18","5","88","641618","75.1685722661976","85.275"
"17","5","93","636317","76.25854568054692","80.45"
"18","5","89","641618","75.41322314049587","84.7"
"17","5","94","636317","76.84806542938031","79.475"
"18","5","90","641618","75.50535077288941","84.1"
"17","5","95","636317","77.42038216560509","78.5"
"18","5","91","641618","75.76484703059388","83.35000000000001"
"17","5","96","636317","77.97868905392316","77.425"
"18","5","92","641618","76.02781136638453","82.69999999999999"
"17","5","97","636317","78.56675392670157","76.4"
"18","5","93","641618","76.35032041501373","81.925"
"17","5","98","636317","79.2840570102751","75.425"
"18","5","94","641618","76.36363636363637","81.125"
"17","5","99","636317","79.91940899932841","74.45"
"18","5","95","641618","76.54936156960449","80.27499999999999"
"17","5","100","636317","80.77709611451944","73.35000000000001"
"18","5","96","641618","76.96664568911264","79.45"
"17","5","101","636317","81.38812154696133","72.39999999999999"
"17","5","102","636317","81.86909345467274","71.42500000000001"
"18","5","97","641618","77.14103788602355","78.525"
