"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffStd"
"01/25/2022 12:13:49:128 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-std","[step]","getSeed","getViability","getRemainingCellRatio"
"16","50","243","435131","93.41926729986432","36.85"
"13","40","264","744005","94.620486366986","33.925"
"14","40","257","907385","92.87338893100834","32.975"
"15","40","249","676890","92.70474879559532","36.325"
"16","50","244","435131","93.5374149659864","36.75"
"13","40","265","744005","94.69026548672566","33.900000000000006"
"15","40","250","676890","92.62577532736044","36.275"
"14","40","258","907385","93.07984790874525","32.875"
"13","40","266","744005","94.24354243542436","33.875"
"16","50","245","435131","93.51978171896317","36.65"
"15","40","251","676890","92.5414364640884","36.199999999999996"
"14","40","259","907385","92.993145468393","32.824999999999996"
"13","40","267","744005","94.23076923076923","33.800000000000004"
"14","40","260","907385","92.84082254379284","32.824999999999996"
"15","40","252","676890","92.72853185595568","36.1"
"16","50","246","435131","93.56605065023956","36.525"
"13","40","268","744005","94.2962962962963","33.75"
"14","40","261","907385","92.60670731707317","32.800000000000004"
"16","50","247","435131","93.48869088416724","36.475"
"15","40","253","676890","92.91666666666667","36"
"13","40","269","744005","94.14814814814815","33.75"
"14","40","262","907385","92.51336898395722","32.725"
"16","50","248","435131","93.53062629043359","36.325"
"15","40","254","676890","92.91174426685198","35.975"
"13","40","270","744005","94","33.75"
"14","40","263","907385","92.49617151607963","32.65"
"16","50","249","435131","93.646408839779","36.199999999999996"
"15","40","255","676890","92.83727399165508","35.949999999999996"
"14","40","264","907385","92.17791411042946","32.6"
"13","40","271","744005","93.76854599406528","33.7"
"16","50","250","435131","93.70242214532873","36.125"
"15","40","256","676890","92.48434237995825","35.925000000000004"
"14","40","265","907385","92.46153846153847","32.5"
"13","40","272","744005","93.6849925705795","33.650000000000006"
"16","50","251","435131","93.75433726578764","36.025"
"15","40","257","676890","92.40418118466899","35.875"
"13","40","273","744005","93.95522388059702","33.5"
"14","40","266","907385","92.50965250965251","32.375"
"15","40","258","676890","92.65734265734265","35.75"
"16","50","252","435131","93.87186629526462","35.9"
"14","40","267","907385","92.42072699149266","32.324999999999996"
"13","40","274","744005","94.15730337078652","33.375"
"15","40","259","676890","92.71708683473389","35.699999999999996"
"14","40","268","907385","92.56390395042602","32.275"
"13","40","275","744005","94.21921921921921","33.300000000000004"
"16","50","253","435131","93.86331938633194","35.85"
"14","40","269","907385","92.4031007751938","32.25"
"13","40","276","744005","93.90977443609022","33.25"
"16","50","254","435131","93.97759103641457","35.699999999999996"
"15","40","260","676890","92.70687237026648","35.65"
"13","40","277","744005","93.89140271493213","33.15"
"14","40","270","907385","92.54658385093167","32.2"
"15","40","261","676890","92.75668073136427","35.55"
"16","50","255","435131","94.23752635277583","35.575"
"13","40","278","744005","93.66037735849056","33.125"
"14","40","271","907385","92.30171073094868","32.15"
"15","40","262","676890","92.79661016949152","35.4"
"16","50","256","435131","94.29577464788733","35.5"
"13","40","279","744005","93.80196523053665","33.074999999999996"
"14","40","272","907385","92.36165237724084","32.074999999999996"
"15","40","263","676890","92.9128277817151","35.275"
"16","50","257","435131","94.48373408769449","35.35"
"13","40","280","744005","93.71212121212122","33"
"14","40","273","907385","92.421875","32"
"15","40","264","676890","92.90780141843972","35.25"
"16","50","258","435131","94.46808510638299","35.25"
"13","40","281","744005","93.5557240333586","32.975"
"14","40","274","907385","92.48238057948316","31.924999999999997"
"15","40","265","676890","93.3000712758375","35.075"
"16","50","259","435131","94.31414356787491","35.175"
"13","40","282","744005","93.69779802581625","32.925"
"14","40","275","907385","92.3921568627451","31.874999999999996"
"15","40","266","676890","93.35239456754825","34.975"
"16","50","260","435131","94.37722419928825","35.125"
"13","40","283","744005","93.83561643835617","32.85"
"14","40","276","907385","92.44689221085758","31.775"
"15","40","267","676890","92.98998569384835","34.949999999999996"
"13","40","284","744005","94.12213740458016","32.75"
"16","50","261","435131","94.08831908831908","35.099999999999994"
"14","40","277","907385","92.36220472440945","31.75"
"15","40","268","676890","93.11827956989247","34.875"
"16","50","262","435131","94.0128296507484","35.075"
"13","40","285","744005","94.04580152671755","32.75"
"14","40","278","907385","92.34411996842937","31.674999999999997"
"15","40","269","676890","93.25197415649676","34.825"
"16","50","263","435131","94","35"
"13","40","286","744005","94.04125286478228","32.725"
"14","40","279","907385","92.32594936708861","31.6"
"15","40","270","676890","93.24712643678161","34.8"
"14","40","280","907385","92.2283901665345","31.525"
"13","40","287","744005","94.02756508422665","32.65"
"16","50","264","435131","94.05869720830351","34.925"
"15","40","271","676890","93.09849029475198","34.775"
"13","40","288","744005","94.09509202453987","32.6"
"14","40","281","907385","92.36883942766295","31.45"
"16","50","265","435131","94.17685118619698","34.775"
"15","40","272","676890","93.29971181556196","34.699999999999996"
"13","40","289","744005","94.00921658986175","32.550000000000004"
"14","40","282","907385","92.28321400159109","31.424999999999997"
"16","50","266","435131","94.3682310469314","34.625"
"15","40","273","676890","93.35260115606935","34.599999999999994"
"14","40","283","907385","92.28321400159109","31.424999999999997"
"13","40","290","744005","94.0814757878555","32.525"
"16","50","267","435131","94.42433019551049","34.525"
"14","40","284","907385","92.19123505976096","31.374999999999996"
"13","40","291","744005","94.15384615384616","32.5"
"15","40","274","676890","93.54604786076868","34.475"
"14","40","285","907385","92.10526315789474","31.35"
"16","50","268","435131","94.62209302325581","34.4"
"15","40","275","676890","93.61393323657474","34.449999999999996"
"13","40","292","744005","94.22187981510015","32.45"
"14","40","286","907385","91.93934557063048","31.324999999999996"
"13","40","293","744005","94.28571428571428","32.375"
"16","50","269","435131","94.46870451237264","34.35"
"15","40","276","676890","93.66812227074236","34.35"
"14","40","287","907385","92.00639488409273","31.275"
"13","40","294","744005","94.35421500386698","32.324999999999996"
"15","40","277","676890","93.44501092498179","34.325"
"16","50","270","435131","94.45660102115244","34.275"
"14","40","288","907385","91.84","31.25"
"13","40","295","744005","94.56943366951126","32.225"
"15","40","278","676890","93.6996336996337","34.125"
"16","50","271","435131","94.66374269005848","34.2"
"14","40","289","907385","91.98075380914193","31.175000000000004"
"13","40","296","744005","94.48329448329449","32.175"
"15","40","279","676890","93.61702127659575","34.075"
"16","50","272","435131","94.5827232796486","34.150000000000006"
"14","40","290","907385","91.72690763052209","31.125000000000004"
"13","40","297","744005","94.40124416796267","32.15"
"15","40","280","676890","93.67181751287713","33.975"
"16","50","273","435131","94.50146627565982","34.1"
"14","40","291","907385","91.72025723472669","31.1"
"13","40","298","744005","94.47470817120622","32.125"
"14","40","292","907385","91.70692431561996","31.05"
"16","50","274","435131","94.55081001472753","33.95"
"15","40","281","676890","93.74079528718704","33.95"
"13","40","299","744005","94.39252336448598","32.1"
"14","40","293","907385","91.30434782608695","31.05"
"15","40","282","676890","93.66249078850404","33.925"
"16","50","275","435131","94.39941046425939","33.925"
"13","40","300","744005","94.83568075117371","31.95"
"14","40","294","907385","91.44471347861179","30.975"
"15","40","283","676890","93.58407079646017","33.900000000000006"
"16","50","276","435131","94.46085672082718","33.85"
"13","40","301","744005","94.67501957713391","31.924999999999997"
"14","40","295","907385","91.51172190784155","30.925000000000004"
"15","40","284","676890","93.71766444937177","33.825"
"16","50","277","435131","94.52257586972614","33.775"
"13","40","302","744005","94.59247648902821","31.900000000000002"
"14","40","296","907385","91.35004042037187","30.925000000000004"
"15","40","285","676890","93.78698224852072","33.800000000000004"
"13","40","303","744005","94.58823529411765","31.874999999999996"
"16","50","278","435131","94.72511144130758","33.650000000000006"
"14","40","297","907385","91.47727272727273","30.8"
"15","40","286","676890","93.62962962962963","33.75"
"13","40","304","744005","94.5839874411303","31.85"
"16","50","279","435131","94.71332836932241","33.575"
"14","40","298","907385","91.46341463414635","30.75"
"13","40","305","744005","94.5797329143755","31.825"
"15","40","287","676890","93.83358098068351","33.650000000000006"
"16","50","280","435131","94.56035767511177","33.550000000000004"
"14","40","299","907385","91.37510170870627","30.725"
"13","40","306","744005","94.57120377655389","31.775"
"15","40","288","676890","93.83358098068351","33.650000000000006"
"16","50","281","435131","94.83919222139117","33.425"
"14","40","300","907385","91.59869494290375","30.65"
"13","40","307","744005","94.48384554767534","31.724999999999998"
"15","40","289","676890","93.96423248882265","33.550000000000004"
"16","50","282","435131","94.68164794007491","33.375"
"14","40","301","907385","91.74836601307189","30.599999999999998"
"13","40","308","744005","94.47513812154696","31.674999999999997"
"15","40","290","676890","93.5171385991058","33.550000000000004"
"14","40","302","907385","91.73486088379705","30.55"
"16","50","283","435131","94.67366841710427","33.324999999999996"
"15","40","291","676890","93.43283582089552","33.5"
"13","40","309","744005","94.61172741679873","31.55"
"14","40","303","907385","91.96062346185397","30.475"
"16","50","284","435131","94.66966966966966","33.300000000000004"
"13","40","310","744005","94.76190476190476","31.5"
"15","40","292","676890","93.42793129200896","33.475"
"14","40","304","907385","91.96062346185397","30.475"
"16","50","285","435131","94.6576373212942","33.225"
"15","40","293","676890","93.48802395209582","33.4"
"13","40","311","744005","94.59888800635426","31.474999999999998"
"14","40","305","907385","91.87192118226602","30.45"
"16","50","286","435131","94.87179487179486","33.15"
"14","40","306","907385","91.70090386195562","30.425"
"15","40","294","676890","93.46846846846847","33.300000000000004"
"13","40","312","744005","94.4356120826709","31.45"
"17","50","0","209297","100","100"
"16","50","287","435131","94.7209653092006","33.15"
"15","40","295","676890","93.31329827197595","33.275"
"14","40","307","907385","91.61873459326212","30.425"
"16","50","288","435131","94.7129909365559","33.1"
"14","40","308","907385","91.91419141914191","30.3"
"15","40","296","676890","93.37349397590361","33.2"
"16","50","289","435131","94.92808478425435","33.025"
"14","40","309","907385","92.14226633581472","30.225"
"15","40","297","676890","93.43891402714932","33.15"
"17","50","1","209297","99.52499999999999","100"
"16","50","290","435131","94.99241274658573","32.95"
"14","40","310","907385","92.44813278008299","30.125"
"15","40","298","676890","93.50943396226415","33.125"
"16","50","291","435131","94.98861047835992","32.925"
"14","40","311","907385","92.43557772236076","30.075000000000003"
"15","40","299","676890","93.64118092354276","33.025"
"16","50","292","435131","94.75683890577507","32.9"
"14","40","312","907385","92.58333333333333","30"
"18","50","0","206895","100","100"
"15","40","300","676890","93.70735405610311","32.975"
"17","50","2","209297","99.05000000000001","100"
"16","50","293","435131","94.89718202589489","32.824999999999996"
"15","40","301","676890","93.77845220030349","32.95"
"16","50","294","435131","94.96951219512195","32.800000000000004"
"15","40","302","676890","93.69779802581625","32.925"
"16","50","295","435131","94.96567505720824","32.775"
"18","50","1","206895","99.52499999999999","100"
"17","50","3","209297","98.42460615153789","99.97500000000001"
"15","40","303","676890","93.83092155369384","32.824999999999996"
"16","50","296","435131","95.11077158135983","32.725"
"15","40","304","676890","93.90243902439023","32.800000000000004"
"16","50","297","435131","94.8698315467075","32.65"
"15","40","305","676890","93.81679389312977","32.75"
"16","50","298","435131","94.93865030674846","32.6"
"18","50","2","206895","99.1","100"
"17","50","4","209297","98.04902451225614","99.95"
"15","40","306","676890","93.7308868501529","32.7"
"16","50","299","435131","95.07692307692308","32.5"
"15","40","307","676890","94.01381427475057","32.574999999999996"
"16","50","300","435131","94.92307692307692","32.5"
"15","40","308","676890","94.0814757878555","32.525"
"16","50","301","435131","94.53846153846153","32.5"
"18","50","3","206895","98.4","100"
"17","50","5","209297","97.52314235676758","99.925"
"15","40","309","676890","93.76923076923077","32.5"
"16","50","302","435131","94.53004622496148","32.45"
"15","40","310","676890","93.8366718027735","32.45"
"16","50","303","435131","94.82225656877898","32.35"
"15","40","311","676890","93.8996138996139","32.375"
"18","50","4","206895","98.02450612653163","99.97500000000001"
"16","50","304","435131","94.66769706336939","32.35"
"17","50","6","209297","97.17287965974481","99.925"
"15","40","312","676890","93.89489953632149","32.35"
"16","50","305","435131","94.74091260634184","32.324999999999996"
"16","50","306","435131","94.65944272445822","32.300000000000004"
"18","50","5","206895","97.37368684342171","99.95"
"17","50","7","209297","96.74511767651477","99.85000000000001"
"16","50","307","435131","94.65530596436871","32.275"
"16","50","308","435131","94.49612403100775","32.25"
"16","50","309","435131","94.48757763975155","32.2"
"18","50","6","206895","97.02276707530648","99.925"
"17","50","8","209297","96.39188173390127","99.775"
"16","50","310","435131","94.47900466562986","32.15"
"16","50","311","435131","94.61778471138845","32.05"
"16","50","312","435131","94.45745511319282","32.025"
"18","50","7","206895","96.62162162162163","99.9"
"17","50","9","209297","95.9889696665831","99.725"
"18","50","8","206895","96.0450563204005","99.875"
"17","50","10","209297","95.4864593781344","99.7"
"18","50","9","206895","95.46820230345519","99.85000000000001"
"17","50","11","209297","95.0852557673019","99.7"
"18","50","10","206895","95.03883738411426","99.775"
"17","50","12","209297","94.57831325301204","99.6"
"18","50","11","206895","94.4360902255639","99.75"
"17","50","13","209297","94.3983923637277","99.52499999999999"
"18","50","12","206895","94.27710843373494","99.6"
"17","50","14","209297","93.94320180949988","99.47500000000001"
"18","50","13","206895","93.8426740387032","99.47500000000001"
"17","50","15","209297","93.40880503144653","99.375"
"17","50","16","209297","93.07653575025176","99.3"
"18","50","14","206895","93.46076458752515","99.4"
"17","50","17","209297","92.69153225806451","99.2"
"18","50","15","206895","93.04960967010828","99.275"
"17","50","18","209297","92.34848484848484","99"
"18","50","16","206895","92.7689594356261","99.225"
"17","50","19","209297","92.03136858082469","98.825"
"18","50","17","206895","92.42997728993187","99.075"
"17","50","20","209297","91.51898734177215","98.75"
"18","50","18","206895","92.06870421823693","98.97500000000001"
"17","50","21","209297","91.10491637100861","98.65"
"18","50","19","206895","91.82485446722349","98.775"
"17","50","22","209297","90.81451408272012","98.52499999999999"
"18","50","20","206895","91.58001521683997","98.575"
"17","50","23","209297","90.48103843217103","98.225"
"18","50","21","206895","91.06598984771573","98.5"
"17","50","24","209297","90.11464968152866","98.125"
"18","50","22","206895","90.63214013709063","98.475"
"17","50","25","209297","89.82142857142857","98"
"18","50","23","206895","90.57804940157881","98.175"
"17","50","26","209297","89.62698007153807","97.85000000000001"
"18","50","24","206895","90.16059138414478","98.075"
"17","50","27","209297","89.50332821300563","97.65"
"18","50","25","206895","89.95141907440552","97.775"
"17","50","28","209297","89.28205128205128","97.5"
"18","50","26","206895","89.52624839948784","97.625"
"17","50","29","209297","89.10025706940874","97.25"
"18","50","27","206895","89.27930238522698","97.475"
"17","50","30","209297","88.88030888030887","97.125"
"18","50","28","206895","89.00308324768757","97.3"
"17","50","31","209297","88.52797112657902","96.975"
"18","50","29","206895","88.70303654143078","97.15"
"17","50","32","209297","88.40392561983471","96.8"
"18","50","30","206895","88.28225598763842","97.075"
"17","50","33","209297","88.09831824062096","96.625"
"18","50","31","206895","87.89989680082559","96.89999999999999"
"17","50","34","209297","87.93774319066148","96.375"
"18","50","32","206895","87.81686497672013","96.65"
"17","50","35","209297","87.467498699948","96.15"
"18","50","33","206895","87.5259336099585","96.39999999999999"
"17","50","36","209297","87.29454735194365","95.825"
"18","50","34","206895","87.43496357960457","96.1"
"17","50","37","209297","87.08496732026144","95.625"
"18","50","35","206895","87.29123173277662","95.8"
"17","50","38","209297","87.00550170290803","95.42500000000001"
"18","50","36","206895","87.19895287958114","95.5"
"17","50","39","209297","86.88008396746261","95.275"
"18","50","37","206895","87.2044140830268","95.15"
"17","50","40","209297","86.74730475940048","95.075"
"18","50","38","206895","86.9336143308746","94.89999999999999"
"17","50","41","209297","86.58761528326747","94.875"
"18","50","39","206895","86.6156282998944","94.69999999999999"
"17","50","42","209297","86.3744388698178","94.675"
"18","50","40","206895","86.52726310217047","94.45"
"17","50","43","209297","86.19501854795972","94.35"
"18","50","41","206895","86.19591186620653","94.175"
"17","50","44","209297","85.95326606479023","94.15"
"18","50","42","206895","85.99201065246338","93.875"
"17","50","45","209297","85.82467359445776","93.825"
"18","50","43","206895","85.93582887700535","93.5"
"17","50","46","209297","85.67993588030991","93.575"
"18","50","44","206895","85.92910848549946","93.10000000000001"
"17","50","47","209297","85.31618435155413","93.30000000000001"
"18","50","45","206895","85.67196337193644","92.825"
"17","50","48","209297","85.00403117441549","93.025"
"18","50","46","206895","85.50959718842931","92.475"
"17","50","49","209297","84.83297413793103","92.80000000000001"
"18","50","47","206895","85.66775244299674","92.10000000000001"
"17","50","50","209297","84.7068359902729","92.525"
"18","50","48","206895","85.42234332425068","91.75"
"17","50","51","209297","84.39024390243902","92.25"
"18","50","49","206895","85.40125992878663","91.27499999999999"
"17","50","52","209297","84.30200977729496","92.05"
"18","50","50","206895","85.3289292595651","90.825"
"17","50","53","209297","84.02286336418074","91.85"
"18","50","51","206895","85.1728907330567","90.375"
"17","50","54","209297","83.5971615720524","91.60000000000001"
"18","50","52","206895","85.15016685205784","89.9"
"17","50","55","209297","83.301396112784","91.325"
"18","50","53","206895","85.01956400223588","89.45"
"17","50","56","209297","83.05410601483109","91.025"
"18","50","54","206895","84.82719865130655","88.97500000000001"
"17","50","57","209297","82.96112489660877","90.675"
"18","50","55","206895","84.56981664315938","88.625"
"17","50","58","209297","82.7204865910976","90.425"
"18","50","56","206895","84.41043083900227","88.2"
"17","50","59","209297","82.67148014440433","90.025"
"18","50","57","206895","84.56719817767654","87.8"
"17","50","60","209297","82.58567846196712","89.725"
"18","50","58","206895","84.38661710037175","87.425"
"17","50","61","209297","82.5965304980414","89.35"
"18","50","59","206895","84.2619184376795","87.05000000000001"
"17","50","62","209297","82.59280089988752","88.9"
"18","50","60","206895","84.36237738026544","86.65"
"17","50","63","209297","82.48587570621469","88.5"
"18","50","61","206895","84.38769587928033","86.15"
"17","50","64","209297","82.43128364975914","88.225"
"18","50","62","206895","84.3886781441494","85.675"
"17","50","65","209297","82.42165242165242","87.75"
"18","50","63","206895","84.31545001465845","85.275"
"17","50","66","209297","82.39335814486115","87.325"
"18","50","64","206895","84.33451118963487","84.89999999999999"
"17","50","67","209297","82.32250646737567","86.97500000000001"
"18","50","65","206895","84.33984606275902","84.45"
"17","50","68","209297","82.20363426593596","86.675"
"18","50","66","206895","84.54437164979154","83.95"
"17","50","69","209297","82.10251954821895","86.325"
"18","50","67","206895","84.73053892215569","83.5"
"17","50","70","209297","82.12518195050946","85.875"
"18","50","68","206895","84.70800722456352","83.05"
"17","50","71","209297","81.98303597543142","85.475"
"18","50","69","206895","84.61072402302334","82.525"
"17","50","72","209297","82.20064724919094","84.975"
"18","50","70","206895","84.4796104686549","82.15"
"17","50","73","209297","82.35642391947898","84.45"
"18","50","71","206895","84.42948914040991","81.72500000000001"
"17","50","74","209297","82.47545373400773","84.025"
"18","50","72","206895","84.52783758843432","81.27499999999999"
"17","50","75","209297","82.38636363636364","83.6"
"18","50","73","206895","84.35857805255024","80.875"
"17","50","76","209297","82.7212522576761","83.05"
"18","50","74","206895","84.54601990049751","80.4"
"17","50","77","209297","82.68240993036633","82.575"
"18","50","75","206895","84.53125","80"
"17","50","78","209297","82.72921108742004","82.075"
"18","50","76","206895","84.55743879472693","79.65"
"17","50","79","209297","82.78186274509804","81.6"
"18","50","77","206895","84.31186868686868","79.2"
"17","50","80","209297","82.87037037037037","81"
"18","50","78","206895","84.31248015242934","78.725"
"17","50","81","209297","82.71260086902545","80.55"
"18","50","79","206895","84.21052631578947","78.375"
"17","50","82","209297","82.70371526693725","80.075"
"18","50","80","206895","84.01153476449856","78.025"
"17","50","83","209297","82.6524198617222","79.55"
"18","50","81","206895","84.38709677419355","77.5"
"17","50","84","209297","82.92220113851992","79.05"
"18","50","82","206895","84.53808752025932","77.125"
"17","50","85","209297","83.0098631880369","78.57499999999999"
"18","50","83","206895","84.62291870714985","76.575"
"17","50","86","209297","83.23717948717949","78"
"18","50","84","206895","85.20105471324983","75.85"
"17","50","87","209297","83.34409296320206","77.45"
"18","50","85","206895","85.42914171656687","75.14999999999999"
"17","50","88","209297","83.28464784160987","77.025"
"18","50","86","206895","85.51793496480053","74.575"
"17","50","89","209297","83.39869281045752","76.5"
"18","50","87","206895","85.52631578947368","74.1"
"17","50","90","209297","83.53096179183136","75.9"
"18","50","88","206895","85.8599592114208","73.55000000000001"
"17","50","91","209297","83.4935366257872","75.425"
"18","50","89","206895","85.97331508723913","73.075"
"17","50","92","209297","83.8009352037408","74.85000000000001"
"18","50","90","206895","86.17718028266114","72.52499999999999"
"17","50","93","209297","83.97845843150455","74.275"
"18","50","91","206895","86.16024973985432","72.075"
"17","50","94","209297","84.16412343167175","73.725"
"18","50","92","206895","86.282722513089","71.625"
"17","50","95","209297","84.26274375641464","73.075"
"18","50","93","206895","86.52158652158653","71.22500000000001"
"17","50","96","209297","84.6286701208981","72.375"
"18","50","94","206895","86.53710247349822","70.75"
"17","50","97","209297","84.8780487804878","71.75"
"18","50","95","206895","86.51725364638918","70.275"
"17","50","98","209297","85.10189739985945","71.15"
"18","50","96","206895","86.55221745350501","69.89999999999999"
"17","50","99","209297","85.2993269571378","70.575"
"18","50","97","206895","86.61870503597122","69.5"
"17","50","100","209297","85.7398141529664","69.95"
"18","50","98","206895","86.98332124728064","68.95"
"17","50","101","209297","85.96617488305147","69.475"
"18","50","99","206895","87.00729927007299","68.5"
"17","50","102","209297","86.128214415067","69.025"
"18","50","100","206895","87.20588235294117","68"
"17","50","103","209297","86.07871720116617","68.60000000000001"
"18","50","101","206895","87.4675565443085","67.425"
"17","50","104","209297","86.21195452878622","68.175"
"18","50","102","206895","87.56998880179171","66.975"
"17","50","105","209297","86.34686346863468","67.75"
"18","50","103","206895","87.72522522522522","66.60000000000001"
"17","50","106","209297","86.52561247216035","67.35"
"18","50","104","206895","88.04841149773071","66.10000000000001"
"17","50","107","209297","86.72897196261682","66.875"
"18","50","105","206895","87.9847908745247","65.75"
"17","50","108","209297","86.98604300264051","66.27499999999999"
"18","50","106","206895","88.26003824091778","65.375"
"17","50","109","209297","87.18631178707224","65.75"
"18","50","107","206895","88.34166987302808","64.97500000000001"
"17","50","110","209297","87.60552570990023","65.14999999999999"
"18","50","108","206895","88.23529411764706","64.60000000000001"
"17","50","111","209297","87.85299806576403","64.625"
"18","50","109","206895","88.32230439859867","64.225"
"17","50","112","209297","88.203125","64"
"18","50","110","206895","88.35027365129007","63.949999999999996"
"17","50","113","209297","88.5297595585337","63.425"
"18","50","111","206895","88.35562549173879","63.55"
"17","50","114","209297","89.04818797291915","62.775000000000006"
"18","50","112","206895","88.48892405063292","63.2"
"17","50","115","209297","89.59003215434083","62.2"
"18","50","113","206895","88.37116686579051","62.775000000000006"
"17","50","116","209297","90.10141987829614","61.625"
"18","50","114","206895","88.54625550660793","62.425"
"17","50","117","209297","90.42553191489363","61.1"
"18","50","115","206895","88.61167002012073","62.125"
"17","50","118","209297","90.95041322314049","60.5"
"18","50","116","206895","88.66396761133603","61.75000000000001"
"17","50","119","209297","91.45477282200916","59.975"
"18","50","117","206895","88.68078175895765","61.4"
"17","50","120","209297","91.64216715665687","59.52499999999999"
"18","50","118","206895","89.03940886699507","60.9"
"17","50","121","209297","91.75824175824175","59.150000000000006"
"18","50","119","206895","89.2517569243489","60.475"
"17","50","122","209297","92.03916560238399","58.72500000000001"
"18","50","120","206895","89.62067528136724","59.975"
"17","50","123","209297","92.03426124197001","58.375"
"18","50","121","206895","89.7984886649874","59.550000000000004"
"17","50","124","209297","92.52376836646499","57.85"
"18","50","122","206895","89.94932432432432","59.199999999999996"
"17","50","125","209297","92.69565217391305","57.49999999999999"
"18","50","123","206895","90.3061224489796","58.8"
"17","50","126","209297","92.71378708551484","57.3"
"18","50","124","206895","90.41095890410958","58.4"
"17","50","127","209297","93.01098901098901","56.875"
"18","50","125","206895","90.6856403622251","57.975"
"17","50","128","209297","93.09428950863213","56.474999999999994"
"18","50","126","206895","91.01952277657267","57.62500000000001"
"17","50","129","209297","93.13725490196079","56.10000000000001"
"18","50","127","206895","91.13924050632912","57.275"
"17","50","130","209297","93.49775784753363","55.75"
"18","50","128","206895","91.12867808519982","56.925000000000004"
"17","50","131","209297","93.82326420198378","55.45"
"18","50","129","206895","91.07773851590106","56.599999999999994"
"17","50","132","209297","93.52355072463769","55.2"
"18","50","130","206895","91.2","56.25"
"17","50","133","209297","93.88127853881278","54.75"
"17","50","134","209297","93.39449541284404","54.50000000000001"
"18","50","131","206895","91.63685152057245","55.900000000000006"
"17","50","135","209297","93.31797235023042","54.25"
"18","50","132","206895","91.8091809180918","55.55"
"17","50","136","209297","93.33024548402038","53.974999999999994"
"18","50","133","206895","91.8552036199095","55.25"
"17","50","137","209297","93.38612016767583","53.675"
"18","50","134","206895","91.94722474977252","54.949999999999996"
"17","50","138","209297","93.49859681945743","53.449999999999996"
"18","50","135","206895","91.9908466819222","54.625"
"17","50","139","209297","93.82948657560057","53.075"
"18","50","136","206895","92.3147722043258","54.325"
"17","50","140","209297","94.07302038880985","52.725"
"18","50","137","206895","92.53938832252085","53.949999999999996"
"17","50","141","209297","93.9856801909308","52.37500000000001"
"18","50","138","206895","92.49767008387698","53.65"
"17","50","142","209297","94.05845711547676","52.175000000000004"
"18","50","139","206895","92.2752808988764","53.400000000000006"
"17","50","143","209297","93.79509379509379","51.975"
"18","50","140","206895","92.10526315789474","53.2"
"17","50","144","209297","93.91010149830836","51.725"
"18","50","141","206895","92.52601702932829","52.849999999999994"
"17","50","145","209297","93.88646288209607","51.525"
"18","50","142","206895","92.63657957244655","52.625"
"17","50","146","209297","93.86264003896736","51.324999999999996"
"18","50","143","206895","92.88782816229116","52.37500000000001"
"17","50","147","209297","94.08023483365949","51.1"
"18","50","144","206895","93.28214971209214","52.1"
"17","50","148","209297","93.86051080550098","50.9"
"18","50","145","206895","92.83309283309283","51.975"
"17","50","149","209297","94.11764705882352","50.575"
"18","50","146","206895","92.84678588690188","51.725"
"17","50","150","209297","94.09136047666335","50.349999999999994"
"18","50","147","206895","92.96799224054317","51.55"
"17","50","151","209297","93.96508728179552","50.125"
"18","50","148","206895","93.08329274232831","51.324999999999996"
"17","50","152","209297","93.97892624184647","49.825"
"18","50","149","206895","93.00733496332518","51.125"
"17","50","153","209297","93.98686205154118","49.475"
"18","50","150","206895","93.06784660766961","50.849999999999994"
"17","50","154","209297","94.10868461147791","49.225"
"18","50","151","206895","93.1358024691358","50.625"
"17","50","155","209297","94.33384379785605","48.975"
"18","50","152","206895","93.25062034739454","50.375"
"17","50","156","209297","94.36186570989237","48.775"
"18","50","153","206895","93.21695760598504","50.125"
"17","50","157","209297","94.28424304840371","48.55"
"18","50","154","206895","93.46733668341709","49.75"
"17","50","158","209297","94.20289855072464","48.3"
"18","50","155","206895","93.54187689202826","49.55"
"17","50","159","209297","94.27083333333334","48"
"18","50","156","206895","93.600812595226","49.225"
"17","50","160","209297","94.19759539989545","47.825"
"18","50","157","206895","93.26186830015314","48.975"
"17","50","161","209297","94.17016806722688","47.599999999999994"
"18","50","158","206895","93.42578325629172","48.675000000000004"
"17","50","162","209297","94.09282700421942","47.4"
"18","50","159","206895","93.44346928239545","48.425000000000004"
"17","50","163","209297","94.0677966101695","47.199999999999996"
"18","50","160","206895","93.56512714063311","48.175000000000004"
"17","50","164","209297","94.35870143693454","46.975"
"18","50","161","206895","93.6358894105373","47.925000000000004"
"17","50","165","209297","94.48903156768326","46.725"
"18","50","162","206895","93.76310272536688","47.699999999999996"
"17","50","166","209297","94.56112008616047","46.425"
"18","50","163","206895","93.68753287743293","47.525"
"17","50","167","209297","94.95934959349593","46.125"
"18","50","164","206895","93.65750528541226","47.3"
"17","50","168","209297","95.0354609929078","45.824999999999996"
"18","50","165","206895","93.6769394261424","47.05"
"17","50","169","209297","95.06849315068493","45.625"
"18","50","166","206895","93.49680170575692","46.9"
"17","50","170","209297","95.53226696083838","45.324999999999996"
"18","50","167","206895","93.51554126473741","46.650000000000006"
"17","50","171","209297","95.51246537396122","45.125"
"18","50","168","206895","93.64224137931035","46.400000000000006"
