"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploMacroSensDist"
"01/25/2022 11:50:20:054 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-macro-sens-dist","[step]","getSeed","getViability","getRemainingCellRatio"
"6","2","123","116497","88.09910641754671","61.550000000000004"
"8","3","120","372414","92.33038348082596","59.325"
"5","2","122","457346","88.35030549898167","61.375"
"7","3","125","123243","92.90996085254459","57.475"
"6","2","124","116497","88.49303849303848","61.050000000000004"
"5","2","123","457346","88.6970817920263","60.824999999999996"
"8","3","121","372414","92.76287782034909","58.72500000000001"
"7","3","126","123243","93.4476693051891","56.85"
"6","2","125","116497","88.60916219562526","60.575"
"8","3","122","372414","93.20137693631669","58.099999999999994"
"5","2","124","457346","89.09618573797678","60.3"
"7","3","127","123243","93.4840425531915","56.39999999999999"
"6","2","126","116497","89.09242298084929","60.050000000000004"
"8","3","123","372414","93.48958333333334","57.599999999999994"
"7","3","128","123243","93.7863209655789","55.925000000000004"
"5","2","125","457346","89.26034266610948","59.824999999999996"
"6","2","127","116497","89.15410385259631","59.699999999999996"
"8","3","124","372414","94.00437636761488","57.125"
"7","3","129","123243","94.45196211096076","55.425000000000004"
"5","2","126","457346","89.39393939393939","59.4"
"7","3","130","123243","94.72247497725205","54.949999999999996"
"6","2","128","116497","89.41374947279628","59.275"
"8","3","125","372414","94.09171075837742","56.699999999999996"
"5","2","127","457346","89.49597628123676","59.025000000000006"
"6","2","129","116497","89.44231587909749","58.72500000000001"
"5","2","128","457346","89.94006849315068","58.4"
"8","3","126","372414","94.27430093209055","56.325"
"7","3","131","123243","94.69350411710887","54.65"
"6","2","130","116497","90.0990099009901","58.074999999999996"
"7","3","132","123243","94.79981592268753","54.325"
"5","2","129","457346","90.28916702632715","57.925000000000004"
"8","3","127","372414","94.7227191413238","55.900000000000006"
"6","2","131","116497","90.61277705345502","57.525000000000006"
"8","3","128","372414","94.83610237988324","55.675"
"7","3","133","123243","94.57831325301204","53.949999999999996"
"5","2","130","457346","90.64403829416884","57.45"
"7","3","134","123243","94.35897435897435","53.625"
"6","2","132","116497","90.88119245944762","57.025000000000006"
"8","3","129","372414","94.71544715447155","55.35"
"5","2","131","457346","90.87719298245615","56.99999999999999"
"7","3","135","123243","94.37412095639944","53.325"
"8","3","130","372414","94.82053611994547","55.025"
"6","2","133","116497","91.2024756852343","56.55"
"5","2","132","457346","91.0856134157105","56.65"
"7","3","136","123243","94.79413156649314","52.825"
"6","2","134","116497","91.33333333333333","56.25"
"8","3","131","372414","94.92455418381344","54.675"
"5","2","133","457346","91.16733244562805","56.325"
"7","3","137","123243","95.13822688274547","52.449999999999996"
"6","2","135","116497","91.11210361768647","55.974999999999994"
"8","3","132","372414","94.94020239190432","54.35"
"7","3","138","123243","95.44145873320538","52.1"
"5","2","134","457346","91.40555058191585","55.85"
"6","2","136","116497","90.84791386271871","55.725"
"8","3","133","372414","94.78060046189375","54.125"
"7","3","139","123243","95.55770159343312","51.775000000000006"
"5","2","135","457346","92.00902934537247","55.375"
"6","2","137","116497","91.05691056910568","55.35"
"8","3","134","372414","95.42483660130719","53.55"
"5","2","136","457346","92.23080417991822","55.025"
"6","2","138","116497","91.44676979071885","54.949999999999996"
"7","3","140","123243","95.52964042759962","51.449999999999996"
"8","3","135","372414","95.58062999529854","53.175"
"6","2","139","116497","91.13750571037004","54.725"
"7","3","141","123243","95.79462102689487","51.125"
"5","2","137","457346","91.95979899497488","54.725"
"8","3","136","372414","95.97347228801516","52.775000000000006"
"6","2","140","116497","91.40229885057471","54.37499999999999"
"7","3","142","123243","96.05911330049261","50.74999999999999"
"5","2","138","457346","92.268752876208","54.325"
"8","3","137","372414","95.95623215984776","52.55"
"6","2","141","116497","91.53169828782971","54.025"
"7","3","143","123243","96.03960396039604","50.5"
"5","2","139","457346","92.46765249537893","54.1"
"8","3","138","372414","95.98470363288719","52.300000000000004"
"6","2","142","116497","91.7016317016317","53.625"
"7","3","144","123243","96.26679940268791","50.224999999999994"
"5","2","140","457346","92.59776536312849","53.7"
"8","3","139","372414","95.96541786743515","52.05"
"6","2","143","116497","91.88174565931487","53.27499999999999"
"7","3","145","123243","96.4929859719439","49.9"
"5","2","141","457346","92.65325222274217","53.425"
"8","3","140","372414","96.13339777670372","51.725"
"6","2","144","116497","91.9735599622285","52.949999999999996"
"7","3","146","123243","96.7221381744831","49.575"
"5","2","142","457346","92.93452661328308","53.075"
"8","3","141","372414","96.25850340136054","51.449999999999996"
"7","3","147","123243","96.8068930562595","49.325"
"6","2","145","116497","92.24548049476688","52.55"
"5","2","143","457346","92.93838862559241","52.75"
"8","3","142","372414","96.19140625","51.2"
"7","3","148","123243","96.89409368635438","49.1"
"6","2","146","116497","92.57307139434594","52.175000000000004"
"5","2","144","457346","92.95573536411233","52.525"
"8","3","143","372414","96.07843137254902","51"
"6","2","147","116497","92.53012048192771","51.87500000000001"
"7","3","149","123243","97.18526100307062","48.85"
"5","2","145","457346","93.20248922929632","52.225"
"8","3","144","372414","96.05522682445759","50.7"
"6","2","148","116497","92.58361609306834","51.575"
"7","3","150","123243","97.01952723535457","48.65"
"5","2","146","457346","93.08024987986545","52.025"
"8","3","145","372414","96.3220675944334","50.3"
"6","2","149","116497","92.79103750608864","51.324999999999996"
"7","3","151","123243","97.20930232558139","48.375"
"5","2","147","457346","93.28826653790439","51.775000000000006"
"8","3","146","372414","96.20947630922694","50.125"
"6","2","150","116497","92.94809010773751","51.05"
"7","3","152","123243","97.29589183567343","48.075"
"5","2","148","457346","93.15201554152502","51.475"
"8","3","147","372414","96.29072681704261","49.875"
"6","2","151","116497","93.19526627218934","50.7"
"5","2","149","457346","93.45383488031264","51.175000000000004"
"7","3","153","123243","96.60041841004184","47.8"
"8","3","148","372414","96.12286002014099","49.65"
"6","2","152","116497","93.06587419514611","50.475"
"5","2","150","457346","93.56581532416503","50.9"
"7","3","154","123243","96.94415173867229","47.449999999999996"
"8","3","149","372414","96.20253164556962","49.375"
"6","2","153","116497","93.36989032901296","50.14999999999999"
"5","2","151","457346","93.53724716329552","50.675000000000004"
"7","3","155","123243","96.56448202959831","47.3"
"8","3","150","372414","96.03658536585365","49.2"
"6","2","154","116497","93.38345864661655","49.875"
"5","2","152","457346","93.74379344587885","50.349999999999994"
"7","3","156","123243","96.96323921150773","46.925"
"8","3","151","372414","95.82272032603159","49.075"
"6","2","155","116497","93.05485656768998","49.675000000000004"
"5","2","153","457346","93.80309845077461","50.025"
"7","3","157","123243","97.1030042918455","46.6"
"6","2","156","116497","93.2289034866094","49.475"
"8","3","152","372414","95.95286885245902","48.8"
"5","2","154","457346","93.92570281124499","49.8"
"7","3","158","123243","96.92722371967655","46.375"
"8","3","153","372414","95.88265568708184","48.575"
"6","2","157","116497","92.79553526128869","49.275000000000006"
"5","2","155","457346","93.49142280524723","49.55"
"7","3","159","123243","96.1038961038961","46.2"
"6","2","158","116497","92.76985743380855","49.1"
"8","3","154","372414","95.76227390180878","48.375"
"7","3","160","123243","96.29225736095965","45.85"
"5","2","156","457346","93.25899645210339","49.325"
"6","2","159","116497","92.63427109974425","48.875"
"8","3","155","372414","95.38621047174702","48.225"
"7","3","161","123243","96.38356164383562","45.625"
"5","2","157","457346","93.27559857361182","49.075"
"6","2","160","116497","92.83874291602267","48.525"
"8","3","156","372414","95.4070981210856","47.9"
"7","3","162","123243","96.24931053502482","45.324999999999996"
"5","2","158","457346","93.34016393442623","48.8"
"6","2","161","116497","92.86083807553027","48.325"
"8","3","157","372414","95.28301886792453","47.699999999999996"
"7","3","163","123243","96.33333333333334","45"
"5","2","159","457346","93.1246793227296","48.725"
"6","2","162","116497","92.98336798336798","48.1"
"8","3","158","372414","95.36354056902002","47.449999999999996"
"7","3","164","123243","96.53243847874721","44.7"
"5","2","160","457346","93.28859060402685","48.425000000000004"
"6","2","163","116497","92.94670846394985","47.85"
"8","3","159","372414","95.44491525423729","47.199999999999996"
"7","3","165","123243","95.95959595959596","44.55"
"5","2","161","457346","93.21946169772258","48.3"
"6","2","164","116497","93.05628616517623","47.525"
"8","3","160","372414","95.52953698775944","46.975"
"7","3","166","123243","95.83098591549296","44.375"
"5","2","162","457346","93.64914107235815","48.025"
"6","2","165","116497","93.02325581395348","47.3"
"8","3","161","372414","95.46182594767753","46.825"
"7","3","167","123243","95.92529711375212","44.175"
"5","2","163","457346","93.72384937238493","47.8"
"6","2","166","116497","92.99363057324841","47.099999999999994"
"8","3","162","372414","95.49356223175965","46.6"
"7","3","168","123243","96.02272727272727","44"
"5","2","164","457346","93.54669464847849","47.65"
"6","2","167","116497","92.97498669505056","46.975"
"8","3","163","372414","95.68733153638814","46.375"
"7","3","169","123243","96.01139601139602","43.875"
"5","2","165","457346","93.52972119936875","47.525"
"6","2","168","116497","92.69333333333334","46.875"
"8","3","164","372414","95.39544962080173","46.150000000000006"
"7","3","170","123243","95.93821510297484","43.7"
"5","2","166","457346","93.71368198626519","47.325"
"6","2","169","116497","92.4396782841823","46.625"
"7","3","171","123243","95.69213095921883","43.525000000000006"
"8","3","165","372414","95.69951007076756","45.925"
"5","2","167","457346","93.37221633085896","47.15"
"6","2","170","116497","92.51480883144858","46.425"
"7","3","172","123243","95.3421506612996","43.475"
"8","3","166","372414","95.62123700054734","45.675"
"5","2","168","457346","93.24468085106383","47"
"6","2","171","116497","92.89587852494577","46.1"
"7","3","173","123243","94.92502883506344","43.35"
"8","3","167","372414","95.38714991762768","45.525"
"6","2","172","116497","92.77173913043478","46"
"5","2","169","457346","93.10529128808123","46.775"
"7","3","174","123243","95.02314814814815","43.2"
"8","3","168","372414","95.25909592061743","45.35"
"6","2","173","116497","92.75204359673025","45.875"
"5","2","170","457346","92.86480686695279","46.6"
"7","3","175","123243","94.6086956521739","43.125"
"8","3","169","372414","95.28563505268997","45.074999999999996"
"6","2","174","116497","92.18151995626025","45.725"
"5","2","171","457346","92.79182356105433","46.475"
"7","3","176","123243","94.63556851311954","42.875"
"8","3","170","372414","95.42665923034022","44.824999999999996"
"6","2","175","116497","92.45594713656388","45.4"
"5","2","172","457346","92.50269687162891","46.35"
"7","3","177","123243","94.26565242832066","42.725"
"8","3","171","372414","95.347533632287","44.6"
"6","2","176","116497","92.26519337016575","45.25"
"5","2","173","457346","92.09100758396534","46.150000000000006"
"7","3","178","123243","94.40518256772674","42.449999999999996"
"8","3","172","372414","95.26760563380282","44.375"
"6","2","177","116497","92.12423738214088","45.074999999999996"
"5","2","174","457346","92.00217627856365","45.95"
"7","3","179","123243","94.31952662721893","42.25"
"8","3","173","372414","95.1923076923077","44.2"
"6","2","178","116497","92.04229271007233","44.925"
"5","2","175","457346","91.80775532495903","45.775"
"7","3","180","123243","94.45768772348033","41.949999999999996"
"8","3","174","372414","95.21640091116174","43.9"
"6","2","179","116497","91.52258784160625","44.824999999999996"
"7","3","181","123243","94.3147815679234","41.775"
"5","2","176","457346","91.91863661352392","45.475"
"8","3","175","372414","95.19999999999999","43.75"
"6","2","180","116497","91.494124230554","44.675"
"7","3","182","123243","94.29771908763506","41.65"
"5","2","177","457346","92.25235196458218","45.175"
"8","3","176","372414","95.6221198156682","43.4"
"7","3","183","123243","94.4477972238986","41.425"
"6","2","181","116497","91.29702414373946","44.525"
"5","2","178","457346","91.99555308504725","44.975"
"8","3","177","372414","96.00231749710314","43.15"
"7","3","184","123243","94.66666666666667","41.25"
"6","2","182","116497","91.10861001688238","44.425"
"5","2","179","457346","91.85267857142857","44.800000000000004"
"8","3","178","372414","95.63445867287544","42.95"
"7","3","185","123243","94.40729483282675","41.125"
"6","2","183","116497","90.9090909090909","44.275"
"5","2","180","457346","91.5500839395635","44.675"
"8","3","179","372414","95.49970777323202","42.775"
"7","3","186","123243","94.3327239488117","41.025"
"6","2","184","116497","90.87818696883852","44.125"
"5","2","181","457346","91.5588069780529","44.425"
"8","3","180","372414","95.42521994134897","42.625"
"7","3","187","123243","94.13919413919413","40.949999999999996"
"6","2","185","116497","90.79022171688459","43.974999999999994"
"5","2","182","457346","91.57239819004525","44.2"
"8","3","181","372414","95.33923303834808","42.375"
"7","3","188","123243","94.05637254901961","40.8"
"6","2","186","116497","90.54131054131054","43.875"
"5","2","183","457346","91.38321995464852","44.1"
"8","3","182","372414","95.08293838862559","42.199999999999996"
"7","3","189","123243","93.96551724137932","40.6"
"6","2","187","116497","90.15455065827133","43.675000000000004"
"5","2","184","457346","91.40580535002846","43.925"
"8","3","183","372414","95.11904761904762","42"
"7","3","190","123243","93.93188854489163","40.375"
"6","2","188","116497","90.17805858701895","43.525000000000006"
"5","2","185","457346","91.51862464183381","43.625"
"8","3","184","372414","95.39198084979054","41.775"
"7","3","191","123243","94.01869158878505","40.125"
"6","2","189","116497","90.19042123485286","43.325"
"5","2","186","457346","91.25431530494822","43.45"
"7","3","192","123243","94.17293233082707","39.900000000000006"
"8","3","185","372414","95.25525525525525","41.625"
"6","2","190","116497","90.25522041763341","43.1"
"5","2","187","457346","91.14583333333334","43.2"
"7","3","193","123243","94.19924337957126","39.65"
"8","3","186","372414","95.18072289156626","41.5"
"6","2","191","116497","90.37900874635568","42.875"
"7","3","194","123243","94.11019632678911","39.475"
"5","2","188","457346","91.27906976744185","43"
"8","3","187","372414","95.22658610271904","41.375"
"6","2","192","116497","90.34523112931538","42.725"
"7","3","195","123243","93.71827411167513","39.4"
"5","2","189","457346","91.1318553092182","42.85"
"8","3","188","372414","95.15738498789347","41.3"
"6","2","193","116497","90.25821596244131","42.6"
"7","3","196","123243","93.98592450415867","39.074999999999996"
"5","2","190","457346","90.9783245459871","42.675000000000004"
"8","3","189","372414","94.8936170212766","41.125"
"7","3","197","123243","94.3979394719897","38.824999999999996"
"6","2","194","116497","90.54932073242765","42.325"
"5","2","191","457346","90.88235294117646","42.5"
"8","3","190","372414","94.99389499389498","40.949999999999996"
"7","3","198","123243","94.30789133247089","38.65"
"6","2","195","116497","90.51008303677342","42.15"
"5","2","192","457346","91.00591715976331","42.25"
"8","3","191","372414","94.86238532110092","40.875"
"7","3","199","123243","94.15584415584416","38.5"
"5","2","193","457346","90.80118694362018","42.125"
"6","2","196","116497","90.41666666666667","42"
"8","3","192","372414","94.65930018416206","40.725"
"7","3","200","123243","93.87622149837134","38.375"
"5","2","194","457346","90.60083283759667","42.025"
"6","2","197","116497","90.44776119402985","41.875"
"8","3","193","372414","94.57794208256315","40.575"
"7","3","201","123243","93.91759319816873","38.224999999999994"
"5","2","195","457346","90.66985645933015","41.8"
"6","2","198","116497","90.80528846153845","41.6"
"8","3","194","372414","94.32098765432099","40.5"
"7","3","202","123243","93.50819672131148","38.125"
"5","2","196","457346","90.625","41.6"
"6","2","199","116497","90.99153567110037","41.349999999999994"
"8","3","195","372414","94.18676561533704","40.425"
"7","3","203","123243","93.61001317523056","37.95"
"5","2","197","457346","90.70609535304767","41.425"
"6","2","200","116497","90.83181542197936","41.175"
"8","3","196","372414","94.22001243008079","40.225"
"7","3","204","123243","93.32010582010582","37.8"
"6","2","201","116497","90.79268292682927","41"
"5","2","198","457346","90.2542372881356","41.3"
"8","3","197","372414","94.625","40"
"7","3","205","123243","93.2890365448505","37.625"
"6","2","202","116497","90.42098840756559","40.975"
"5","2","199","457346","90.27355623100304","41.125"
"8","3","198","372414","94.24640400250156","39.975"
"7","3","206","123243","93.32443257676903","37.45"
"6","2","203","116497","90.37990196078431","40.8"
"5","2","200","457346","90.12797074954297","41.025"
"8","3","199","372414","94.22835633626097","39.85"
"7","3","207","123243","92.96718017414601","37.325"
"6","2","204","116497","90.1780233271946","40.725"
"5","2","201","457346","89.9205864386072","40.925"
"8","3","200","372414","94.27312775330397","39.725"
"6","2","205","116497","90.159901599016","40.65"
"7","3","208","123243","93.26599326599326","37.125"
"5","2","202","457346","90","40.75"
"7","3","209","123243","92.72727272727272","37.125"
"8","3","201","372414","94.01008827238336","39.65"
"6","2","206","116497","90.14171287738756","40.575"
"5","2","203","457346","89.96923076923076","40.625"
"7","3","210","123243","92.64010803511141","37.025000000000006"
"8","3","202","372414","93.56060606060606","39.6"
"6","2","207","116497","89.93827160493827","40.5"
"5","2","204","457346","89.88902589395808","40.550000000000004"
"7","3","211","123243","92.76048714479026","36.95"
"8","3","203","372414","93.16022799240025","39.475"
"6","2","208","116497","90.14869888475836","40.35"
"5","2","205","457346","89.86402966625462","40.45"
"7","3","212","123243","92.74084124830394","36.85"
"8","3","204","372414","93.07496823379924","39.35"
"6","2","209","116497","90.06211180124224","40.25"
"5","2","206","457346","90.00620732464309","40.275"
"7","3","213","123243","92.64805990469708","36.725"
"8","3","205","372414","92.43964421855146","39.35"
"6","2","210","116497","90.25","40"
"5","2","207","457346","90.09345794392523","40.125"
"7","3","214","123243","92.4914675767918","36.625"
"8","3","206","372414","92.27330779054917","39.15"
"6","2","211","116497","89.97493734335839","39.900000000000006"
"5","2","208","457346","90.01248439450687","40.050000000000004"
"7","3","215","123243","92.6027397260274","36.5"
"8","3","207","372414","91.87979539641944","39.1"
"6","2","212","116497","90.08160703075957","39.825"
"5","2","209","457346","90.04383218534753","39.925"
"7","3","216","123243","92.6510989010989","36.4"
"8","3","208","372414","91.80012812299807","39.025"
"6","2","213","116497","89.98109640831758","39.675"
"7","3","217","123243","92.49827942188575","36.325"
"5","2","210","457346","89.84326018808777","39.875"
"8","3","209","372414","91.70951156812339","38.9"
"6","2","214","116497","90.20227560050569","39.550000000000004"
"7","3","218","123243","92.55172413793103","36.25"
"5","2","211","457346","89.91808443604285","39.675"
"8","3","210","372414","91.6774193548387","38.75"
"6","2","215","116497","90.15873015873017","39.375"
"7","3","219","123243","92.2491349480969","36.125"
"5","2","212","457346","89.7662665824384","39.574999999999996"
"8","3","211","372414","91.65588615782664","38.65"
"6","2","216","116497","90.06369426751593","39.25"
"7","3","220","123243","92.29166666666667","36"
"5","2","213","457346","89.71428571428571","39.375"
"8","3","212","372414","91.68831168831169","38.5"
"6","2","217","116497","90.01919385796545","39.074999999999996"
"7","3","221","123243","91.91073919107392","35.85"
"5","2","214","457346","89.8532227185705","39.175"
"8","3","213","372414","91.40625","38.4"
"6","2","218","116497","89.87179487179488","39"
"7","3","222","123243","92.21052631578948","35.625"
"5","2","215","457346","89.69270166453265","39.050000000000004"
"8","3","214","372414","91.0574412532637","38.3"
"7","3","223","123243","91.9831223628692","35.55"
"6","2","219","116497","89.7039897039897","38.85"
"5","2","216","457346","89.58868894601542","38.9"
"8","3","215","372414","91.15913555992141","38.175"
"7","3","224","123243","92.166549047283","35.425000000000004"
"6","2","220","116497","89.74193548387098","38.75"
"5","2","217","457346","89.78668390433097","38.675"
"8","3","216","372414","90.99868593955321","38.05"
"7","3","225","123243","92.34042553191489","35.25"
"6","2","221","116497","89.76683937823834","38.6"
"5","2","218","457346","89.76020738820479","38.574999999999996"
"8","3","217","372414","90.65174456879525","37.974999999999994"
"7","3","226","123243","92.31316725978648","35.125"
"6","2","222","116497","89.42245295262816","38.525"
"5","2","219","457346","89.48051948051948","38.5"
"8","3","218","372414","90.63324538258574","37.9"
"7","3","227","123243","92.35714285714286","35"
"6","2","223","116497","89.38802083333334","38.4"
"5","2","220","457346","89.56294846705805","38.324999999999996"
"7","3","228","123243","92.47851002865329","34.9"
"8","3","219","372414","90.46988749172733","37.775"
"6","2","224","116497","89.35336381450033","38.275"
"5","2","221","457346","89.71166448230669","38.15"
"7","3","229","123243","92.31873653984208","34.825"
"8","3","220","372414","90.26490066225166","37.75"
"6","2","225","116497","89.31147540983606","38.125"
"7","3","230","123243","92.37410071942446","34.75"
"5","2","222","457346","89.501312335958","38.1"
"8","3","221","372414","90.18567639257294","37.7"
"6","2","226","116497","89.04199475065617","38.1"
"7","3","231","123243","92.21902017291066","34.699999999999996"
"5","2","223","457346","89.6574440052701","37.95"
"8","3","222","372414","90.09966777408638","37.625"
"6","2","227","116497","89.26925608953259","37.974999999999994"
"7","3","232","123243","92.12427745664739","34.599999999999994"
"5","2","224","457346","89.43196829590488","37.85"
"8","3","223","372414","90.13333333333333","37.5"
"6","2","228","116497","89.49107732980833","37.824999999999996"
"7","3","233","123243","91.90166305133766","34.575"
"5","2","225","457346","89.51559389515594","37.675"
"8","3","224","372414","89.83957219251337","37.4"
"6","2","229","116497","89.47019867549669","37.75"
"7","3","234","123243","91.95068890500363","34.475"
"5","2","226","457346","89.30232558139535","37.625"
"8","3","225","372414","89.5582329317269","37.35"
"7","3","235","123243","91.93899782135077","34.425"
"6","2","230","116497","89.56810631229236","37.625"
"5","2","227","457346","89.45963975983989","37.475"
"8","3","226","372414","89.58333333333334","37.2"
"7","3","236","123243","92.19547775346463","34.275"
"6","2","231","116497","89.4070619586942","37.525"
"5","2","228","457346","89.49832775919732","37.375"
"8","3","227","372414","89.62264150943396","37.1"
"7","3","237","123243","92.16691068814056","34.150000000000006"
"6","2","232","116497","89.2","37.5"
"5","2","229","457346","89.4314381270903","37.375"
"8","3","228","372414","89.39905469277515","37.025000000000006"
"7","3","238","123243","92.5","34"
"6","2","233","116497","89.23076923076924","37.375"
"8","3","229","372414","89.38471940500338","36.975"
"7","3","239","123243","92.27373068432672","33.975"
"5","2","230","457346","89.47015425888665","37.275000000000006"
"6","2","234","116497","89.57632817753867","37.175000000000004"
"8","3","230","372414","89.30987821380243","36.95"
"7","3","240","123243","92.32472324723247","33.875"
"5","2","231","457346","89.37457969065233","37.175000000000004"
"6","2","235","116497","89.36742934051144","37.15"
"8","3","231","372414","88.94915254237287","36.875"
"7","3","241","123243","92.44444444444444","33.75"
"5","2","232","457346","89.01617250673854","37.1"
"6","2","236","116497","89.35309973045821","37.1"
"7","3","242","123243","92.2164566345441","33.725"
"8","3","232","372414","88.91910265125766","36.775000000000006"
"5","2","233","457346","88.93387314439946","37.05"
"6","2","237","116497","89.57345971563981","36.925000000000004"
"7","3","243","123243","92.06231454005935","33.7"
"8","3","233","372414","89.02522154055896","36.675000000000004"
"5","2","234","457346","88.84381338742394","36.975"
"6","2","238","116497","89.68092328581126","36.825"
"7","3","244","123243","91.90794357832219","33.675"
"8","3","234","372414","88.9801505817933","36.525"
"5","2","235","457346","88.8135593220339","36.875"
"6","2","239","116497","89.65986394557824","36.75"
"7","3","245","123243","91.75334323922733","33.650000000000006"
"8","3","235","372414","89.02606310013718","36.449999999999996"
"5","2","236","457346","88.76786929884275","36.725"
"6","2","240","116497","89.69986357435198","36.65"
"7","3","246","123243","91.58600148920327","33.575"
"8","3","236","372414","88.9423076923077","36.4"
"7","3","247","123243","91.48618371919342","33.475"
"6","2","241","116497","89.99314599040439","36.475"
"8","3","237","372414","89.0420399724328","36.275"
"5","2","237","457346","88.82072256305385","36.675000000000004"
"7","3","248","123243","91.33034379671152","33.45"
"6","2","242","116497","89.84214138641043","36.425000000000004"
"5","2","238","457346","89.04109589041096","36.5"
"8","3","238","372414","88.72752420470262","36.15"
"7","3","249","123243","91.39221556886228","33.4"
"6","2","243","116497","89.69072164948454","36.375"
"8","3","239","372414","88.4961884961885","36.075"
"5","2","239","457346","89.30296756383713","36.225"
"7","3","250","123243","91.3728432108027","33.324999999999996"
"6","2","244","116497","89.93797381116472","36.275"
"5","2","240","457346","89.38973647711512","36.05"
"8","3","240","372414","88.26388888888889","36"
"6","2","245","116497","89.73121984838043","36.275"
"7","3","251","123243","91.20961682945155","33.275"
"5","2","241","457346","89.30555555555556","36"
"8","3","241","372414","88.23938761308281","35.925000000000004"
"6","2","246","116497","89.648033126294","36.225"
"7","3","252","123243","90.90225563909775","33.25"
"5","2","242","457346","89.5397489539749","35.85"
"8","3","242","372414","88.33798882681563","35.8"
"7","3","253","123243","90.75187969924812","33.25"
"6","2","247","116497","89.6957123098202","36.15"
"5","2","243","457346","89.75438596491227","35.625"
"8","3","243","372414","88.16526610644257","35.699999999999996"
"7","3","254","123243","90.66967644845748","33.225"
"6","2","248","116497","89.875173370319","36.05"
"5","2","244","457346","89.73998594518623","35.575"
"8","3","244","372414","87.9298245614035","35.625"
"7","3","255","123243","90.58734939759037","33.2"
"6","2","249","116497","89.91655076495132","35.949999999999996"
"5","2","245","457346","89.64788732394366","35.5"
"8","3","245","372414","88.16067653276956","35.475"
"7","3","256","123243","90.70996978851964","33.1"
"6","2","250","116497","89.89547038327527","35.875"
"5","2","246","457346","89.68926553672316","35.4"
"7","3","257","123243","90.6888720666162","33.025"
"8","3","246","372414","88.1439661256175","35.425000000000004"
"5","2","247","457346","89.52583156404812","35.325"
"6","2","251","116497","90.01396648044692","35.8"
"7","3","258","123243","90.59180576631259","32.95"
"8","3","247","372414","88.18953323903818","35.35"
"6","2","252","116497","89.97897687456202","35.675000000000004"
"5","2","248","457346","89.70901348474095","35.225"
"7","3","259","123243","90.72243346007605","32.875"
"8","3","248","372414","88.49431818181817","35.199999999999996"
"5","2","249","457346","89.8220640569395","35.125"
"6","2","253","116497","90.02108222066057","35.575"
"7","3","260","123243","90.77743902439023","32.800000000000004"
"8","3","249","372414","88.41506751954513","35.175"
"5","2","250","457346","89.78571428571429","35"
"7","3","261","123243","91.1247130833971","32.675"
"6","2","254","116497","90.06342494714588","35.475"
"8","3","250","372414","88.59586600142552","35.075"
"5","2","251","457346","89.89971346704871","34.9"
"7","3","262","123243","90.9716908951798","32.675"
"6","2","255","116497","89.90825688073394","35.425000000000004"
"8","3","251","372414","88.57142857142857","35"
"5","2","252","457346","89.82808022922636","34.9"
"7","3","263","123243","91.31437355880092","32.525"
"6","2","256","116497","89.76711362032464","35.425000000000004"
"8","3","252","372414","88.69005010737294","34.925"
"5","2","253","457346","89.68481375358166","34.9"
"7","3","264","123243","91.23750960799384","32.525"
"6","2","257","116497","89.4774011299435","35.4"
"8","3","253","372414","88.64942528735632","34.8"
"7","3","265","123243","91.37134052388289","32.45"
"5","2","254","457346","89.6057347670251","34.875"
"6","2","258","116497","89.31351733899504","35.325"
"8","3","254","372414","88.8328530259366","34.699999999999996"
"7","3","266","123243","91.5057915057915","32.375"
"5","2","255","457346","89.79885057471265","34.8"
"6","2","259","116497","89.2983699503898","35.275"
"8","3","255","372414","88.80057803468208","34.599999999999994"
"7","3","267","123243","91.42194744976815","32.35"
"5","2","256","457346","89.9135446685879","34.699999999999996"
"6","2","260","116497","89.29078014184397","35.25"
"8","3","256","372414","88.91304347826086","34.5"
"7","3","268","123243","91.84782608695652","32.2"
"5","2","257","457346","89.76207642393655","34.675"
"6","2","261","116497","89.20454545454545","35.199999999999996"
"8","3","257","372414","89.02616279069767","34.4"
"7","3","269","123243","91.76379176379177","32.175"
"5","2","258","457346","89.67509025270758","34.625"
"6","2","262","116497","89.31623931623932","35.099999999999994"
"7","3","270","123243","91.52410575427683","32.15"
"8","3","258","372414","88.9941690962099","34.300000000000004"
"5","2","259","457346","89.44323933477946","34.575"
"6","2","263","116497","89.23734853884532","35.075"
"8","3","259","372414","88.62973760932945","34.300000000000004"
"7","3","271","123243","91.796875","32"
"5","2","260","457346","89.25199709513436","34.425"
"6","2","264","116497","89.05579399141631","34.949999999999996"
"7","3","272","123243","91.92789968652038","31.900000000000002"
"8","3","260","372414","88.47556528081692","34.275"
"5","2","261","457346","89.28571428571429","34.300000000000004"
"6","2","265","116497","89.2882818116463","34.775"
"7","3","273","123243","92.06598586017282","31.825"
"8","3","261","372414","88.60482103725347","34.225"
"5","2","262","457346","88.91320204230489","34.275"
"6","2","266","116497","89.20863309352518","34.75"
"7","3","274","123243","92.04724409448819","31.75"
"8","3","262","372414","88.70967741935483","34.1"
"6","2","267","116497","89.24963924963924","34.65"
"5","2","263","457346","88.89700511322133","34.225"
"7","3","275","123243","92.48417721518987","31.6"
"8","3","263","372414","88.68479059515062","34.025"
"5","2","264","457346","89.14956011730204","34.1"
