"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbMonoPhagoEff"
"01/25/2022 11:19:54:980 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-mono-phago-eff","[step]","getSeed","getViability","getRemainingCellRatio"
"13","8","273","39437","89.16666666666667","33"
"15","8","223","140405","92.65573770491802","38.125"
"14","8","275","105035","89.39617083946982","33.95"
"16","10","225","288444","90.20116807268008","38.525"
"13","8","274","39437","88.93100833965126","32.975"
"14","8","276","105035","89.5940959409594","33.875"
"16","10","226","288444","90.4296875","38.4"
"15","8","224","140405","92.50985545335085","38.05"
"13","8","275","39437","88.99012908124526","32.925"
"14","8","277","105035","89.64497041420118","33.800000000000004"
"16","10","227","288444","90.35202086049544","38.35"
"15","8","225","140405","92.42922975641869","37.974999999999994"
"13","8","276","39437","89.04109589041096","32.85"
"14","8","278","105035","89.56328645447816","33.775"
"16","10","228","288444","90.32047089601046","38.224999999999994"
"13","8","277","39437","88.9397406559878","32.775"
"15","8","226","140405","92.52645502645503","37.8"
"14","8","279","105035","89.82925018559762","33.675"
"13","8","278","39437","89.00763358778626","32.75"
"15","8","227","140405","92.5016589250166","37.675"
"16","10","229","288444","90.36697247706422","38.15"
"14","8","280","105035","89.87341772151899","33.575"
"13","8","279","39437","88.92284186401834","32.725"
"16","10","230","288444","90.40735873850197","38.05"
"15","8","228","140405","92.10351692103517","37.675"
"14","8","281","105035","90.13452914798206","33.45"
"13","8","280","39437","88.76146788990825","32.7"
"15","8","229","140405","92.22074468085107","37.6"
"16","10","231","288444","90.44166117336849","37.925"
"14","8","282","105035","90.39759939984997","33.324999999999996"
"13","8","281","39437","89.17050691244239","32.550000000000004"
"14","8","283","105035","90.44394281414597","33.225"
"15","8","230","140405","91.88290086493679","37.574999999999996"
"16","10","232","288444","90.17150395778364","37.9"
"13","8","282","39437","89.3076923076923","32.5"
"14","8","284","105035","90.27149321266968","33.15"
"15","8","231","140405","91.8","37.5"
"16","10","233","288444","89.86754966887418","37.75"
"13","8","283","39437","89.13713405238829","32.45"
"14","8","285","105035","90.32501889644747","33.074999999999996"
"15","8","232","140405","91.58316633266533","37.425000000000004"
"16","10","234","288444","89.82712765957447","37.6"
"13","8","284","39437","89.25811437403401","32.35"
"14","8","286","105035","90.52312357846853","32.975"
"16","10","235","288444","89.73333333333333","37.5"
"13","8","285","39437","89.00928792569658","32.300000000000004"
"15","8","233","140405","91.94089993284084","37.225"
"14","8","287","105035","90.50151975683892","32.9"
"13","8","286","39437","89.06128782001551","32.225"
"16","10","236","288444","89.77955911823648","37.425000000000004"
"15","8","234","140405","91.7900403768506","37.15"
"14","8","288","105035","90.48706240487063","32.85"
"13","8","287","39437","89.12198912198912","32.175"
"16","10","237","288444","89.94638069705094","37.3"
"15","8","235","140405","91.90283400809717","37.05"
"14","8","289","105035","90.41095890410958","32.85"
"13","8","288","39437","89.18287937743192","32.125"
"16","10","238","288444","89.65748824714574","37.225"
"14","8","290","105035","90.16018306636155","32.775"
"15","8","236","140405","92.0785375761679","36.925000000000004"
"13","8","289","39437","89.0272373540856","32.125"
"14","8","291","105035","90.06116207951071","32.7"
"16","10","239","288444","89.75741239892183","37.1"
"15","8","237","140405","92","36.875"
"13","8","290","39437","89.0272373540856","32.125"
"14","8","292","105035","89.96937212863706","32.65"
"16","10","240","288444","89.73666441593518","37.025000000000006"
"15","8","238","140405","91.97824609109449","36.775000000000006"
"13","8","291","39437","88.8715953307393","32.125"
"14","8","293","105035","90.03067484662577","32.6"
"13","8","292","39437","88.93219017926735","32.074999999999996"
"16","10","241","288444","89.78349120433018","36.95"
"15","8","239","140405","92.03539823008849","36.725"
"14","8","294","105035","90.09216589861751","32.550000000000004"
"13","8","293","39437","88.97576231430804","31.974999999999998"
"16","10","242","288444","89.49864498644986","36.9"
"15","8","240","140405","91.95637355146557","36.675000000000004"
"14","8","295","105035","90.08455034588778","32.525"
"13","8","294","39437","88.94117647058823","31.874999999999996"
"16","10","243","288444","89.41655359565807","36.85"
"15","8","241","140405","91.92886456908344","36.55"
"14","8","296","105035","90","32.5"
"13","8","295","39437","88.61852433281004","31.85"
"16","10","244","288444","89.29788684389911","36.675000000000004"
"14","8","297","105035","89.83833718244803","32.475"
"15","8","242","140405","91.84931506849315","36.5"
"13","8","296","39437","88.67924528301887","31.8"
"14","8","298","105035","89.59938366718028","32.45"
"16","10","245","288444","89.26862611073138","36.575"
"15","8","243","140405","91.55799588194921","36.425000000000004"
"13","8","297","39437","88.801261829653","31.7"
"14","8","299","105035","89.72972972972974","32.375"
"16","10","246","288444","89.10958904109589","36.5"
"15","8","244","140405","91.92546583850931","36.225"
"13","8","298","39437","88.93280632411067","31.624999999999996"
"14","8","300","105035","89.93028659953525","32.275"
"13","8","299","39437","88.85375494071145","31.624999999999996"
"16","10","247","288444","88.94989704873026","36.425000000000004"
"15","8","245","140405","91.98341395991707","36.175000000000004"
"14","8","301","105035","90.05439005439005","32.175"
"13","8","300","39437","88.75692794932701","31.574999999999996"
"16","10","248","288444","88.97312198483804","36.275"
"15","8","246","140405","91.95561719833564","36.05"
"14","8","302","105035","90.11673151750973","32.125"
"13","8","301","39437","88.6687797147385","31.55"
"16","10","249","288444","89.01174844505874","36.175000000000004"
"15","8","247","140405","91.875","36"
"14","8","303","105035","90.390625","32"
"13","8","302","39437","88.95071542130366","31.45"
"16","10","250","288444","88.9196675900277","36.1"
"15","8","248","140405","91.991643454039","35.9"
"14","8","304","105035","90.44635865309318","31.924999999999997"
"13","8","303","39437","89.08366533864542","31.374999999999996"
"16","10","251","288444","89.02777777777777","36"
"15","8","249","140405","91.91637630662021","35.875"
"13","8","304","39437","89.15470494417863","31.35"
"14","8","305","105035","90.71597167584578","31.775"
"16","10","252","288444","89.06685236768801","35.9"
"13","8","305","39437","88.90662410215484","31.324999999999996"
"15","8","250","140405","91.63179916317992","35.85"
"14","8","306","105035","90.85173501577287","31.7"
"16","10","253","288444","89.28571428571429","35.699999999999996"
"14","8","307","105035","90.84451460142068","31.674999999999997"
"13","8","306","39437","88.9423076923077","31.2"
"15","8","251","140405","91.68994413407822","35.8"
"16","10","254","288444","89.45888966971187","35.575"
"13","8","307","39437","89.21962992759454","31.075000000000003"
"14","8","308","105035","90.76558800315706","31.674999999999997"
"15","8","252","140405","91.74247725682295","35.725"
"13","8","308","39437","89.21095008051529","31.05"
"14","8","309","105035","90.67930489731437","31.65"
"16","10","255","288444","89.28823114869627","35.475"
"15","8","253","140405","92.05903021784961","35.575"
"13","8","309","39437","89.35483870967742","31"
"14","8","310","105035","90.58544303797468","31.6"
"16","10","256","288444","89.41425546930134","35.425000000000004"
"15","8","254","140405","91.97748064743139","35.525"
"13","8","310","39437","89.24818108326596","30.925000000000004"
"14","8","311","105035","90.49128367670365","31.55"
"16","10","257","288444","89.60396039603961","35.35"
"15","8","255","140405","92.23712067748765","35.425000000000004"
"13","8","311","39437","89.53771289537713","30.825000000000003"
"14","8","312","105035","90.31746031746032","31.5"
"17","10","0","9599","100","100"
"16","10","258","288444","89.72360028348689","35.275"
"13","8","312","39437","89.82912937347437","30.725"
"15","8","256","140405","92.35668789808918","35.325"
"18","10","0","970686","100","100"
"16","10","259","288444","89.51098511693834","35.275"
"15","8","257","140405","92.47693399574166","35.225"
"16","10","260","288444","89.60113960113961","35.099999999999994"
"17","10","1","9599","99.575","100"
"15","8","258","140405","92.25302061122956","35.175"
"16","10","261","288444","89.85714285714286","35"
"18","10","1","970686","99.6","100"
"15","8","259","140405","92.11087420042644","35.175"
"16","10","262","288444","89.97134670487105","34.9"
"15","8","260","140405","92.02846975088967","35.125"
"16","10","263","288444","89.82078853046595","34.875"
"17","10","2","9599","98.9492119089317","99.925"
"15","8","261","140405","92.01710620099787","35.075"
"18","10","2","970686","99.24924924924925","99.9"
"16","10","264","288444","89.88522238163557","34.849999999999994"
"15","8","262","140405","91.86875891583452","35.05"
"16","10","265","288444","89.99280057595392","34.725"
"15","8","263","140405","91.86295503211991","35.025"
"17","10","3","9599","98.37337337337337","99.9"
"16","10","266","288444","90.04329004329004","34.65"
"18","10","3","970686","98.79849812265333","99.875"
"15","8","264","140405","91.57142857142857","35"
"16","10","267","288444","89.8989898989899","34.65"
"15","8","265","140405","91.62491052254832","34.925"
"16","10","268","288444","89.88439306358381","34.599999999999994"
"17","10","4","9599","97.87074148296593","99.8"
"15","8","266","140405","91.53515064562411","34.849999999999994"
"16","10","269","288444","89.94211287988423","34.55"
"18","10","4","970686","98.3220636113198","99.825"
"15","8","267","140405","91.72661870503596","34.75"
"16","10","270","288444","89.93482983345402","34.525"
"15","8","268","140405","91.70872386445565","34.675"
"16","10","271","288444","89.84771573604061","34.475"
"17","10","5","9599","97.46740220661985","99.7"
"15","8","269","140405","91.76300578034682","34.599999999999994"
"18","10","5","970686","97.86807123150238","99.675"
"16","10","272","288444","89.97821350762527","34.425"
"15","8","270","140405","91.54013015184381","34.575"
"16","10","273","288444","89.96363636363637","34.375"
"15","8","271","140405","91.45546705286026","34.525"
"17","10","6","9599","97.08762239517952","99.575"
"16","10","274","288444","89.8107714701601","34.35"
"18","10","6","970686","97.66331658291458","99.5"
"15","8","272","140405","91.30434782608695","34.5"
"16","10","275","288444","89.86880466472303","34.300000000000004"
"15","8","273","140405","91.36429608127722","34.449999999999996"
"16","10","276","288444","89.92700729927007","34.25"
"17","10","7","9599","96.8797181680926","99.35000000000001"
"15","8","274","140405","91.55749636098982","34.35"
"16","10","277","288444","89.96336996336997","34.125"
"18","10","7","970686","97.48237663645519","99.3"
"15","8","275","140405","91.8859649122807","34.2"
"16","10","278","288444","89.72853998532648","34.075"
"15","8","276","140405","92.01465201465201","34.125"
"16","10","279","288444","89.42731277533039","34.050000000000004"
"17","10","8","9599","96.54650869674816","99.175"
"15","8","277","140405","92.13813372520205","34.025"
"18","10","8","970686","97.15221774193549","99.2"
"16","10","280","288444","89.4620486366986","33.925"
"15","8","278","140405","92.05882352941175","34"
"16","10","281","288444","89.43089430894308","33.825"
"15","8","279","140405","92.18865143699337","33.925"
"17","10","9","9599","96.24117053481332","99.1"
"16","10","282","288444","89.61424332344214","33.7"
"18","10","9","970686","96.59434914228052","99.1"
"15","8","280","140405","92.31905465288035","33.85"
"16","10","283","288444","89.81412639405204","33.625"
"15","8","281","140405","92.38728750923872","33.825"
"16","10","284","288444","89.79895755770663","33.575"
"17","10","10","9599","95.93228903486609","98.95"
"15","8","282","140405","92.31337767923134","33.825"
"16","10","285","288444","89.85831469052945","33.525"
"18","10","10","970686","96.06060606060606","99"
"15","8","283","140405","92.07994078460399","33.775"
"16","10","286","288444","89.98505231689087","33.45"
"15","8","284","140405","92","33.75"
"16","10","287","288444","89.97005988023952","33.4"
"17","10","11","9599","95.61914408711067","98.725"
"18","10","11","970686","95.82172701949861","98.725"
"16","10","288","288444","90.29345372460497","33.225"
"15","8","285","140405","92.13066072754269","33.675"
"16","10","289","288444","90.36144578313254","33.2"
"15","8","286","140405","92.19910846953938","33.650000000000006"
"17","10","12","9599","95.2054794520548","98.55000000000001"
"15","8","287","140405","92.19910846953938","33.650000000000006"
"16","10","290","288444","90.20346646571214","33.175"
"18","10","12","970686","95.65989847715736","98.5"
"16","10","291","288444","90.45454545454545","33"
"15","8","288","140405","92.33630952380952","33.6"
"16","10","292","288444","90.44730856709629","32.975"
"15","8","289","140405","92.33060312732688","33.575"
"17","10","13","9599","95.1194712760549","98.35000000000001"
"16","10","293","288444","90.50151975683892","32.9"
"15","8","290","140405","92.31916480238628","33.525"
"18","10","13","970686","95.49961861174677","98.32499999999999"
"16","10","294","288444","90.48706240487063","32.85"
"15","8","291","140405","92.31343283582089","33.5"
"16","10","295","288444","90.54878048780488","32.800000000000004"
"15","8","292","140405","92.3076923076923","33.475"
"17","10","14","9599","94.88158899923606","98.175"
"16","10","296","288444","90.465293668955","32.775"
"18","10","14","970686","95.25752167261601","98.05"
"15","8","293","140405","92.43445692883896","33.375"
"16","10","297","288444","90.6035141329259","32.725"
"15","8","294","140405","92.4287856071964","33.35"
"17","10","15","9599","94.77440734132043","98.075"
"16","10","298","288444","90.58913542463657","32.675"
"15","8","295","140405","92.20389805097452","33.35"
"18","10","15","970686","94.86852182792954","97.925"
"16","10","299","288444","90.93701996927803","32.550000000000004"
"15","8","296","140405","92.12893553223388","33.35"
"16","10","300","288444","91.1470361816782","32.475"
"15","8","297","140405","91.82908545727136","33.35"
"17","10","16","9599","94.58631256384066","97.89999999999999"
"16","10","301","288444","91.49922720247295","32.35"
"15","8","298","140405","91.82908545727136","33.35"
"18","10","16","970686","94.55521472392638","97.8"
"16","10","302","288444","91.55693261037955","32.275"
"15","8","299","140405","91.75412293853074","33.35"
"16","10","303","288444","91.83514774494557","32.15"
"17","10","17","9599","94.23963133640552","97.65"
"15","8","300","140405","91.66666666666666","33.300000000000004"
"16","10","304","288444","92.12168486739469","32.05"
"18","10","17","970686","94.68822170900692","97.425"
"15","8","301","140405","91.93669932177845","33.175"
"16","10","305","288444","92.19359875097581","32.025"
"15","8","302","140405","91.6289592760181","33.15"
"17","10","18","9599","94.01797175866496","97.375"
"16","10","306","288444","92.3377638780297","31.974999999999998"
"15","8","303","140405","91.83055975794251","33.050000000000004"
"16","10","307","288444","92.33176838810641","31.95"
"18","10","18","970686","94.39156161564188","97.175"
"15","8","304","140405","92.1092564491654","32.95"
"16","10","308","288444","92.3257635082224","31.924999999999997"
"15","8","305","140405","92.17325227963525","32.9"
"17","10","19","9599","94.00565989194752","97.175"
"16","10","309","288444","92.4646781789639","31.85"
"15","8","306","140405","92.23744292237443","32.85"
"16","10","310","288444","92.75590551181102","31.75"
"18","10","19","970686","94.0721649484536","97"
"15","8","307","140405","92.30182926829268","32.800000000000004"
"16","10","311","288444","92.44094488188976","31.75"
"17","10","20","9599","93.65815931941222","96.975"
"15","8","308","140405","92.43697478991596","32.725"
"16","10","312","288444","92.58675078864354","31.7"
"15","8","309","140405","92.42540168324408","32.675"
"18","10","20","970686","93.82747933884298","96.8"
"15","8","310","140405","92.63238679969301","32.574999999999996"
"17","10","21","9599","93.50245922857883","96.575"
"15","8","311","140405","92.70353302611367","32.550000000000004"
"18","10","21","970686","93.37302614548278","96.575"
"15","8","312","140405","92.62672811059907","32.550000000000004"
"17","10","22","9599","93.32987282636907","96.325"
"18","10","22","970686","93.32814122533749","96.3"
"17","10","23","9599","92.98336798336798","96.2"
"18","10","23","970686","93.046875","96"
"17","10","24","9599","92.80500521376433","95.89999999999999"
"18","10","24","970686","93.02507836990596","95.7"
"17","10","25","9599","92.5974365681402","95.575"
"18","10","25","970686","93.0293501048218","95.39999999999999"
"17","10","26","9599","92.49540802938861","95.275"
"18","10","26","970686","92.86089238845145","95.25"
"17","10","27","9599","92.28744406422743","94.975"
"18","10","27","970686","92.60526315789474","95"
"17","10","28","9599","91.90614289480622","94.825"
"18","10","28","970686","92.5026399155227","94.69999999999999"
"17","10","29","9599","91.57422081352351","94.65"
"18","10","29","970686","92.16516675489676","94.45"
"17","10","30","9599","91.43690349946978","94.3"
"18","10","30","970686","91.96073228973202","94.22500000000001"
"17","10","31","9599","91.3563829787234","94"
"18","10","31","970686","91.98188598827916","93.85"
"17","10","32","9599","91.25100026673779","93.72500000000001"
"18","10","32","970686","91.94756554307116","93.45"
"17","10","33","9599","91.13076098606645","93.30000000000001"
"18","10","33","970686","91.96668457818377","93.05"
"17","10","34","9599","90.91397849462366","93"
"18","10","34","970686","91.49165320409263","92.85"
"17","10","35","9599","90.86007009975735","92.72500000000001"
"18","10","35","970686","91.32432432432432","92.5"
"17","10","36","9599","90.7171853856563","92.375"
"18","10","36","970686","90.91155724362453","92.15"
"17","10","37","9599","90.32520325203251","92.25"
"18","10","37","970686","90.79019073569482","91.75"
"17","10","38","9599","90.36472509526402","91.85"
"18","10","38","970686","90.49699617695248","91.55"
"17","10","39","9599","90.43715846994536","91.5"
"18","10","39","970686","90.50754458161866","91.125"
"17","10","40","9599","90.53497942386831","91.125"
"18","10","40","970686","90.28351224883016","90.825"
"17","10","41","9599","90.34918889194391","90.925"
"18","10","41","970686","90.2432283029298","90.45"
"17","10","42","9599","90.18472566859663","90.675"
"18","10","42","970686","90.10532150776052","90.2"
"17","10","43","9599","90.12721238938053","90.4"
"18","10","43","970686","89.90825688073394","89.925"
"17","10","44","9599","89.90011098779135","90.10000000000001"
"18","10","44","970686","89.8854428611344","89.47500000000001"
"17","10","45","9599","89.62736373748609","89.9"
"18","10","45","970686","89.57691230036426","89.225"
"17","10","46","9599","89.48102678571429","89.60000000000001"
"18","10","46","970686","89.37007874015748","88.9"
"17","10","47","9599","89.33669185558354","89.325"
"18","10","47","970686","89.17773382311387","88.47500000000001"
"17","10","48","9599","89.22558922558923","89.1"
"18","10","48","970686","89.18228279386712","88.05"
"17","10","49","9599","89.1206313416009","88.7"
"18","10","49","970686","89.26634313445618","87.575"
"17","10","50","9599","89.22902494331065","88.2"
"18","10","50","970686","89.24885321100918","87.2"
"17","10","51","9599","89.02473699175434","87.925"
"18","10","51","970686","89.22811059907833","86.8"
"17","10","52","9599","88.92061679040549","87.55"
"18","10","52","970686","89.11722141823444","86.375"
"17","10","53","9599","88.90163464295956","87.175"
"18","10","53","970686","89.09249563699827","85.95"
"17","10","54","9599","88.82488479262672","86.8"
"18","10","54","970686","89.12280701754386","85.5"
"17","10","55","9599","88.83101851851852","86.4"
"18","10","55","970686","89.19553728714034","85.15"
"17","10","56","9599","88.88242142025611","85.9"
"18","10","56","970686","89.13427561837456","84.89999999999999"
"17","10","57","9599","88.86616014026885","85.55"
"18","10","57","970686","88.94799054373522","84.6"
"17","10","58","9599","88.72246696035242","85.125"
"18","10","58","970686","88.83610451306413","84.2"
"17","10","59","9599","88.64641698613978","84.775"
"17","10","60","9599","88.4877182598402","84.475"
"18","10","59","970686","88.78950506857484","83.85000000000001"
"17","10","61","9599","88.34720570749109","84.1"
"18","10","60","970686","88.79568603954465","83.45"
"17","10","62","9599","88.40752913056468","83.675"
"18","10","61","970686","88.80529641889858","83.075"
"17","10","63","9599","88.44190933653557","83.275"
"18","10","62","970686","88.92921960072596","82.65"
"17","10","64","9599","88.09882494727329","82.975"
"18","10","63","970686","88.87876025524157","82.27499999999999"
"17","10","65","9599","88.07506053268766","82.6"
"18","10","64","970686","88.7057387057387","81.89999999999999"
"17","10","66","9599","87.90273556231003","82.25"
"18","10","65","970686","88.77644894204232","81.525"
"17","10","67","9599","87.72893772893772","81.89999999999999"
"18","10","66","970686","88.94023413431917","81.15"
"17","10","68","9599","87.5804967801288","81.525"
"18","10","67","970686","88.99566026038438","80.65"
"17","10","69","9599","87.27664818237831","81.15"
"18","10","68","970686","88.98568761667704","80.35"
"17","10","70","9599","87.30257045524931","80.72500000000001"
"18","10","69","970686","89.17396745932416","79.9"
"17","10","71","9599","87.31343283582089","80.4"
"18","10","70","970686","89.35768261964736","79.4"
"17","10","72","9599","87.41411617738913","80.05"
"18","10","71","970686","89.21227459664664","79.025"
"17","10","73","9599","87.31554160125589","79.625"
"18","10","72","970686","89.2845786963434","78.625"
"17","10","74","9599","87.52368919772584","79.14999999999999"
"18","10","73","970686","89.31541906589892","78.14999999999999"
"17","10","75","9599","87.57546870034953","78.675"
"18","10","74","970686","89.2569958185912","77.725"
"17","10","76","9599","87.65984654731457","78.2"
"18","10","75","970686","89.51795535425428","77.275"
"17","10","77","9599","87.5724404378622","77.64999999999999"
"18","10","76","970686","89.6260162601626","76.875"
"17","10","78","9599","87.58508914100486","77.125"
"18","10","77","970686","89.48399738732854","76.55"
"17","10","79","9599","87.66318537859009","76.6"
"18","10","78","970686","89.71747700394218","76.1"
"17","10","80","9599","87.86982248520711","76.05"
"18","10","79","970686","89.93067018818091","75.725"
"17","10","81","9599","88.26648989061982","75.425"
"18","10","80","970686","90.16611295681062","75.25"
"17","10","82","9599","88.5437541750167","74.85000000000001"
"18","10","81","970686","90.30424607154798","74.775"
"17","10","83","9599","89.04248145650709","74.15"
"18","10","82","970686","90.4201680672269","74.375"
"17","10","84","9599","89.20570264765783","73.65"
"18","10","83","970686","90.47297297297298","74"
"17","10","85","9599","89.26862611073138","73.15"
"18","10","84","970686","90.29850746268657","73.7"
"17","10","86","9599","89.47913073473612","72.475"
"18","10","85","970686","90.34459228932104","73.275"
"17","10","87","9599","89.8989898989899","71.775"
"18","10","86","970686","90.32258064516128","72.85000000000001"
"17","10","88","9599","90.0105152471083","71.325"
"18","10","87","970686","90.64226519337016","72.39999999999999"
"17","10","89","9599","89.98236331569665","70.875"
"18","10","88","970686","90.49601109954908","72.075"
"17","10","90","9599","90.3271692745377","70.3"
"18","10","89","970686","90.70904645476773","71.575"
"17","10","91","9599","90.47619047619048","69.825"
"18","10","90","970686","90.72708113804005","71.175"
"17","10","92","9599","90.7614579574161","69.27499999999999"
"18","10","91","970686","91.05374823196605","70.7"
"17","10","93","9599","91.2107950401167","68.55"
"18","10","92","970686","91.28424048381359","70.275"
"17","10","94","9599","91.4033798677443","68.05"
"18","10","93","970686","91.58911954187545","69.85"
"17","10","95","9599","91.66666666666666","67.5"
"18","10","94","970686","91.61267098632109","69.45"
"17","10","96","9599","92.22139117427075","66.85"
"18","10","95","970686","91.54013015184381","69.15"
"17","10","97","9599","92.33082706766918","66.5"
"18","10","96","970686","91.70305676855895","68.7"
"17","10","98","9599","92.4621212121212","66"
"18","10","97","970686","91.77029992684712","68.35"
"17","10","99","9599","92.78901182754674","65.525"
"18","10","98","970686","91.97939661515821","67.95"
"17","10","100","9599","92.9750479846449","65.125"
"18","10","99","970686","92.2164566345441","67.45"
"17","10","101","9599","93.31788335264581","64.725"
"18","10","100","970686","92.67015706806284","66.85"
"17","10","102","9599","93.51456310679612","64.375"
"18","10","101","970686","92.83018867924528","66.25"
"17","10","103","9599","93.66197183098592","63.9"
"18","10","102","970686","93.00380228136882","65.75"
"17","10","104","9599","93.70574350904799","63.55"
"17","10","105","9599","94.01980198019801","63.125"
"18","10","103","970686","93.36401994629843","65.17500000000001"
"17","10","106","9599","94.10123555201275","62.724999999999994"
"18","10","104","970686","93.5009671179884","64.625"
"17","10","107","9599","94.4199116820554","62.275000000000006"
"18","10","105","970686","93.8401559454191","64.125"
"17","10","108","9599","94.58147998382532","61.824999999999996"
"18","10","106","970686","94.07378335949764","63.7"
"17","10","109","9599","94.70252648736756","61.35"
"18","10","107","970686","94.11299881469775","63.275000000000006"
"17","10","110","9599","95.19309778142974","60.85"
"18","10","108","970686","93.96106475963448","62.925"
"17","10","111","9599","95.24400330851944","60.45"
"18","10","109","970686","94.20231907237105","62.525"
"17","10","112","9599","95.37692628071636","60.02499999999999"
"18","10","110","970686","94.24083769633508","62.075"
"17","10","113","9599","95.55555555555556","59.62499999999999"
"18","10","111","970686","94.07948094079481","61.650000000000006"
"17","10","114","9599","95.85448392554991","59.099999999999994"
"18","10","112","970686","94.0359477124183","61.199999999999996"
"17","10","115","9599","95.96602972399151","58.875"
"18","10","113","970686","94.11522633744855","60.75000000000001"
"17","10","116","9599","95.65587734241909","58.699999999999996"
"18","10","114","970686","94.56205894562059","60.224999999999994"
"17","10","117","9599","95.88865096359743","58.375"
"18","10","115","970686","94.94147157190636","59.8"
"17","10","118","9599","96.03106125970665","57.95"
"18","10","116","970686","95.16196886832141","59.425"
"17","10","119","9599","95.97228237332178","57.725"
"18","10","117","970686","95.1858108108108","59.199999999999996"
"17","10","120","9599","95.95476294040888","57.475"
"18","10","118","970686","95.41790411540093","58.925000000000004"
"17","10","121","9599","96.27682873412176","57.074999999999996"
"18","10","119","970686","95.56503198294243","58.62500000000001"
"17","10","122","9599","96.4332892998679","56.775"
"18","10","120","970686","95.54413024850042","58.35"
"17","10","123","9599","96.72711189739054","56.525000000000006"
"18","10","121","970686","95.60912613000431","58.074999999999996"
"17","10","124","9599","96.76131322094055","56.35"
"18","10","122","970686","95.92544429995665","57.675"
"17","10","125","9599","96.69937555753792","56.05"
"18","10","123","970686","96.24945486262538","57.325"
"17","10","126","9599","96.86520376175548","55.825"
"18","10","124","970686","96.2751971954426","57.05"
"17","10","127","9599","96.85110211426002","55.574999999999996"
"18","10","125","970686","95.99824098504838","56.85"
"17","10","128","9599","96.43662607126748","55.425000000000004"
"18","10","126","970686","95.83886675520141","56.474999999999994"
"17","10","129","9599","96.28791308284292","55.225"
"18","10","127","970686","95.8185053380783","56.2"
"17","10","130","9599","96.57846715328468","54.800000000000004"
"18","10","128","970686","96.14003590664272","55.7"
"17","10","131","9599","96.60550458715596","54.50000000000001"
"18","10","129","970686","96.38172772501132","55.275"
"17","10","132","9599","96.5851407475773","54.175"
"17","10","133","9599","96.4318813716404","53.949999999999996"
"18","10","130","970686","96.58469945355192","54.900000000000006"
"17","10","134","9599","96.36363636363636","53.625"
"18","10","131","970686","96.6117216117216","54.6"
"17","10","135","9599","96.52908067542214","53.300000000000004"
"18","10","132","970686","96.3285910968334","54.474999999999994"
"17","10","136","9599","96.50778669183578","52.97500000000001"
"18","10","133","970686","96.17687701520038","54.275"
"17","10","137","9599","96.68089141773353","52.725"
"18","10","134","970686","96.1591855622397","54.025"
"17","10","138","9599","96.85564554549786","52.47500000000001"
"18","10","135","970686","96.37377963737796","53.77499999999999"
"17","10","139","9599","96.64911440880805","52.225"
"18","10","136","970686","95.90316573556798","53.7"
"17","10","140","9599","96.72762271414823","51.949999999999996"
"18","10","137","970686","95.8411214953271","53.5"
"17","10","141","9599","96.85077519379846","51.6"
"18","10","138","970686","95.67872240488492","53.225"
"17","10","142","9599","96.9283276450512","51.275000000000006"
"18","10","139","970686","95.79395085066163","52.900000000000006"
"17","10","143","9599","96.91025012260911","50.975"
"18","10","140","970686","95.12310606060606","52.800000000000004"
"17","10","144","9599","96.93978282329714","50.64999999999999"
"18","10","141","970686","94.91927825261158","52.65"
"17","10","145","9599","96.81908548707754","50.3"
"18","10","142","970686","95.21302058401149","52.225"
"17","10","146","9599","96.94541812719079","49.925000000000004"
"18","10","143","970686","94.94706448508181","51.949999999999996"
"17","10","147","9599","97.47602221100455","49.525000000000006"
"18","10","144","970686","95.20348837209302","51.6"
"17","10","148","9599","97.46707193515705","49.35"
"18","10","145","970686","95.32391622016561","51.324999999999996"
"17","10","149","9599","97.4059003051882","49.15"
"18","10","146","970686","95.29180971064247","50.975"
"17","10","150","9599","97.24630290668026","49.025"
"18","10","147","970686","95.16526887025161","50.675000000000004"
"17","10","151","9599","97.53846153846155","48.75"
"18","10","148","970686","95.23336643495531","50.349999999999994"
"17","10","152","9599","97.68280123583935","48.55"
"18","10","149","970686","95.59779889944973","49.975"
"17","10","153","9599","97.52321981424149","48.449999999999996"
"18","10","150","970686","95.27638190954774","49.75"
"17","10","154","9599","97.20641489912055","48.325"
"18","10","151","970686","95.64777327935222","49.4"
"17","10","155","9599","97.08636836628513","48.05"
"18","10","152","970686","95.61671763506627","49.05"
"17","10","156","9599","96.86520376175548","47.85"
"18","10","153","970686","96.03909465020575","48.6"
"17","10","157","9599","97.31437598736177","47.475"
"18","10","154","970686","96.07032057911064","48.35"
"17","10","158","9599","96.99367088607595","47.4"
"17","10","159","9599","96.71610169491525","47.199999999999996"
"18","10","155","970686","95.64541213063764","48.225"
"17","10","160","9599","96.8068121341139","46.975"
"18","10","156","970686","95.26288391462779","48.025"
"17","10","161","9599","96.73971138428648","46.775"
"18","10","157","970686","95.38542212899843","47.675"
"17","10","162","9599","96.67738478027867","46.650000000000006"
"18","10","158","970686","95.45454545454545","47.3"
"17","10","163","9599","96.60925726587729","46.45"
"18","10","159","970686","95.58745348219033","47.025"
"17","10","164","9599","96.22437971952536","46.35"
"18","10","160","970686","95.81993569131832","46.650000000000006"
