"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbSigInitStd"
"01/25/2022 12:05:51:222 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-sig-init-std","[step]","getSeed","getViability","getRemainingCellRatio"
"16","50","220","781415","94.29467084639498","39.875"
"14","40","268","9148","94.14893617021278","32.9"
"13","40","282","88976","92.78737791134485","33.275"
"15","40","236","93226","96.01398601398601","35.75"
"14","40","269","9148","94.1310975609756","32.800000000000004"
"16","50","221","781415","93.97363465160076","39.825"
"13","40","283","88976","92.7710843373494","33.2"
"15","40","237","93226","95.72529782761036","35.675000000000004"
"14","40","270","9148","94.12213740458016","32.75"
"16","50","222","781415","93.76966645689113","39.725"
"13","40","284","88976","92.90566037735849","33.125"
"15","40","238","93226","95.50561797752809","35.6"
"14","40","271","9148","94.2572741194487","32.65"
"13","40","285","88976","92.89493575207861","33.074999999999996"
"16","50","223","781415","93.63177805800757","39.65"
"14","40","272","9148","94.68412942989214","32.45"
"15","40","239","93226","95.49612948627727","35.525"
"13","40","286","88976","93.03030303030303","33"
"16","50","224","781415","93.29538266919671","39.525"
"14","40","273","9148","94.66769706336939","32.35"
"15","40","240","93226","95.2683615819209","35.4"
"13","40","287","88976","92.94920394238059","32.975"
"16","50","225","781415","93.64675984752223","39.35"
"14","40","274","9148","94.5046439628483","32.300000000000004"
"13","40","288","88976","93.09035687167805","32.925"
"15","40","241","93226","95.18754423213022","35.325"
"16","50","226","781415","93.81771829190568","39.225"
"14","40","275","9148","94.72459270752522","32.225"
"15","40","242","93226","95.0319375443577","35.225"
"13","40","289","88976","93.22678843226788","32.85"
"16","50","227","781415","93.67816091954023","39.15"
"14","40","276","9148","94.56521739130434","32.2"
"13","40","290","88976","93.3689024390244","32.800000000000004"
"15","40","243","93226","94.950213371266","35.15"
"14","40","277","9148","94.17701863354037","32.2"
"13","40","291","88976","93.2824427480916","32.75"
"15","40","244","93226","94.92857142857143","35"
"16","50","228","781415","93.47408829174664","39.074999999999996"
"14","40","278","9148","94.16796267496112","32.15"
"13","40","292","88976","93.26186830015314","32.65"
"15","40","245","93226","94.98207885304659","34.875"
"16","50","229","781415","93.69369369369369","38.85"
"14","40","279","9148","94.31464174454828","32.1"
"13","40","293","88976","93.24635456638526","32.574999999999996"
"16","50","230","781415","93.67333763718528","38.725"
"15","40","246","93226","94.9748743718593","34.825"
"14","40","280","9148","94.31464174454828","32.1"
"13","40","294","88976","93.30254041570439","32.475"
"13","40","295","88976","93.22033898305084","32.45"
"14","40","281","9148","94.22776911076443","32.05"
"15","40","247","93226","94.96764917325665","34.775"
"16","50","231","781415","93.85113268608414","38.625"
"15","40","248","93226","94.67242620590352","34.725"
"14","40","282","9148","93.91575663026521","32.05"
"13","40","296","88976","93.0609097918273","32.425"
"16","50","232","781415","94.08706952566601","38.475"
"13","40","297","88976","92.97297297297298","32.375"
"14","40","283","9148","93.91100702576112","32.025"
"15","40","249","93226","94.09647228221742","34.725"
"16","50","233","781415","94.140625","38.4"
"13","40","298","88976","92.96754250386398","32.35"
"15","40","250","93226","94.29602888086642","34.625"
"14","40","284","9148","93.89671361502347","31.95"
"16","50","234","781415","94.12532637075718","38.3"
"14","40","285","9148","94.03453689167975","31.85"
"15","40","251","93226","94.28364688856729","34.55"
"13","40","299","88976","93.32298136645963","32.2"
"16","50","235","781415","94.10609037328095","38.175"
"15","40","252","93226","94.54941860465115","34.4"
"14","40","286","9148","94.0251572327044","31.8"
"13","40","300","88976","93.5408560311284","32.125"
"16","50","236","781415","94.47004608294931","37.974999999999994"
"14","40","287","9148","94.0251572327044","31.8"
"15","40","253","93226","94.61034231609614","34.325"
"13","40","301","88976","93.6087295401403","32.074999999999996"
"14","40","288","9148","93.94654088050315","31.8"
"16","50","237","781415","94.45910290237467","37.9"
"15","40","254","93226","94.5985401459854","34.25"
"13","40","302","88976","93.671875","32"
"16","50","238","781415","94.44076770350762","37.775"
"13","40","303","88976","93.80392156862744","31.874999999999996"
"14","40","289","9148","94.01103230890465","31.724999999999998"
"15","40","255","93226","94.72527472527472","34.125"
"13","40","304","88976","93.94654088050315","31.8"
"14","40","290","9148","93.92744479495269","31.7"
"16","50","239","781415","94.23459244532803","37.724999999999994"
"13","40","305","88976","94.08983451536643","31.724999999999998"
"15","40","256","93226","94.79090242112986","34.075"
"14","40","291","9148","93.60189573459715","31.65"
"16","50","240","781415","94.08637873754154","37.625"
"15","40","257","93226","94.85294117647058","34"
"14","40","292","9148","93.67088607594937","31.6"
"13","40","306","88976","94.15481832543445","31.65"
"15","40","258","93226","94.98894620486367","33.925"
"16","50","241","781415","94.07061958694204","37.525"
"14","40","293","9148","93.58161648177497","31.55"
"13","40","307","88976","94.29928741092637","31.574999999999996"
"15","40","259","93226","94.68634686346864","33.875"
"16","50","242","781415","94.31818181818183","37.4"
"14","40","294","9148","93.49722442505947","31.525"
"13","40","308","88976","94.37400950871633","31.55"
"15","40","260","93226","94.5266272189349","33.800000000000004"
"13","40","309","88976","94.44444444444444","31.5"
"14","40","295","9148","93.56632247815728","31.474999999999998"
"16","50","243","781415","94.37374413931681","37.325"
"15","40","261","93226","94.44032616753151","33.725"
"16","50","244","781415","94.49294828744124","37.225"
"14","40","296","9148","93.56120826709062","31.45"
"13","40","310","88976","94.59029435163086","31.424999999999997"
"14","40","297","9148","93.78486055776892","31.374999999999996"
"13","40","311","88976","94.66560509554141","31.4"
"15","40","262","93226","94.50631031922792","33.675"
"16","50","245","781415","94.41829186281103","37.175000000000004"
"14","40","298","9148","93.77494014365523","31.324999999999996"
"15","40","263","93226","94.78778853313477","33.575"
"13","40","312","88976","94.96402877697841","31.275"
"16","50","246","781415","94.13746630727763","37.1"
"17","50","0","446318","100","100"
"14","40","299","9148","93.92486011191046","31.275"
"15","40","264","93226","94.55630126771067","33.525"
"14","40","300","9148","94.07526020816654","31.225"
"16","50","247","781415","94.31664411366711","36.95"
"15","40","265","93226","94.6268656716418","33.5"
"14","40","301","9148","94.37751004016064","31.125000000000004"
"16","50","248","781415","94.50474898236092","36.85"
"15","40","266","93226","94.39880507841673","33.475"
"17","50","1","446318","99.725","100"
"14","40","302","9148","94.44891391794047","31.075000000000003"
"15","40","267","93226","94.46107784431138","33.4"
"16","50","249","781415","94.62585034013605","36.75"
"15","40","268","93226","94.52363090772693","33.324999999999996"
"14","40","303","9148","94.28801287208367","31.075000000000003"
"16","50","250","781415","94.87704918032787","36.6"
"15","40","269","93226","94.58646616541353","33.25"
"14","40","304","9148","94.59241323648104","30.975"
"17","50","2","446318","99.35000000000001","100"
"16","50","251","781415","94.46343130553657","36.575"
"14","40","305","9148","94.43099273607749","30.975"
"15","40","270","93226","94.57013574660633","33.15"
"16","50","252","781415","94.51303155006858","36.449999999999996"
"14","40","306","9148","94.50726978998385","30.95"
"15","40","271","93226","94.49056603773585","33.125"
"16","50","253","781415","94.43681318681318","36.4"
"17","50","3","446318","98.95","100"
"14","40","307","9148","94.42198868229588","30.925000000000004"
"15","40","272","93226","94.77272727272728","33"
"16","50","254","781415","94.42916093535075","36.35"
"14","40","308","9148","94.49392712550608","30.875000000000004"
"15","40","273","93226","94.91268033409264","32.925"
"16","50","255","781415","94.48275862068965","36.25"
"14","40","309","9148","94.566098945661","30.825000000000003"
"15","40","274","93226","94.98480243161094","32.9"
"17","50","4","446318","98.42460615153789","99.97500000000001"
"16","50","256","781415","94.47513812154696","36.199999999999996"
"14","40","310","9148","94.6341463414634","30.75"
"15","40","275","93226","94.74885844748859","32.85"
"16","50","257","781415","94.39834024896265","36.15"
"14","40","311","9148","94.54841334418226","30.725"
"15","40","276","93226","94.73684210526315","32.775"
"16","50","258","781415","94.18282548476455","36.1"
"14","40","312","9148","94.62540716612378","30.7"
"17","50","5","446318","98.07451862965742","99.97500000000001"
"18","50","0","725122","100","100"
"15","40","277","93226","94.72477064220183","32.7"
"16","50","259","781415","94.1626129256428","35.975"
"15","40","278","93226","94.64422341239481","32.675"
"16","50","260","781415","94.21602787456446","35.875"
"17","50","6","446318","97.52438109527381","99.97500000000001"
"15","40","279","93226","94.4104134762634","32.65"
"18","50","1","725122","99.625","100"
"16","50","261","781415","94.27374301675978","35.8"
"15","40","280","93226","94.47852760736197","32.6"
"16","50","262","781415","94.1340782122905","35.8"
"15","40","281","93226","94.24405218726017","32.574999999999996"
"17","50","7","446318","96.97348674337168","99.95"
"15","40","282","93226","94.31643625192012","32.550000000000004"
"16","50","263","781415","94.04761904761905","35.699999999999996"
"18","50","2","725122","99.1","100"
"15","40","283","93226","94.38029253271748","32.475"
"16","50","264","781415","94.03089887640449","35.6"
"16","50","265","781415","94.02250351617441","35.55"
"15","40","284","93226","94.52160493827161","32.4"
"15","40","285","93226","94.66357308584686","32.324999999999996"
"17","50","8","446318","96.34634634634635","99.9"
"16","50","266","781415","94.1508104298802","35.475"
"18","50","3","725122","98.82470617654414","99.97500000000001"
"15","40","286","93226","94.43155452436194","32.324999999999996"
"16","50","267","781415","94.34229137199435","35.35"
"15","40","287","93226","94.3498452012384","32.300000000000004"
"16","50","268","781415","94.26345609065156","35.3"
"17","50","9","446318","95.94290007513148","99.825"
"15","40","288","93226","94.19504643962848","32.300000000000004"
"16","50","269","781415","94.39318665720369","35.225"
"18","50","4","725122","98.14953738434609","99.97500000000001"
"16","50","270","781415","94.51957295373666","35.125"
"15","40","289","93226","94.03563129357087","32.275"
"15","40","290","93226","94.16796267496112","32.15"
"17","50","10","446318","95.36689206110694","99.825"
"16","50","271","781415","94.64668094218416","35.025"
"15","40","291","93226","94.15432579890881","32.074999999999996"
"16","50","272","781415","94.63902787705504","34.975"
"18","50","5","725122","97.74887443721862","99.95"
"15","40","292","93226","94.296875","32"
"17","50","11","446318","94.83967935871743","99.8"
"16","50","273","781415","94.63135289906943","34.925"
"15","40","293","93226","94.21422986708366","31.974999999999998"
"16","50","274","781415","94.75574712643679","34.8"
"15","40","294","93226","94.28347689898199","31.924999999999997"
"18","50","6","725122","97.24724724724724","99.9"
"16","50","275","781415","94.67625899280576","34.75"
"15","40","295","93226","94.20062695924764","31.900000000000002"
"17","50","12","446318","94.46254071661238","99.775"
"16","50","276","781415","94.59264599855803","34.675"
"15","40","296","93226","94.34850863422291","31.85"
"18","50","7","725122","96.87187187187187","99.9"
"16","50","277","781415","94.65317919075144","34.599999999999994"
"15","40","297","93226","94.64566929133859","31.75"
"15","40","298","93226","94.56264775413712","31.724999999999998"
"16","50","278","781415","94.99637418419144","34.475"
"17","50","13","446318","93.90824768112309","99.725"
"16","50","279","781415","95.06531204644412","34.449999999999996"
"15","40","299","93226","94.4006309148265","31.7"
"18","50","8","725122","96.54568210262828","99.875"
"15","40","300","93226","94.46640316205533","31.624999999999996"
"16","50","280","781415","95.12727272727273","34.375"
"17","50","14","446318","93.50062735257214","99.625"
"16","50","281","781415","95.0509461426492","34.35"
"15","40","301","93226","94.53681710213777","31.574999999999996"
"15","40","302","93226","94.6031746031746","31.5"
"16","50","282","781415","95.25200876552228","34.225"
"18","50","9","725122","96.21932899349024","99.85000000000001"
"15","40","303","93226","94.5945945945946","31.45"
"17","50","15","446318","92.94147199196182","99.52499999999999"
"16","50","283","781415","95.31821506949525","34.175"
"15","40","304","93226","94.66984884645983","31.424999999999997"
"16","50","284","781415","95.4512105649303","34.075"
"15","40","305","93226","94.66560509554141","31.4"
"18","50","10","725122","95.79263711495116","99.825"
"16","50","285","781415","95.37784299339692","34.075"
"15","40","306","93226","94.88817891373802","31.3"
"17","50","16","446318","92.66147273184218","99.47500000000001"
"16","50","286","781415","95.23110785033015","34.075"
"15","40","307","93226","94.96402877697841","31.275"
"16","50","287","781415","95.00734214390602","34.050000000000004"
"18","50","11","725122","95.41583166332666","99.8"
"15","40","308","93226","95.11217948717949","31.2"
"16","50","288","781415","94.85294117647058","34"
"15","40","309","93226","95.02806736166801","31.175000000000004"
"17","50","17","446318","92.25741578682755","99.45"
"16","50","289","781415","94.91525423728814","33.925"
"15","40","310","93226","94.86356340288926","31.15"
"18","50","12","725122","94.91100526447731","99.725"
"16","50","290","781415","94.6165191740413","33.900000000000006"
"15","40","311","93226","94.93161705551087","31.075000000000003"
"15","40","312","93226","94.92344883158744","31.025000000000002"
"16","50","291","781415","94.38700147710487","33.85"
"17","50","18","446318","91.8470055359839","99.35000000000001"
"16","50","292","781415","94.45676274944567","33.825"
"18","50","13","725122","94.53085800301054","99.65"
"16","50","293","781415","94.52257586972614","33.775"
"17","50","19","446318","91.28902316213494","99.3"
"16","50","294","781415","94.44444444444444","33.75"
"18","50","14","725122","94.22690763052208","99.6"
"16","50","295","781415","94.21793921423276","33.725"
"17","50","20","446318","90.90221774193549","99.2"
"16","50","296","781415","94.28783382789318","33.7"
"16","50","297","781415","94.42793462109955","33.650000000000006"
"18","50","15","725122","93.72489959839358","99.6"
"16","50","298","781415","94.70149253731344","33.5"
"17","50","21","446318","90.56508577194752","99.1"
"16","50","299","781415","94.91398653702319","33.425"
"16","50","300","781415","94.83532934131736","33.4"
"18","50","16","725122","93.49246231155779","99.5"
"17","50","22","446318","90.17924766473114","99.02499999999999"
"16","50","301","781415","94.90254872563717","33.35"
"16","50","302","781415","94.66966966966966","33.300000000000004"
"18","50","17","725122","93.1121166415284","99.45"
"16","50","303","781415","94.73684210526315","33.25"
"17","50","23","446318","89.50960566228514","98.9"
"16","50","304","781415","94.80030143180106","33.175"
"16","50","305","781415","94.7209653092006","33.15"
"18","50","18","725122","92.90387518872673","99.35000000000001"
"17","50","24","446318","89.2766818411735","98.85000000000001"
"16","50","306","781415","94.7845804988662","33.074999999999996"
"16","50","307","781415","94.63340891912321","33.074999999999996"
"18","50","19","725122","92.5422020660116","99.225"
"16","50","308","781415","94.48223733938019","33.074999999999996"
"17","50","25","446318","88.88888888888889","98.775"
"16","50","309","781415","94.39393939393939","33"
"16","50","310","781415","94.53717754172989","32.95"
"18","50","20","725122","92.255297679112","99.1"
"17","50","26","446318","88.64673086670045","98.65"
"16","50","311","781415","94.53302961275627","32.925"
"16","50","312","781415","94.38116932422172","32.925"
"18","50","21","725122","91.87484229119353","99.075"
"17","50","27","446318","88.20993914807302","98.6"
"18","50","22","725122","91.59515396264513","99.05000000000001"
"17","50","28","446318","87.79497589444304","98.52499999999999"
"18","50","23","725122","91.115598182736","99.05000000000001"
"17","50","29","446318","87.39837398373984","98.4"
"18","50","24","725122","90.72998231876737","98.97500000000001"
"17","50","30","446318","87.05822527332825","98.32499999999999"
"18","50","25","725122","90.48582995951418","98.8"
"17","50","31","446318","86.77181378784024","98.275"
"18","50","26","725122","90.08097165991903","98.8"
"17","50","32","446318","86.44240570846075","98.1"
"18","50","27","725122","89.79229989868288","98.7"
"17","50","33","446318","86.10402855685875","98.05"
"18","50","28","725122","89.70327162059345","98.575"
"17","50","34","446318","85.71064046950752","97.975"
"17","50","35","446318","85.40761564017379","97.82499999999999"
"18","50","29","725122","89.23584666158924","98.475"
"17","50","36","446318","85.10747185261003","97.7"
"18","50","30","725122","88.7027164254887","98.475"
"17","50","37","446318","84.80655905713553","97.575"
"18","50","31","725122","88.31597663195326","98.425"
"17","50","38","446318","84.2051282051282","97.5"
"18","50","32","725122","88.00508259212198","98.375"
"17","50","39","446318","84.06466512702079","97.425"
"18","50","33","725122","87.70366598778004","98.2"
"17","50","40","446318","84.00617125224994","97.225"
"18","50","34","725122","87.41401273885351","98.125"
"17","50","41","446318","83.801184651043","97.075"
"18","50","35","725122","86.89778230945706","98.075"
"17","50","42","446318","83.51818416301265","96.925"
"18","50","36","725122","86.53061224489797","98"
"17","50","43","446318","83.28597261689485","96.775"
"18","50","37","725122","86.2905284656625","97.925"
"17","50","44","446318","82.84605433376456","96.625"
"18","50","38","725122","85.94069529652351","97.8"
"17","50","45","446318","82.37885462555066","96.475"
"18","50","39","725122","85.57889344262296","97.6"
"17","50","46","446318","82.09652309289051","96.35000000000001"
"18","50","40","725122","85.00384516790567","97.52499999999999"
"17","50","47","446318","81.79220779220779","96.25"
"18","50","41","725122","84.75750577367207","97.425"
"17","50","48","446318","81.52286902286903","96.2"
"18","50","42","725122","84.48098663926002","97.3"
"17","50","49","446318","81.17035110533159","96.125"
"18","50","43","725122","84.16045255849833","97.225"
"17","50","50","446318","80.76522644456013","96.05"
"18","50","44","725122","83.68922047851814","97.175"
"17","50","51","446318","80.36458333333333","96"
"18","50","45","725122","83.46213292117464","97.05"
"17","50","52","446318","80.12519561815337","95.85000000000001"
"18","50","46","725122","83.43225806451613","96.875"
"17","50","53","446318","79.90593153906454","95.675"
"18","50","47","725122","82.95454545454545","96.8"
"17","50","54","446318","79.47643979057591","95.5"
"18","50","48","725122","82.73809523809523","96.6"
"17","50","55","446318","79.26605504587157","95.375"
"18","50","49","725122","82.6549131449313","96.42500000000001"
"17","50","56","446318","78.90317501967988","95.275"
"18","50","50","725122","82.35905429981814","96.22500000000001"
"17","50","57","446318","78.66912151499211","95.05"
"18","50","51","725122","82.10197710718002","96.1"
"17","50","58","446318","78.21964708980774","94.925"
"18","50","52","725122","81.875","96"
"17","50","59","446318","77.86279683377309","94.75"
"18","50","53","725122","81.46023468057366","95.875"
"17","50","60","446318","77.54293262879789","94.625"
"18","50","54","725122","81.0070440907905","95.825"
"17","50","61","446318","77.39798622151564","94.35"
"18","50","55","725122","80.79937304075236","95.7"
"17","50","62","446318","77.20510095642933","94.1"
"18","50","56","725122","80.49673202614379","95.625"
"17","50","63","446318","76.9579115610016","93.85"
"17","50","64","446318","76.84294871794873","93.60000000000001"
"18","50","57","725122","80.20942408376963","95.5"
"17","50","65","446318","76.51150347779561","93.45"
"18","50","58","725122","80.01573564122738","95.325"
"17","50","66","446318","76.25301527740552","93.27499999999999"
"18","50","59","725122","79.76878612716763","95.15"
"17","50","67","446318","76.26344086021506","93"
"18","50","60","725122","79.36299026059488","94.975"
"17","50","68","446318","76.06469002695417","92.75"
"18","50","61","725122","79.09857670005272","94.85"
"17","50","69","446318","75.83130575831306","92.475"
"18","50","62","725122","78.82787750791974","94.69999999999999"
"17","50","70","446318","75.48037889039242","92.375"
"18","50","63","725122","78.69806827202964","94.475"
"17","50","71","446318","75.30562347188264","92.025"
"18","50","64","725122","78.37837837837837","94.35"
"17","50","72","446318","75.20435967302453","91.75"
"18","50","65","725122","78.24933687002653","94.25"
"17","50","73","446318","75.07515714676141","91.475"
"18","50","66","725122","78.05851063829788","94"
"17","50","74","446318","74.75355969331872","91.3"
"18","50","67","725122","78","93.75"
"17","50","75","446318","74.70475144191157","91.025"
"18","50","68","725122","77.71245323356494","93.55"
"17","50","76","446318","74.70344827586207","90.625"
"18","50","69","725122","77.50401713979646","93.35"
"17","50","77","446318","74.54344216934145","90.35"
"18","50","70","725122","77.13979071639389","93.175"
"17","50","78","446318","74.3888888888889","90"
"18","50","71","725122","76.78235135862255","92.925"
"17","50","79","446318","74.42119944211994","89.625"
"18","50","72","725122","76.39450282942603","92.77499999999999"
"17","50","80","446318","74.46748878923766","89.2"
"18","50","73","725122","76.36560302866414","92.45"
"17","50","81","446318","74.48606026471415","88.775"
"18","50","74","725122","76.03036876355749","92.2"
"17","50","82","446318","74.48373408769449","88.375"
"18","50","75","725122","75.87051142546247","91.9"
"17","50","83","446318","74.64428002276607","87.85"
"18","50","76","725122","75.7782632441289","91.55"
"17","50","84","446318","74.77812768393932","87.325"
"18","50","77","725122","75.64454196379594","91.14999999999999"
"17","50","85","446318","74.83443708609272","86.825"
"18","50","78","725122","75.59834938101788","90.875"
"17","50","86","446318","74.9927473165071","86.175"
"17","50","87","446318","75.35087719298245","85.5"
"18","50","79","725122","75.5868544600939","90.525"
"17","50","88","446318","75.67726737338046","84.89999999999999"
"18","50","80","725122","75.65917291146266","90.075"
"17","50","89","446318","75.77105575326216","84.3"
"18","50","81","725122","75.53695955369597","89.625"
"17","50","90","446318","76.00836570062742","83.675"
"18","50","82","725122","75.39237668161435","89.2"
"17","50","91","446318","76.18329816098884","82.92500000000001"
"18","50","83","725122","75.16891891891892","88.8"
"17","50","92","446318","76.37028014616321","82.1"
"18","50","84","725122","75.1345227980742","88.275"
"17","50","93","446318","76.68409720086127","81.27499999999999"
"18","50","85","725122","75.0641208321459","87.725"
"17","50","94","446318","77.26001863932899","80.475"
"18","50","86","725122","75.1219512195122","87.125"
"17","50","95","446318","77.63116556707509","79.57499999999999"
"18","50","87","725122","75.24552281917967","86.55000000000001"
"17","50","96","446318","78.15580286168522","78.625"
"18","50","88","725122","75.48762736535663","85.875"
"17","50","97","446318","78.49566055930569","77.775"
"18","50","89","725122","75.77803875513798","85.15"
"17","50","98","446318","78.95250487963565","76.85"
"18","50","90","725122","75.90290112492599","84.45"
"17","50","99","446318","79.38856015779092","76.05"
"18","50","91","725122","76.0525530008958","83.72500000000001"
"17","50","100","446318","79.92021276595744","75.2"
"18","50","92","725122","76.32689987937273","82.89999999999999"
"17","50","101","446318","80.68756319514662","74.175"
"18","50","93","725122","76.64433617539585","82.1"
"17","50","102","446318","81.1668372569089","73.275"
"18","50","94","725122","76.98217578365089","81.35"
"17","50","103","446318","81.75535590877678","72.35000000000001"
"18","50","95","725122","77.398323502018","80.525"
"17","50","104","446318","82.26032190342897","71.45"
"18","50","96","725122","77.7742946708464","79.75"
"17","50","105","446318","82.7317763623496","70.65"
"17","50","106","446318","83.39906776622445","69.72500000000001"
"18","50","97","725122","78.1438074121001","78.925"
"17","50","107","446318","83.96808124773304","68.925"
"18","50","98","725122","78.70637207813","78.075"
"17","50","108","446318","84.44852941176471","68"
"18","50","99","725122","79.25566343042071","77.25"
"17","50","109","446318","85.24040253447633","67.07499999999999"
"18","50","100","725122","79.73813420621931","76.375"
"17","50","110","446318","85.95696489241223","66.225"
"18","50","101","725122","80.21178027796162","75.55"
"17","50","111","446318","86.46788990825688","65.4"
"18","50","102","725122","80.89662094345935","74.725"
"17","50","112","446318","86.93972179289027","64.7"
"18","50","103","725122","81.38747884940778","73.875"
"17","50","113","446318","87.61234857366159","63.975"
"18","50","104","725122","81.99246833276275","73.02499999999999"
"17","50","114","446318","88.22134387351778","63.24999999999999"
"18","50","105","725122","82.61772853185596","72.2"
"17","50","115","446318","88.84","62.5"
"18","50","106","725122","82.99510146955913","71.45"
"17","50","116","446318","89.469420818145","61.724999999999994"
"18","50","107","725122","83.56309650053022","70.72500000000001"
"17","50","117","446318","90.47227926078028","60.875"
"18","50","108","725122","83.95282344531807","69.95"
"17","50","118","446318","90.66390041493776","60.25"
"18","50","109","725122","84.59869848156181","69.15"
"17","50","119","446318","91.34453781512605","59.5"
"18","50","110","725122","85.30701754385966","68.4"
"17","50","120","446318","92","58.75"
"18","50","111","725122","85.77761359438493","67.675"
"17","50","121","446318","92.22508591065292","58.199999999999996"
"17","50","122","446318","92.58456201214223","57.65"
"18","50","112","725122","86.41284061216872","66.975"
"17","50","123","446318","92.78846153846155","57.199999999999996"
"18","50","113","725122","87.0614862316107","66.27499999999999"
"17","50","124","446318","93.25396825396825","56.699999999999996"
"18","50","114","725122","87.5142748382185","65.675"
"17","50","125","446318","93.81121994657168","56.15"
"18","50","115","725122","87.91843016544824","64.97500000000001"
"17","50","126","446318","94.302377747869","55.725"
"18","50","116","725122","88.30613830613831","64.35"
"17","50","127","446318","94.22121896162528","55.375"
"18","50","117","725122","88.86274509803923","63.74999999999999"
"17","50","128","446318","94.31818181818183","55.00000000000001"
"18","50","118","725122","89.38193343898574","63.1"
"17","50","129","446318","94.28702010968921","54.7"
"18","50","119","725122","89.61246504194966","62.575"
"17","50","130","446318","94.42653155228005","54.275"
"17","50","131","446318","93.97590361445783","53.949999999999996"
"18","50","120","725122","90.0523560209424","62.075"
"17","50","132","446318","94.16977611940298","53.6"
"18","50","121","725122","90.33698741372311","61.575"
"17","50","133","446318","94.50187969924812","53.2"
"18","50","122","725122","90.23692810457517","61.199999999999996"
"17","50","134","446318","94.69947941315665","52.825"
"18","50","123","725122","90.5940594059406","60.6"
"17","50","135","446318","94.62416745956233","52.55"
"18","50","124","725122","90.81463009143808","60.150000000000006"
"17","50","136","446318","95.18768046198267","51.949999999999996"
"18","50","125","725122","91.47058823529412","59.5"
"17","50","137","446318","95.63318777292577","51.525"
"18","50","126","725122","92.09855564995752","58.85"
"17","50","138","446318","95.94330400782015","51.15"
"18","50","127","725122","92.29781771501926","58.425000000000004"
"17","50","139","446318","95.87831207065751","50.949999999999996"
"17","50","140","446318","95.91133004926108","50.74999999999999"
"18","50","128","725122","92.29112833763996","58.050000000000004"
"17","50","141","446318","95.98811292719168","50.475"
"18","50","129","725122","92.36773633998266","57.65"
"17","50","142","446318","96.3129048330842","50.175000000000004"
"18","50","130","725122","92.7479248580166","57.225"
"17","50","143","446318","96.29814907453726","49.975"
"18","50","131","725122","92.80070237050045","56.95"
"17","50","144","446318","96.53092006033182","49.725"
"18","50","132","725122","92.58278145695364","56.625"
"17","50","145","446318","96.41595153962645","49.525000000000006"
"18","50","133","725122","92.96840231419671","56.175"
"17","50","146","446318","96.24556062912227","49.275000000000006"
"18","50","134","725122","92.93064876957494","55.875"
"17","50","147","446318","96.3302752293578","49.05"
"18","50","135","725122","93.02744039586145","55.574999999999996"
"17","50","148","446318","95.85889570552148","48.9"
"17","50","149","446318","95.83975346687211","48.675000000000004"
"18","50","136","725122","93.16742081447964","55.25"
"17","50","150","446318","96.07843137254902","48.449999999999996"
"18","50","137","725122","93.35154826958106","54.900000000000006"
"17","50","151","446318","95.60269011898603","48.325"
"18","50","138","725122","93.4951901053596","54.574999999999996"
"17","50","152","446318","95.74025974025973","48.125"
"18","50","139","725122","93.50230414746544","54.25"
"17","50","153","446318","95.92689295039165","47.875"
"18","50","140","725122","93.47524294308191","54.025"
"17","50","154","446318","95.86387434554973","47.75"
"18","50","141","725122","93.35501858736059","53.800000000000004"
"17","50","155","446318","95.69101418812402","47.575"
"18","50","142","725122","93.26788218793828","53.474999999999994"
"17","50","156","446318","95.67738534528203","47.425"
"18","50","143","725122","93.31764705882352","53.125"
"17","50","157","446318","96.02332979851538","47.15"
"18","50","144","725122","93.65229748934154","52.775000000000006"
"17","50","158","446318","96.17021276595744","47"
"17","50","159","446318","95.84221748400853","46.9"
"18","50","145","725122","93.89312977099237","52.400000000000006"
"17","50","160","446318","95.98930481283422","46.75"
"18","50","146","725122","93.52828379674017","52.15"
"17","50","161","446318","95.87131367292226","46.625"
"18","50","147","725122","93.72283920811202","51.775000000000006"
"17","50","162","446318","95.6428187197418","46.475"
"18","50","148","725122","93.97180359747205","51.425"
"17","50","163","446318","95.46925566343042","46.35"
"18","50","149","725122","94.03714565004888","51.15"
"17","50","164","446318","94.97297297297297","46.25"
"18","50","150","725122","94.44444444444444","50.849999999999994"
"17","50","165","446318","94.6195652173913","46"
"17","50","166","446318","94.70812875068194","45.824999999999996"
"18","50","151","725122","94.3759250123335","50.675000000000004"
"17","50","167","446318","94.46878422782036","45.65"
"18","50","152","725122","94.49404761904762","50.4"
"17","50","168","446318","94.55445544554455","45.45"
"18","50","153","725122","94.32835820895522","50.24999999999999"
"17","50","169","446318","94.5945945945946","45.324999999999996"
"18","50","154","725122","94.29714857428715","49.975"
"17","50","170","446318","94.9584487534626","45.125"
"18","50","155","725122","94.21529175050301","49.7"
"17","50","171","446318","94.77777777777779","45"
"18","50","156","725122","94.38827098078868","49.45"
"17","50","172","446318","94.53430005577245","44.824999999999996"
"17","50","173","446318","94.29210968102966","44.675"
"18","50","157","725122","94.50940518556177","49.175000000000004"
"17","50","174","446318","94.37886453063518","44.474999999999994"
"18","50","158","725122","94.58631256384066","48.949999999999996"
"17","50","175","446318","94.24703891708968","44.324999999999996"
"18","50","159","725122","94.10558687852384","48.775"
