"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbDiffMean"
"01/25/2022 12:10:13:656 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-diff-mean","[step]","getSeed","getViability","getRemainingCellRatio"
"4","24","139","439708","89.88864142538976","56.125"
"3","0","140","140233","87.25406330196749","58.45"
"1","0","140","769495","88.33474218089603","59.150000000000006"
"2","0","143","599540","87.02749140893471","58.199999999999996"
"4","24","140","439708","89.65209634255129","56.05"
"3","0","141","140233","87.01799485861183","58.35"
"1","0","141","769495","88.20295983086682","59.12500000000001"
"2","0","144","599540","87.1927554980595","57.975"
"4","24","141","439708","89.91483639623488","55.775"
"3","0","142","140233","86.89299527288354","58.175"
"1","0","142","769495","87.98137960220059","59.075"
"2","0","145","599540","87.07306528318202","57.825"
"4","24","142","439708","89.7931654676259","55.60000000000001"
"1","0","143","769495","87.93542905692439","58.85"
"3","0","143","140233","86.6867729426971","58.025000000000006"
"2","0","146","599540","87.08838821490468","57.699999999999996"
"4","24","143","439708","89.84198645598194","55.375"
"1","0","144","769495","87.57446808510639","58.75"
"2","0","147","599540","86.94709453599306","57.65"
"3","0","144","140233","86.60907127429806","57.875"
"1","0","145","769495","87.70806658130603","58.575"
"4","24","144","439708","89.6286231884058","55.2"
"3","0","145","140233","86.79982631350413","57.574999999999996"
"2","0","148","599540","86.90735102218355","57.475"
"3","0","146","140233","86.67827601218981","57.425000000000004"
"4","24","145","439708","89.7680763983629","54.974999999999994"
"1","0","146","769495","87.84766795036371","58.425000000000004"
"2","0","149","599540","86.96599825632084","57.35"
"3","0","147","140233","86.51832460732984","57.3"
"4","24","146","439708","89.70387243735763","54.87499999999999"
"1","0","147","769495","87.9073756432247","58.3"
"2","0","150","599540","86.98121450415029","57.225"
"3","0","148","140233","86.27022299956275","57.175"
"4","24","147","439708","89.71663619744058","54.7"
"1","0","148","769495","87.80592528982396","58.225"
"2","0","151","599540","87.07274320771253","57.05"
"3","0","149","140233","86.30377524143987","56.95"
"4","24","148","439708","89.72477064220183","54.50000000000001"
"1","0","149","769495","87.80172413793103","57.99999999999999"
"2","0","152","599540","87.07692307692308","56.875"
"3","0","150","140233","86.3816659321287","56.725"
"4","24","149","439708","89.47610294117648","54.400000000000006"
"1","0","150","769495","87.55939524838013","57.875"
"2","0","153","599540","86.88380281690141","56.8"
"3","0","151","140233","86.39787328311918","56.425000000000004"
"4","24","150","439708","89.40580377706127","54.275"
"2","0","154","599540","86.89898544331716","56.675"
"1","0","151","769495","87.60831889081456","57.699999999999996"
"3","0","152","140233","86.38184245660881","56.175"
"4","24","151","439708","89.37153419593345","54.1"
"2","0","155","599540","87.04686118479222","56.55"
"1","0","152","769495","87.62483716891012","57.574999999999996"
"3","0","153","140233","86.39000446229362","56.025000000000006"
"4","24","152","439708","89.44444444444444","54"
"2","0","156","599540","86.9411243913236","56.474999999999994"
"1","0","153","769495","87.46736292428199","57.45"
"3","0","154","140233","86.35957066189624","55.900000000000006"
"4","24","153","439708","89.4614670380687","53.849999999999994"
"2","0","157","599540","87.06666666666666","56.25"
"1","0","154","769495","87.478184991274","57.3"
"3","0","155","140233","86.32286995515696","55.75"
"4","24","154","439708","89.7017707362535","53.65"
"2","0","158","599540","87.16005349977708","56.074999999999996"
"3","0","156","140233","86.47430117222723","55.45"
"1","0","155","769495","87.53280839895014","57.15"
"4","24","155","439708","89.53759925268567","53.525"
"2","0","159","599540","87.20930232558139","55.900000000000006"
"3","0","157","140233","86.43990929705215","55.125"
"1","0","156","769495","87.5054800526085","57.025000000000006"
"2","0","160","599540","87.04616763783058","55.775"
"4","24","156","439708","89.55014058106842","53.349999999999994"
"3","0","158","140233","86.50613357564744","55.025"
"2","0","161","599540","86.89995513683266","55.725"
"4","24","157","439708","89.49343339587243","53.300000000000004"
"1","0","157","769495","87.51648351648352","56.875"
"3","0","159","140233","86.4236902050114","54.87499999999999"
"1","0","158","769495","87.45046235138706","56.775"
"4","24","158","439708","89.46873530794547","53.175"
"2","0","162","599540","87.11711711711712","55.50000000000001"
"3","0","160","140233","86.16438356164383","54.75"
"4","24","159","439708","89.21337729627885","53.075"
"1","0","159","769495","87.3512560599383","56.725"
"2","0","163","599540","87.00947225981055","55.425000000000004"
"4","24","160","439708","88.90986314299198","52.97500000000001"
"3","0","161","140233","85.9954233409611","54.625"
"1","0","160","769495","87.28476821192052","56.625"
"2","0","164","599540","87.14932126696833","55.25"
"4","24","161","439708","89.1891891891892","52.725"
"3","0","162","140233","86.07536764705883","54.400000000000006"
"1","0","161","769495","87.3726185201595","56.425000000000004"
"2","0","165","599540","87.38656987295825","55.1"
"4","24","162","439708","89.1686460807601","52.625"
"1","0","162","769495","87.33333333333333","56.25"
"3","0","163","140233","86.16874135546335","54.225"
"4","24","163","439708","89.10042836744407","52.525"
"2","0","166","599540","87.57396449704143","54.925000000000004"
"3","0","164","140233","86.31530282015719","54.074999999999996"
"1","0","163","769495","87.22172751558325","56.15"
"4","24","164","439708","88.99475940924249","52.47500000000001"
"2","0","167","599540","87.47723132969034","54.900000000000006"
"3","0","165","140233","86.5429234338747","53.87499999999999"
"1","0","164","769495","87.23214285714286","56.00000000000001"
"2","0","168","599540","87.31751824817519","54.800000000000004"
"4","24","165","439708","88.72970391595032","52.349999999999994"
"3","0","166","140233","86.72566371681415","53.675"
"1","0","165","769495","87.20930232558139","55.900000000000006"
"2","0","169","599540","87.08352350524875","54.775"
"4","24","166","439708","88.62332695984703","52.300000000000004"
"3","0","167","140233","86.90364826941067","53.449999999999996"
"1","0","166","769495","87.102552619794","55.825"
"2","0","170","599540","87.20770288858321","54.525"
"4","24","167","439708","88.5645933014354","52.25"
"3","0","168","140233","86.92596063730085","53.349999999999994"
"1","0","167","769495","87.14606741573033","55.625"
"2","0","171","599540","87.11009174311927","54.50000000000001"
"4","24","168","439708","88.31417624521073","52.2"
"3","0","169","140233","87.10588235294118","53.125"
"1","0","168","769495","87.40974729241877","55.400000000000006"
"2","0","172","599540","87.11458812701335","54.325"
"4","24","169","439708","88.29736211031175","52.125"
"1","0","169","769495","87.34177215189874","55.300000000000004"
"3","0","170","140233","87.2993389990557","52.949999999999996"
"2","0","173","599540","86.8663594470046","54.25"
"4","24","170","439708","88.27486785199423","52.025"
"1","0","170","769495","87.40371545083823","55.175"
"2","0","174","599540","86.80203045685279","54.175"
"3","0","171","140233","87.26325757575758","52.800000000000004"
"4","24","171","439708","88.43373493975903","51.87500000000001"
"1","0","171","769495","87.38084430322289","55.074999999999996"
"3","0","172","140233","87.38140417457305","52.7"
"4","24","172","439708","88.50241545893721","51.74999999999999"
"2","0","175","599540","86.87008784096163","54.074999999999996"
"1","0","172","769495","87.49431559799909","54.974999999999994"
"2","0","176","599540","86.85185185185185","54"
"3","0","173","140233","87.41092636579573","52.625"
"4","24","173","439708","88.2865440464666","51.65"
"3","0","174","140233","87.60133524082022","52.425"
"1","0","173","769495","87.51139471285325","54.85"
"2","0","177","599540","87.03531598513011","53.800000000000004"
"4","24","174","439708","88.12409112942316","51.575"
"3","0","175","140233","87.7151051625239","52.300000000000004"
"2","0","178","599540","87.01117318435753","53.7"
"4","24","175","439708","88.09523809523809","51.449999999999996"
"1","0","174","769495","87.26027397260275","54.75"
"3","0","176","140233","87.74533269506941","52.225"
"2","0","179","599540","86.96261682242991","53.5"
"1","0","175","769495","87.32845379688929","54.65"
"4","24","176","439708","88.25536062378167","51.300000000000004"
"3","0","177","140233","87.75804128660586","52.075"
"1","0","176","769495","87.35105407882676","54.55"
"2","0","180","599540","87.02576112412179","53.37499999999999"
"4","24","177","439708","88.28125","51.2"
"3","0","178","140233","87.86127167630057","51.9"
"1","0","177","769495","87.52876208007363","54.325"
"4","24","178","439708","88.48039215686273","51"
"2","0","181","599540","87.22404884922499","53.225"
"3","0","179","140233","87.83196523418638","51.775000000000006"
"1","0","178","769495","87.55186721991701","54.225"
"2","0","182","599540","87.35252477583767","52.97500000000001"
"3","0","180","140233","87.80251694094869","51.65"
"4","24","179","439708","88.64306784660766","50.849999999999994"
"1","0","179","769495","87.65603328710125","54.074999999999996"
"2","0","183","599540","87.46452223273415","52.849999999999994"
"3","0","181","140233","87.82735208535402","51.55"
"4","24","180","439708","88.48425196850394","50.8"
"1","0","180","769495","87.55781683626273","54.05"
"2","0","184","599540","87.44670772145902","52.775000000000006"
"3","0","182","140233","87.71248178727538","51.475"
"4","24","181","439708","88.58695652173914","50.6"
"2","0","185","599540","87.69011406844106","52.6"
"3","0","183","140233","87.8345498783455","51.37500000000001"
"1","0","181","769495","87.83093358104969","53.825"
"4","24","182","439708","88.37209302325581","50.525"
"1","0","182","769495","87.91413905739618","53.574999999999996"
"2","0","186","599540","87.62494050452165","52.525"
"3","0","184","140233","87.7989263055149","51.225"
"4","24","183","439708","88.16245666171372","50.475"
"2","0","187","599540","87.45827372436814","52.425"
"3","0","185","140233","88.05677924620656","51.075"
"1","0","183","769495","87.92134831460675","53.400000000000006"
"4","24","184","439708","87.95240456122954","50.425"
"2","0","188","599540","87.7092300334768","52.275000000000006"
"3","0","186","140233","87.9784102060844","50.949999999999996"
"1","0","184","769495","87.7579737335835","53.300000000000004"
"4","24","185","439708","88.20308611249378","50.224999999999994"
"3","0","187","140233","88.05309734513274","50.849999999999994"
"2","0","189","599540","87.56575801052128","52.275000000000006"
"1","0","185","769495","87.74072334429309","53.225"
"4","24","186","439708","88.02992518703242","50.125"
"3","0","188","140233","88.04938271604938","50.625"
"2","0","190","599540","87.58984187829421","52.175000000000004"
"1","0","186","769495","87.44710860366713","53.175"
"3","0","189","140233","87.97624938149431","50.525"
"4","24","187","439708","88.04402201100551","49.975"
"2","0","191","599540","87.58389261744966","52.15"
"1","0","187","769495","87.6828692779613","52.97500000000001"
"4","24","188","439708","88.02605210420842","49.9"
"3","0","190","140233","87.94642857142857","50.4"
"2","0","192","599540","87.68046198267565","51.949999999999996"
"4","24","189","439708","88.19095477386935","49.75"
"1","0","188","769495","87.52362948960302","52.900000000000006"
"3","0","191","140233","87.7297565822156","50.324999999999996"
"2","0","193","599540","87.6144578313253","51.87500000000001"
"1","0","189","769495","87.64204545454545","52.800000000000004"
"4","24","190","439708","88.03418803418803","49.725"
"3","0","192","140233","87.76119402985074","50.24999999999999"
"2","0","194","599540","87.62687288545192","51.725"
"1","0","190","769495","87.84425451092119","52.65"
"4","24","191","439708","87.85282258064517","49.6"
"3","0","193","140233","87.98004987531172","50.125"
"2","0","195","599540","87.78477944740669","51.575"
"4","24","192","439708","88.02425467407782","49.475"
"1","0","191","769495","87.7851711026616","52.6"
"3","0","194","140233","87.91812281577633","50.075"
"2","0","196","599540","87.82144590004852","51.525"
"4","24","193","439708","88.06272129489125","49.425000000000004"
"3","0","195","140233","88.13219829744618","49.925000000000004"
"1","0","192","769495","87.85135778942353","52.47500000000001"
"2","0","197","599540","87.79776373359262","51.425"
"4","24","194","439708","88.17858954845256","49.275000000000006"
"3","0","196","140233","88.29145728643216","49.75"
"1","0","193","769495","87.96561604584528","52.349999999999994"
"2","0","198","599540","87.77398928397467","51.324999999999996"
"4","24","195","439708","88.11579481970544","49.225"
"3","0","197","140233","88.31822759315206","49.65"
"1","0","194","769495","88.02681992337165","52.2"
"2","0","199","599540","87.85365853658537","51.24999999999999"
"4","24","196","439708","88.33418237391747","49.075"
"1","0","195","769495","87.96163069544365","52.125"
"3","0","198","140233","88.31234256926952","49.625"
"4","24","197","439708","88.35546475995915","48.949999999999996"
"2","0","200","599540","87.841796875","51.2"
"1","0","196","769495","87.93849111004324","52.025"
"3","0","199","140233","88.04841149773071","49.575"
"4","24","198","439708","88.2804503582395","48.85"
"2","0","201","599540","87.78103616813294","51.15"
"3","0","200","140233","87.98586572438163","49.525000000000006"
"4","24","199","439708","88.35897435897436","48.75"
"1","0","197","769495","88.04243008678881","51.849999999999994"
"2","0","202","599540","87.860988742046","51.075"
"3","0","201","140233","87.82828282828284","49.5"
"4","24","200","439708","88.28967642526965","48.675000000000004"
"1","0","198","769495","88.20116054158608","51.7"
"2","0","203","599540","88.05896805896806","50.875"
"3","0","202","140233","87.85425101214574","49.4"
"4","24","201","439708","88.37448559670781","48.6"
"2","0","204","599540","88.22079842286841","50.724999999999994"
"1","0","199","769495","88.04453049370765","51.65"
"3","0","203","140233","88.07711821410452","49.275000000000006"
"2","0","205","599540","88.33415719228867","50.575"
"4","24","202","439708","88.55670103092783","48.5"
"1","0","200","769495","87.89346246973365","51.625"
"3","0","204","140233","88.10371123538383","49.175000000000004"
"2","0","206","599540","88.31104507181773","50.475"
"4","24","203","439708","88.47545219638243","48.375"
"1","0","201","769495","87.97284190106693","51.55"
"3","0","205","140233","88.0794701986755","49.075"
"2","0","207","599540","88.287841191067","50.375"
"4","24","204","439708","88.4635281945163","48.325"
"3","0","206","140233","88.15722307299643","48.975"
"1","0","202","769495","88.13229571984435","51.4"
"2","0","208","599540","88.2089552238806","50.24999999999999"
"3","0","207","140233","88.4674525884162","48.775"
"4","24","205","439708","88.49740932642487","48.25"
"1","0","203","769495","88.11495372625427","51.324999999999996"
"2","0","209","599540","88.32917705735662","50.125"
"4","24","206","439708","88.46153846153845","48.1"
"3","0","208","140233","88.4437596302003","48.675000000000004"
"2","0","210","599540","88.39419709854927","49.975"
"1","0","204","769495","88.14634146341463","51.24999999999999"
"3","0","209","140233","88.56259659969088","48.525"
