"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbSigInit"
"01/25/2022 12:02:50:519 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-sig-init","[step]","getSeed","getViability","getRemainingCellRatio"
"11","90","284","849170","92.6812585499316","36.55"
"9","60","311","524567","91.27105666156203","32.65"
"10","90","306","1450","93.07420494699646","35.375"
"12","90","272","611599","92.3949299533022","37.475"
"11","90","285","849170","92.67624914442163","36.525"
"9","60","312","524567","91.40445126630851","32.574999999999996"
"13","120","0","60264","100","100"
"10","90","307","1450","92.93286219081273","35.375"
"12","90","273","611599","92.6372155287818","37.35"
"11","90","286","849170","92.73474982864977","36.475"
"10","90","308","1450","92.998585572843","35.35"
"12","90","274","611599","92.68947015425888","37.275000000000006"
"11","90","287","849170","92.71978021978022","36.4"
"10","90","309","1450","93.06440198159943","35.325"
"13","120","1","60264","99.52499999999999","100"
"12","90","275","611599","92.6747311827957","37.2"
"11","90","288","849170","92.78350515463917","36.375"
"10","90","310","1450","93.05949008498584","35.3"
"12","90","276","611599","92.73705447209146","37.175000000000004"
"11","90","289","849170","92.90144727773949","36.275"
"10","90","311","1450","93.0545712260808","35.275"
"12","90","277","611599","92.5925925925926","37.125"
"11","90","290","849170","92.89164941338855","36.225"
"10","90","312","1450","92.84195605953225","35.275"
"14","120","0","175811","100","100"
"13","120","2","60264","99.075","100"
"12","90","278","611599","92.65003371544167","37.075"
"11","90","291","849170","93.0200414651002","36.175000000000004"
"12","90","279","611599","92.77027027027027","37"
"11","90","292","849170","93.015214384509","36.15"
"12","90","280","611599","92.69776876267748","36.975"
"11","90","293","849170","92.87690179806363","36.15"
"13","120","3","60264","98.6","100"
"14","120","1","175811","99.675","100"
"12","90","281","611599","92.69282814614344","36.95"
"11","90","294","849170","93.00554016620498","36.1"
"12","90","282","611599","92.94436906377204","36.85"
"11","90","295","849170","93.000693000693","36.075"
"14","120","2","175811","99.175","100"
"13","120","4","60264","98.14953738434609","99.97500000000001"
"12","90","283","611599","93.00746775288526","36.825"
"11","90","296","849170","93.19444444444444","36"
"11","90","297","849170","93.25452016689847","35.949999999999996"
"12","90","284","611599","93.26072157930565","36.725"
"11","90","298","849170","93.44947735191637","35.875"
"12","90","285","611599","93.26072157930565","36.725"
"14","120","3","175811","98.72468117029257","99.97500000000001"
"13","120","5","60264","97.82282282282281","99.9"
"11","90","299","849170","93.50104821802935","35.775"
"12","90","286","611599","93.3242506811989","36.7"
"11","90","300","849170","93.55742296918767","35.699999999999996"
"12","90","287","611599","93.45156889495226","36.65"
"13","120","6","60264","97.27227227227228","99.9"
"14","120","4","175811","98.27413706853426","99.95"
"11","90","301","849170","93.55742296918767","35.699999999999996"
"12","90","288","611599","93.5792349726776","36.6"
"11","90","302","849170","93.41275402943238","35.675000000000004"
"12","90","289","611599","93.57484620642515","36.575"
"13","120","7","60264","96.84447783621337","99.825"
"11","90","303","849170","93.47826086956522","35.65"
"14","120","5","175811","97.74887443721862","99.95"
"12","90","290","611599","93.76712328767123","36.5"
"11","90","304","849170","93.40813464235625","35.65"
"12","90","291","611599","93.89155799588195","36.425000000000004"
"11","90","305","849170","93.60505973295854","35.575"
"12","90","292","611599","93.95189003436425","36.375"
"13","120","8","60264","96.29165622650964","99.775"
"14","120","6","175811","97.29797348011007","99.925"
"11","90","306","849170","93.99717514124293","35.4"
"12","90","293","611599","94.01238816242258","36.325"
"11","90","307","849170","93.99717514124293","35.4"
"12","90","294","611599","93.87474191328286","36.325"
"11","90","308","849170","93.78531073446328","35.4"
"14","120","7","175811","96.9712140175219","99.875"
"13","120","9","60264","96.11334002006018","99.7"
"12","90","295","611599","93.6682725395733","36.325"
"11","90","309","849170","93.91365888181174","35.325"
"12","90","296","611599","93.66391184573003","36.3"
"11","90","310","849170","93.98016997167139","35.3"
"13","120","10","60264","95.90966122961105","99.625"
"12","90","297","611599","93.853591160221","36.199999999999996"
"11","90","311","849170","93.98016997167139","35.3"
"14","120","8","175811","96.54481722583876","99.85000000000001"
"11","90","312","849170","94.11347517730496","35.25"
"12","90","298","611599","93.853591160221","36.199999999999996"
"15","120","0","64740","100","100"
"12","90","299","611599","93.78023496890118","36.175000000000004"
"13","120","11","60264","95.62814070351759","99.5"
"14","120","9","175811","96.21743486973948","99.8"
"12","90","300","611599","93.7759336099585","36.15"
"15","120","1","64740","99.55000000000001","100"
"12","90","301","611599","93.90581717451524","36.1"
"12","90","302","611599","93.96671289875174","36.05"
"13","120","12","60264","95.1734539969834","99.45"
"14","120","10","175811","95.7132113311607","99.725"
"12","90","303","611599","94.09312022237664","35.975"
"15","120","2","64740","99.05000000000001","100"
"12","90","304","611599","94.0848990953375","35.925000000000004"
"13","120","13","60264","94.69315895372233","99.4"
"12","90","305","611599","94.07252440725244","35.85"
"14","120","11","175811","95.41123370110331","99.7"
"12","90","306","611599","94.12997903563941","35.775"
"15","120","3","64740","98.69934967483742","99.95"
"12","90","307","611599","94.06009783368275","35.775"
"13","120","14","60264","94.28930817610063","99.375"
"14","120","12","175811","95.03386004514672","99.675"
"12","90","308","611599","94.0517844646606","35.725"
"15","120","4","64740","98.27413706853426","99.95"
"12","90","309","611599","93.98180545836249","35.725"
"12","90","310","611599","93.96914446002805","35.65"
"13","120","15","60264","94.0377358490566","99.375"
"14","120","13","175811","94.40541896638234","99.65"
"12","90","311","611599","93.8288920056101","35.65"
"15","120","5","64740","97.84892446223111","99.95"
"12","90","312","611599","93.75438596491227","35.625"
"13","120","16","60264","93.3568193256165","99.35000000000001"
"14","120","14","175811","93.84885764499121","99.575"
"15","120","6","64740","97.29797348011007","99.925"
"13","120","17","60264","93.02442709644926","99.275"
"14","120","15","175811","93.39361969354434","99.52499999999999"
"15","120","7","64740","96.89767325494121","99.925"
"13","120","18","60264","92.51700680272108","99.225"
"14","120","16","175811","92.76018099547511","99.45"
"15","120","8","64740","96.49649649649649","99.9"
"13","120","19","60264","92.01310153691105","99.225"
"14","120","17","175811","92.38119185315564","99.425"
"15","120","9","64740","96.11723446893788","99.8"
"13","120","20","60264","91.68346774193549","99.2"
"14","120","18","175811","92","99.375"
"15","120","10","64740","95.74041593585567","99.775"
"13","120","21","60264","91.14530776992936","99.1"
"14","120","19","175811","91.64149043303121","99.3"
"15","120","11","64740","95.21183253948358","99.725"
"13","120","22","60264","90.78515526382228","99.02499999999999"
"14","120","20","175811","91.11055149836314","99.275"
"15","120","12","64740","94.6840521564694","99.7"
"13","120","23","60264","90.49785190801111","98.925"
"14","120","21","175811","90.59979838709677","99.2"
"15","120","13","64740","94.3789209535759","99.625"
"13","120","24","60264","90.06572295247724","98.9"
"14","120","22","175811","90.23220595658759","99.05000000000001"
"15","120","14","64740","93.80020080321285","99.6"
"13","120","25","60264","89.62288028347254","98.775"
"14","120","23","175811","89.7397017942886","98.925"
"15","120","15","64740","93.29651016821491","99.575"
"13","120","26","60264","89.26310458343885","98.725"
"14","120","24","175811","89.4790085988872","98.85000000000001"
"15","120","16","64740","92.91813159216474","99.55000000000001"
"13","120","27","60264","88.95083628991384","98.65"
"14","120","25","175811","89.09136927360161","98.775"
"15","120","17","64740","92.61492087415222","99.52499999999999"
"13","120","28","60264","88.65770109109363","98.52499999999999"
"14","120","26","175811","88.48392811946343","98.775"
"15","120","18","64740","92.1859296482412","99.5"
"13","120","29","60264","88.23678861788618","98.4"
"14","120","27","175811","88.13988849467816","98.65"
"15","120","19","64740","91.75672279467203","99.47500000000001"
"13","120","30","60264","87.9837067209776","98.2"
"14","120","28","175811","87.74733637747336","98.55000000000001"
"15","120","20","64740","91.32293762575453","99.4"
"13","120","31","60264","87.69113149847095","98.1"
"14","120","29","175811","87.28749048464857","98.52499999999999"
"13","120","32","60264","87.35955056179775","97.89999999999999"
"15","120","21","64740","90.74446680080483","99.4"
"14","120","30","175811","86.89690198070086","98.45"
"13","120","33","60264","86.94984646878198","97.7"
"15","120","22","64740","90.23653749370911","99.35000000000001"
"14","120","31","175811","86.67683702008645","98.32499999999999"
"13","120","34","60264","86.35083226632523","97.625"
"15","120","23","64740","89.99495967741935","99.2"
"14","120","32","175811","86.36479267361995","98.275"
"13","120","35","60264","86.02922327608306","97.52499999999999"
"15","120","24","64740","89.56390219309301","99.175"
"14","120","33","175811","85.89613034623218","98.2"
"13","120","36","60264","85.75827559661278","97.425"
"15","120","25","64740","89.17213528520949","99.05000000000001"
"14","120","34","175811","85.40127388535032","98.125"
"13","120","37","60264","85.46481766820749","97.35000000000001"
"15","120","26","64740","88.7822132390096","98.95"
"14","120","35","175811","84.85080336648814","98.02499999999999"
"13","120","38","60264","85.22230789000257","97.275"
"15","120","27","64740","88.12231488501389","98.925"
"14","120","36","175811","84.3072212299056","97.975"
"13","120","39","60264","85.0051440329218","97.2"
"15","120","28","64740","87.8320263091323","98.825"
"14","120","37","175811","83.8272866632601","97.85000000000001"
"13","120","40","60264","84.68862583633556","97.15"
"15","120","29","64740","87.51582679159281","98.725"
"14","120","38","175811","83.48248529787779","97.775"
"13","120","41","60264","84.18748390419779","97.075"
"15","120","30","64740","87.227572225038","98.65"
"14","120","39","175811","83.31200409521372","97.675"
"13","120","42","60264","83.71973209685729","97.05"
"14","120","40","175811","82.89372599231754","97.625"
"15","120","31","64740","86.9421906693712","98.6"
"13","120","43","60264","83.51818416301265","96.925"
"14","120","41","175811","82.60758196721312","97.6"
"15","120","32","64740","86.64635694338665","98.475"
"13","120","44","60264","83.1741935483871","96.875"
"14","120","42","175811","82.25185945114131","97.475"
"15","120","33","64740","86.28397256794513","98.425"
"13","120","45","60264","82.90289256198346","96.8"
"14","120","43","175811","81.81118522319139","97.45"
"15","120","34","64740","85.82317073170732","98.4"
"13","120","46","60264","82.57947790126647","96.72500000000001"
"14","120","44","175811","81.4491264131552","97.3"
"15","120","35","64740","85.35096642929807","98.3"
"13","120","47","60264","82.27225672877847","96.6"
"14","120","45","175811","81.23552123552123","97.125"
"15","120","36","64740","85.1616187325019","98.225"
"13","120","48","60264","82.07253886010363","96.5"
"14","120","46","175811","80.68503734226114","97.075"
"15","120","37","64740","85.09823934677213","97.975"
"13","120","49","60264","81.93615364650921","96.325"
"14","120","47","175811","80.25773195876289","97"
"15","120","38","64740","84.4563552833078","97.95"
"13","120","50","60264","81.66233766233766","96.25"
"14","120","48","175811","79.80893364317066","96.825"
"13","120","51","60264","81.37356919875131","96.1"
"15","120","39","64740","83.88661899897855","97.89999999999999"
"14","120","49","175811","79.65882657017318","96.72500000000001"
"13","120","52","60264","81.15224191866528","95.89999999999999"
"15","120","40","64740","83.5249042145594","97.875"
"14","120","50","175811","79.40491591203104","96.625"
"13","120","53","60264","80.99216710182768","95.75"
"15","120","41","64740","83.0690537084399","97.75"
"14","120","51","175811","79.0305857957491","96.45"
"13","120","54","60264","80.81045751633987","95.625"
"15","120","42","64740","82.79129321382842","97.625"
"14","120","52","175811","78.61961598339387","96.35000000000001"
"13","120","55","60264","80.51268637195919","95.575"
"15","120","43","64740","82.64547551909767","97.52499999999999"
"14","120","53","175811","78.53988048843856","96.22500000000001"
"13","120","56","60264","80.16247379454927","95.39999999999999"
"15","120","44","64740","82.3665297741273","97.39999999999999"
"14","120","54","175811","78.17945383615084","96.125"
"13","120","57","60264","79.91071428571429","95.19999999999999"
"15","120","45","64740","82.0051413881748","97.25"
"14","120","55","175811","77.9921773142112","95.875"
"13","120","58","60264","79.7947908445146","95.025"
"15","120","46","64740","81.75727905179077","97.02499999999999"
"14","120","56","175811","77.65596450013051","95.775"
"13","120","59","60264","79.31398416886543","94.75"
"15","120","47","64740","81.17586384734399","96.95"
"14","120","57","175811","77.27272727272727","95.7"
"13","120","60","60264","79.16446324695929","94.55"
"15","120","48","64740","81.0126582278481","96.775"
"14","120","58","175811","76.97540554683412","95.55"
"13","120","61","60264","79.04080551139374","94.35"
"15","120","49","64740","80.74534161490683","96.6"
"14","120","59","175811","76.54450261780104","95.5"
"13","120","62","60264","78.95435244161358","94.19999999999999"
"15","120","50","64740","80.41450777202073","96.5"
"14","120","60","175811","76.19921363040629","95.375"
"13","120","63","60264","78.7975525405693","93.975"
"15","120","51","64740","80.11407829919627","96.42500000000001"
"14","120","61","175811","75.9453781512605","95.19999999999999"
"13","120","64","60264","78.59237536656892","93.77499999999999"
"15","120","52","64740","79.64165151908595","96.275"
"14","120","62","175811","75.5386232264845","95.15"
"13","120","65","60264","78.22838847385272","93.7"
"15","120","53","64740","79.15258643098518","96.175"
"14","120","63","175811","75.26966587740068","95.025"
"13","120","66","60264","77.9321399946567","93.575"
"14","120","64","175811","74.95386237806485","94.825"
"15","120","54","64740","78.92680385517062","95.975"
"13","120","67","60264","77.61713520749666","93.375"
"14","120","65","175811","74.79524438573316","94.625"
"15","120","55","64740","78.63849765258216","95.85000000000001"
"13","120","68","60264","77.5006704210244","93.22500000000001"
"14","120","66","175811","74.45120338534778","94.525"
"15","120","56","64740","78.1927396186994","95.72500000000001"
"13","120","69","60264","77.27883839741865","92.975"
"14","120","67","175811","74.40997083001857","94.27499999999999"
"15","120","57","64740","78.08326787117046","95.475"
"13","120","70","60264","77.05581019142626","92.72500000000001"
"14","120","68","175811","74.2029755579171","94.1"
"15","120","58","64740","77.83897193810648","95.325"
"13","120","71","60264","77.05627705627705","92.4"
"14","120","69","175811","73.93503727369543","93.89999999999999"
"15","120","59","64740","77.64644076700814","95.175"
"13","120","72","60264","76.94814010317675","92.07499999999999"
"14","120","70","175811","73.79236722711504","93.675"
"15","120","60","64740","77.30142030510258","95.05"
"13","120","73","60264","76.7492512932208","91.825"
"14","120","71","175811","73.62225789192081","93.45"
"15","120","61","64740","76.7588932806324","94.875"
"13","120","74","60264","76.71307671307672","91.57499999999999"
"14","120","72","175811","73.57679914070891","93.10000000000001"
"15","120","62","64740","76.52495378927911","94.675"
"13","120","75","60264","76.64932931836846","91.325"
"14","120","73","175811","73.49851871801778","92.825"
"15","120","63","64740","76.31648584281557","94.475"
"13","120","76","60264","76.46573080099091","90.825"
"14","120","74","175811","73.32613390928726","92.60000000000001"
"15","120","64","64740","76.28783855549655","94.15"
"13","120","77","60264","76.41692009952999","90.425"
"14","120","75","175811","73.03523035230353","92.25"
"15","120","65","64740","75.94364699627857","94.05"
"13","120","78","60264","76.29094947251527","90.05"
"14","120","76","175811","73.02882001087548","91.95"
"15","120","66","64740","75.57272242940863","93.85"
"13","120","79","60264","76.45908963976544","89.525"
"14","120","77","175811","72.87117903930131","91.60000000000001"
"15","120","67","64740","75.71466737910767","93.575"
"13","120","80","60264","76.38148667601683","89.125"
"14","120","78","175811","72.69989047097481","91.3"
"15","120","68","64740","75.50911039657021","93.30000000000001"
"13","120","81","60264","76.51365812447199","88.775"
"14","120","79","175811","72.79229711141679","90.875"
"15","120","69","64740","75.36270822138636","93.05"
"13","120","82","60264","76.37906647807637","88.375"
"14","120","80","175811","72.72225289895086","90.55"
"15","120","70","64740","75.26939655172413","92.80000000000001"
"13","120","83","60264","76.27986348122867","87.9"
"14","120","81","175811","72.65170407315046","90.225"
"15","120","71","64740","75.25689561925365","92.45"
"13","120","84","60264","76.18639222412807","87.45"
"14","120","82","175811","72.67668336115747","89.85"
"15","120","72","64740","75.23060227889312","92.15"
"13","120","85","60264","76.0919540229885","87"
"14","120","83","175811","72.56711409395973","89.4"
"15","120","73","64740","75.20435967302453","91.75"
"13","120","86","60264","76.35995370370371","86.4"
"14","120","84","175811","72.58926061287602","88.925"
"15","120","74","64740","75.36945812807882","91.35"
"13","120","87","60264","76.35940680430357","85.975"
"14","120","85","175811","72.71699180096127","88.425"
"15","120","75","64740","75.4607977991747","90.875"
"13","120","88","60264","76.46370023419203","85.39999999999999"
"14","120","86","175811","72.74537695590327","87.875"
"13","120","89","60264","76.75309369475545","84.85000000000001"
"15","120","76","64740","75.407571152252","90.47500000000001"
"14","120","87","175811","73.13646788990825","87.2"
"13","120","90","60264","76.8614654405221","84.275"
"15","120","77","64740","75.55617352614016","89.9"
"14","120","88","175811","73.3256351039261","86.6"
"13","120","91","60264","76.88637041455412","83.825"
"15","120","78","64740","75.64389697648376","89.3"
"14","120","89","175811","73.53112274578243","85.95"
"13","120","92","60264","76.77981375788525","83.22500000000001"
"15","120","79","64740","75.8659532526049","88.775"
"14","120","90","175811","73.90794488419819","85.275"
"13","120","93","60264","76.95796794677956","82.675"
"15","120","80","64740","76.09188882586501","88.14999999999999"
"14","120","91","175811","73.98878063182758","84.675"
"13","120","94","60264","77.13154689403167","82.1"
"15","120","81","64740","76.17009132420091","87.6"
"14","120","92","175811","74.3452380952381","84"
"13","120","95","60264","77.22954336500153","81.575"
"15","120","82","64740","76.34223370657479","87.075"
"14","120","93","175811","74.75232662864005","83.275"
"13","120","96","60264","77.30781105279408","80.975"
"15","120","83","64740","76.4366156511695","86.575"
"14","120","94","175811","75.15904271432899","82.525"
"13","120","97","60264","77.44945567651634","80.375"
"15","120","84","64740","76.72188317349608","86.02499999999999"
"14","120","95","175811","75.3671970624235","81.69999999999999"
"13","120","98","60264","77.76732518030731","79.725"
"14","120","96","175811","75.86633663366337","80.80000000000001"
"15","120","85","64740","76.98157355952033","85.475"
"13","120","99","60264","78.02718937717357","79.07499999999999"
"14","120","97","175811","76.31086142322097","80.10000000000001"
"15","120","86","64740","77.14285714285715","84.875"
"13","120","100","60264","78.25948358304112","78.425"
"14","120","98","175811","76.68769716088329","79.25"
"15","120","87","64740","77.28351126927639","84.3"
"13","120","101","60264","78.48426461143224","77.85"
"14","120","99","175811","77.151051625239","78.45"
"15","120","88","64740","77.50224081266806","83.675"
"13","120","102","60264","78.61533484309285","77.275"
"15","120","89","64740","77.84142297256557","82.92500000000001"
"14","120","100","175811","77.22007722007721","77.7"
"13","120","103","60264","78.84427032321254","76.575"
"15","120","90","64740","78.05100182149363","82.35"
"14","120","101","175811","77.64438676184295","77.05"
"13","120","104","60264","79.10496873971701","75.97500000000001"
"14","120","102","175811","78.1127129750983","76.3"
"15","120","91","64740","78.30073349633253","81.8"
"13","120","105","60264","79.41663904540934","75.425"
"14","120","103","175811","78.59509609012592","75.44999999999999"
"15","120","92","64740","78.42413050169283","81.22500000000001"
"13","120","106","60264","79.5788770053476","74.8"
"14","120","104","175811","79.02144772117963","74.6"
"15","120","93","64740","78.84615384615384","80.60000000000001"
"13","120","107","60264","79.72381273155945","74.225"
"14","120","105","175811","79.49847509318874","73.775"
"13","120","108","60264","80.08143875127249","73.675"
"15","120","94","64740","78.80587683651142","79.975"
"14","120","106","175811","80.11655810764483","72.925"
"13","120","109","60264","80.64405618362453","72.975"
"15","120","95","64740","79.3125197098707","79.27499999999999"
"14","120","107","175811","80.61613014884043","72.225"
"13","120","110","60264","80.7519834425664","72.475"
"15","120","96","64740","79.52305246422894","78.625"
"14","120","108","175811","81.13207547169812","71.55"
"13","120","111","60264","80.86655112651646","72.125"
"15","120","97","64740","79.40518068436201","78.175"
"14","120","109","175811","81.39781150723616","70.825"
"13","120","112","60264","81.08862526168876","71.65"
"15","120","98","64740","79.4714792136642","77.575"
"14","120","110","175811","81.74688057040999","70.125"
"13","120","113","60264","81.27629733520337","71.3"
"15","120","99","64740","79.77893368010403","76.9"
"14","120","111","175811","82.29992790194665","69.35"
"13","120","114","60264","81.3887909763835","70.92500000000001"
"15","120","100","64740","79.94757536041939","76.3"
"14","120","112","175811","82.85922684172137","68.55"
"13","120","115","60264","81.48016997167139","70.6"
"15","120","101","64740","80.11232243145028","75.675"
"14","120","113","175811","83.3701250919794","67.95"
"13","120","116","60264","81.47226173541962","70.3"
"15","120","102","64740","80.33277870216307","75.125"
"14","120","114","175811","83.67952522255193","67.4"
"13","120","117","60264","81.50929899856938","69.89999999999999"
"15","120","103","64740","80.39544235924933","74.6"
"14","120","115","175811","83.77471092875793","67.025"
"13","120","118","60264","81.61579892280072","69.625"
"15","120","104","64740","80.53306342780027","74.1"
"14","120","116","175811","84.09774436090225","66.5"
"13","120","119","60264","81.60836639019114","69.325"
"15","120","105","64740","80.53668478260869","73.6"
"14","120","117","175811","84.28030303030303","66"
"13","120","120","60264","81.70289855072464","69"
"14","120","118","175811","84.4834159359512","65.575"
"13","120","121","60264","81.87772925764192","68.7"
"15","120","106","64740","80.67054396168321","73.075"
"14","120","119","175811","84.81012658227847","65.17500000000001"
"13","120","122","60264","81.61925601750546","68.55"
"15","120","107","64740","80.81435472739821","72.45"
"14","120","120","175811","85.06944444444444","64.8"
"13","120","123","60264","81.61845477846943","68.27499999999999"
"15","120","108","64740","81.10647181628391","71.85000000000001"
"14","120","121","175811","85.1823118696664","64.45"
"13","120","124","60264","81.80147058823529","68"
"15","120","109","64740","81.57248157248156","71.22500000000001"
"14","120","122","175811","85.202492211838","64.2"
"13","120","125","60264","81.68079616660523","67.825"
"15","120","110","64740","81.7249911629551","70.72500000000001"
"14","120","123","175811","85.1953125","64"
"13","120","126","60264","81.62661737523106","67.625"
"15","120","111","64740","82.08689458689459","70.19999999999999"
"14","120","124","175811","85.16483516483517","63.7"
"13","120","127","60264","81.66975881261595","67.375"
"15","120","112","64740","82.38249013275923","69.675"
"14","120","125","175811","85.12396694214877","63.525"
"13","120","128","60264","81.87919463087249","67.05"
"15","120","113","64740","82.54597908402452","69.325"
"14","120","126","175811","84.94666139865666","63.275000000000006"
"13","120","129","60264","81.84880239520959","66.8"
"15","120","114","64740","82.45105148658448","68.95"
"14","120","127","175811","84.92063492063492","63"
"13","120","130","60264","81.8796992481203","66.5"
"15","120","115","64740","82.47723132969035","68.625"
"14","120","128","175811","84.97409326424871","62.724999999999994"
"13","120","131","60264","81.93134666163712","66.27499999999999"
"14","120","129","175811","84.8","62.5"
"15","120","116","64740","82.65007320644216","68.30000000000001"
"13","120","132","60264","82.13474640423921","66.05"
"14","120","130","175811","85.05423865006027","62.224999999999994"
"15","120","117","64740","82.89812431040824","67.975"
"13","120","133","60264","82.14963919483479","65.825"
"14","120","131","175811","85.11496571198064","61.975"
"15","120","118","64740","82.78537125969709","67.675"
"13","120","134","60264","82.06397562833206","65.64999999999999"
"14","120","132","175811","85.04256181597081","61.675000000000004"
"15","120","119","64740","82.91867805421464","67.325"
"13","120","135","60264","82.02290076335878","65.5"
"14","120","133","175811","84.72786352558896","61.550000000000004"
"15","120","120","64740","83.07807246918192","66.925"
"13","120","136","60264","82.06896551724138","65.25"
"14","120","134","175811","84.70301057770546","61.45"
"15","120","121","64740","82.99625468164794","66.75"
"13","120","137","60264","81.8809980806142","65.125"
"14","120","135","175811","84.75061324611612","61.150000000000006"
"15","120","122","64740","82.86252354048965","66.375"
"13","120","138","60264","81.97226502311248","64.9"
"14","120","136","175811","84.75760065735415","60.85"
"15","120","123","64740","82.88527073078379","66.025"
"13","120","139","60264","82.0889748549323","64.625"
"14","120","137","175811","84.36213991769547","60.75000000000001"
"15","120","124","64740","83.08571428571429","65.625"
"13","120","140","60264","81.91695770275514","64.425"
"14","120","138","175811","84.35177539223781","60.550000000000004"
"13","120","141","60264","81.71206225680933","64.25"
"15","120","125","64740","83.02103250478011","65.375"
"14","120","139","175811","84.52924097884696","60.275"
"13","120","142","60264","81.7258883248731","64.025"
"15","120","126","64740","83.03846153846153","65"
"14","120","140","175811","84.47773616312942","60.075"
"13","120","143","60264","81.62225705329153","63.800000000000004"
"15","120","127","64740","83.18515655199073","64.67500000000001"
"14","120","141","175811","84.3906510851419","59.9"
"15","120","128","64740","83.35925349922239","64.3"
"13","120","144","60264","81.57894736842105","63.65"
"14","120","142","175811","84.55728073856483","59.575"
"13","120","145","60264","81.77865612648222","63.24999999999999"
"15","120","129","64740","83.30733229329174","64.1"
"14","120","143","175811","84.54085930918282","59.35"
"13","120","146","60264","81.77496038034865","63.1"
"14","120","144","175811","84.32615124630334","59.175"
"15","120","130","64740","83.35291813552683","63.824999999999996"
"13","120","147","60264","81.76400476758046","62.925"
"14","120","145","175811","84.1747984726347","58.925000000000004"
"15","120","131","64740","83.59559402045633","63.55"
"13","120","148","60264","81.84713375796179","62.8"
"14","120","146","175811","84.33375904640272","58.72500000000001"
"15","120","132","64740","83.61626529806554","63.324999999999996"
"14","120","147","175811","84.36565570269116","58.525000000000006"
"13","120","149","60264","81.86900958466452","62.6"
"15","120","133","64740","83.6104513064133","63.14999999999999"
"14","120","148","175811","84.50643776824035","58.25"
"13","120","150","60264","81.92384769539078","62.375"
"15","120","134","64740","83.6182902584493","62.875"
"14","120","149","175811","84.53919035314385","58.050000000000004"
"13","120","151","60264","81.73424327579285","62.275000000000006"
"15","120","135","64740","83.53925866879234","62.724999999999994"
"14","120","150","175811","84.49913644214162","57.9"
"13","120","152","60264","81.9024586860137","62.025"
"15","120","136","64740","83.66039247096516","62.425"
"14","120","151","175811","84.33578537429685","57.775"
"13","120","153","60264","81.96522442377679","61.824999999999996"
"15","120","137","64740","83.52090032154341","62.2"
"14","120","152","175811","84.33839479392626","57.62500000000001"
"13","120","154","60264","82.05440519691433","61.575"
"15","120","138","64740","83.454398708636","61.95"
"14","120","153","175811","84.5383275261324","57.4"
"13","120","155","60264","81.83665176757415","61.525"
"15","120","139","64740","83.54276449128496","61.675000000000004"
"14","120","154","175811","84.57841852337266","57.225"
"13","120","156","60264","81.67752442996743","61.4"
"15","120","140","64740","83.67263843648209","61.4"
"14","120","155","175811","84.58169075777485","57.074999999999996"
"13","120","157","60264","81.71428571428572","61.25000000000001"
"14","120","156","175811","84.62889767237594","56.925000000000004"
"15","120","141","64740","83.7152209492635","61.1"
"13","120","158","60264","81.78835110746515","60.95"
"14","120","157","175811","85.01988510826337","56.574999999999996"
"15","120","142","64740","83.69609856262834","60.875"
"13","120","159","60264","81.73591114767585","60.775"
"14","120","158","175811","84.82300884955752","56.49999999999999"
"15","120","143","64740","83.56672158154859","60.699999999999996"
"13","120","160","60264","81.8069306930693","60.6"
"14","120","159","175811","84.90901020861075","56.325"
"15","120","144","64740","83.402146985962","60.550000000000004"
"13","120","161","60264","81.8294701986755","60.4"
"14","120","160","175811","84.65302491103202","56.2"
"15","120","145","64740","83.49232683533803","60.275"
"13","120","162","60264","81.98422581984227","60.224999999999994"
"14","120","161","175811","84.69798657718121","55.875"
"15","120","146","64740","83.53430353430353","60.12499999999999"
"14","120","162","175811","85.02697841726618","55.60000000000001"
"13","120","163","60264","81.83707398171238","60.150000000000006"
"15","120","147","64740","83.4931221342226","59.975"
"14","120","163","175811","85.22367826479892","55.325"
"13","120","164","60264","81.60632542655014","60.075"
"15","120","148","64740","83.51464435146444","59.75"
"14","120","164","175811","85.17679057116953","55.15"
"13","120","165","60264","81.54488517745303","59.875"
"15","120","149","64740","83.41729638958859","59.550000000000004"
"14","120","165","175811","85.5125284738041","54.87499999999999"
"13","120","166","60264","81.66177087704574","59.575"
"14","120","166","175811","85.51850159890361","54.725"
"15","120","150","64740","83.60724820901812","59.325"
"13","120","167","60264","81.73400673400674","59.4"
"14","120","167","175811","85.6095325389551","54.55"
"15","120","151","64740","83.50951374207189","59.12500000000001"
"13","120","168","60264","81.94503171247356","59.12500000000001"
"14","120","168","175811","85.73400828347906","54.325"
"15","120","152","64740","83.42518016108521","58.975"
"13","120","169","60264","82.10794730131747","58.825"
"14","120","169","175811","85.81330868761553","54.1"
"15","120","153","64740","83.29081632653062","58.8"
"13","120","170","60264","81.79498085920885","58.775"
"14","120","170","175811","85.60851457658491","54.025"
"15","120","154","64740","83.4400341442595","58.575"
"13","120","171","60264","81.98890311566367","58.575"
"14","120","171","175811","85.70102135561746","53.849999999999994"
"15","120","155","64740","83.48309798887462","58.425000000000004"
"13","120","172","60264","82.32518232518233","58.275"
"14","120","172","175811","85.64771668219944","53.65"
"15","120","156","64740","83.47639484978541","58.25"
"13","120","173","60264","82.23655913978494","58.12500000000001"
