"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbNLCProtection"
"01/25/2022 11:17:10:001 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-alpha","[step]","getSeed","getViability","getRemainingCellRatio"
"13","40","221","495966","90.87193460490464","36.7"
"14","40","211","778296","91.21532364597094","37.85"
"16","50","169","768735","95.73537452159651","45.725"
"15","40","194","2634","93.86126457949663","40.725"
"13","40","222","495966","90.38199181446112","36.65"
"14","40","212","778296","91.12582781456953","37.75"
"15","40","195","2634","94.01234567901234","40.5"
"16","50","170","768735","95.76457645764577","45.45"
"13","40","223","495966","90.34246575342466","36.5"
"14","40","213","778296","91.16279069767442","37.625"
"15","40","196","2634","93.92812887236678","40.35"
"13","40","224","495966","90.5089408528198","36.35"
"16","50","171","768735","95.6882255389718","45.225"
"14","40","214","778296","91.31596526386106","37.425000000000004"
"15","40","197","2634","93.84328358208955","40.2"
"13","40","225","495966","90.35812672176309","36.3"
"16","50","172","768735","95.77543079488605","44.975"
"14","40","215","778296","91.21983914209115","37.3"
"13","40","226","495966","90.20689655172414","36.25"
"15","40","198","2634","93.75390381011867","40.025"
"14","40","216","778296","91.26930826057756","37.225"
"16","50","173","768735","95.86823003908431","44.775"
"13","40","227","495966","90.05524861878453","36.199999999999996"
"15","40","199","2634","93.54636591478696","39.900000000000006"
"14","40","217","778296","91.31897711978466","37.15"
"13","40","228","495966","90.22191400832178","36.05"
"16","50","174","768735","95.84503088152722","44.525"
"14","40","218","778296","91.35135135135135","37"
"15","40","200","2634","93.82871536523929","39.7"
"13","40","229","495966","89.93754337265788","36.025"
"16","50","175","768735","95.77702702702703","44.4"
"14","40","219","778296","91.51391717583164","36.825"
"15","40","201","2634","93.80139152435167","39.525"
"13","40","230","495966","89.85406532314107","35.975"
"14","40","220","778296","91.54737559645535","36.675000000000004"
"15","40","202","2634","93.90862944162437","39.4"
"16","50","176","768735","95.81920903954803","44.25"
"13","40","231","495966","89.78457261987491","35.975"
"14","40","221","778296","91.38166894664843","36.55"
"13","40","232","495966","89.8186889818689","35.85"
"15","40","203","2634","93.51557533375716","39.324999999999996"
"16","50","177","768735","95.63244469653999","44.074999999999996"
"14","40","222","778296","91.2268677176148","36.475"
"13","40","233","495966","89.78306508047585","35.725"
"15","40","204","2634","93.43949044585987","39.25"
"16","50","178","768735","95.55048488305762","43.824999999999996"
"14","40","223","778296","91.07755662319835","36.425000000000004"
"13","40","234","495966","89.76157082748948","35.65"
"15","40","205","2634","93.23116219667943","39.15"
"14","40","224","778296","90.99656357388317","36.375"
"13","40","235","495966","89.92248062015504","35.475"
"16","50","179","768735","95.69707401032701","43.575"
"15","40","206","2634","93.51316634553629","38.925"
"14","40","225","778296","91.17241379310344","36.25"
"13","40","236","495966","89.484827099506","35.425000000000004"
"16","50","180","768735","95.45454545454545","43.45"
"15","40","207","2634","93.43206696716034","38.824999999999996"
"14","40","226","778296","91.21715076071922","36.15"
"13","40","237","495966","89.59660297239915","35.325"
"16","50","181","768735","95.26011560693641","43.25"
"13","40","238","495966","89.51841359773371","35.3"
"14","40","227","778296","90.92169092169092","36.075"
"15","40","208","2634","93.60051712992889","38.675"
"13","40","239","495966","89.5596590909091","35.199999999999996"
"14","40","228","778296","90.97222222222221","36"
"15","40","209","2634","93.52331606217616","38.6"
"16","50","182","768735","95.40697674418604","43"
"13","40","240","495966","89.55223880597015","35.175"
"14","40","229","778296","90.88378566457898","35.925000000000004"
"15","40","210","2634","93.06994818652849","38.6"
"16","50","183","768735","95.03504672897196","42.8"
"13","40","241","495966","89.38746438746439","35.099999999999994"
"14","40","230","778296","91.06145251396647","35.8"
"15","40","211","2634","92.92667099286179","38.525"
"16","50","184","768735","95.01466275659824","42.625"
"13","40","242","495966","89.57142857142857","35"
"14","40","231","778296","91.03013314646111","35.675000000000004"
"15","40","212","2634","92.71307742355236","38.425"
"13","40","243","495966","89.4774516821761","34.925"
"14","40","232","778296","91.00491918482079","35.575"
"16","50","185","768735","95.39823008849557","42.375"
"15","40","213","2634","92.87115761935905","38.224999999999994"
"13","40","244","495966","89.33428775948461","34.925"
"14","40","233","778296","90.98591549295774","35.5"
"16","50","186","768735","95.32544378698225","42.25"
"13","40","245","495966","89.31133428981349","34.849999999999994"
"15","40","214","2634","92.91803278688523","38.125"
"14","40","234","778296","90.49295774647888","35.5"
"16","50","187","768735","95.24940617577197","42.1"
"13","40","246","495966","89.68997837058399","34.675"
"15","40","215","2634","92.76791584483892","38.025"
"14","40","235","778296","90.26111503175723","35.425000000000004"
"13","40","247","495966","89.80477223427332","34.575"
"16","50","188","768735","95.23241954707986","41.949999999999996"
"14","40","236","778296","90.31117397454031","35.35"
"15","40","216","2634","92.62187088274044","37.95"
"13","40","248","495966","89.65267727930537","34.55"
"14","40","237","778296","90.00708717221828","35.275"
"16","50","189","768735","95.62874251497006","41.75"
"15","40","217","2634","92.72005294506948","37.775"
"13","40","249","495966","89.70268310369833","34.475"
"14","40","238","778296","89.98579545454545","35.199999999999996"
"16","50","190","768735","95.4326923076923","41.6"
"15","40","218","2634","92.95681063122923","37.625"
"13","40","250","495966","89.6301667875272","34.475"
"14","40","239","778296","90.02849002849003","35.099999999999994"
"15","40","219","2634","92.68130405854956","37.574999999999996"
"13","40","251","495966","89.54248366013073","34.425"
"16","50","191","768735","95.41616405307599","41.449999999999996"
"14","40","240","778296","89.92137240886348","34.975"
"13","40","252","495966","89.52727272727272","34.375"
"15","40","220","2634","92.85237140948564","37.425000000000004"
"16","50","192","768735","95.56231003039514","41.125"
"14","40","241","778296","90.10752688172043","34.875"
"13","40","253","495966","89.22068463219229","34.325"
"15","40","221","2634","92.44652406417111","37.4"
"14","40","242","778296","90.22988505747126","34.8"
"16","50","193","768735","95.30201342281879","40.975"
"13","40","254","495966","89.19708029197079","34.25"
"15","40","222","2634","92.23560910307899","37.35"
"14","40","243","778296","90.2158273381295","34.75"
"16","50","194","768735","95.4156479217604","40.9"
"13","40","255","495966","89.17337234820776","34.175"
"15","40","223","2634","91.82853315472204","37.325"
"14","40","244","778296","90.3179190751445","34.599999999999994"
"13","40","256","495966","89.36170212765957","34.075"
"16","50","195","768735","95.04587155963303","40.875"
"14","40","245","778296","90.07965242577842","34.525"
"15","40","224","2634","91.6778523489933","37.25"
"13","40","257","495966","89.35389133627018","34.050000000000004"
"14","40","246","778296","90.25454545454545","34.375"
"16","50","196","768735","94.78207489257213","40.725"
"15","40","225","2634","91.40362659503022","37.225"
"13","40","258","495966","89.61708394698086","33.95"
"14","40","247","778296","90.02184996358339","34.325"
"15","40","226","2634","91.51515151515152","37.125"
"16","50","197","768735","94.7109471094711","40.65"
"13","40","259","495966","89.66789667896678","33.875"
"14","40","248","778296","90.05847953216374","34.2"
"15","40","227","2634","91.3630229419703","37.05"
"16","50","198","768735","94.58461538461539","40.625"
"13","40","260","495966","89.65262379896527","33.825"
"14","40","249","778296","89.97071742313324","34.150000000000006"
"13","40","261","495966","89.42307692307693","33.800000000000004"
"15","40","228","2634","91.4131169709263","36.975"
"16","50","199","768735","94.81161210623841","40.475"
"14","40","250","778296","90.2277736958119","34.025"
"13","40","262","495966","89.4074074074074","33.75"
"15","40","229","2634","91.45183175033921","36.85"
"14","40","251","778296","90.28697571743929","33.975"
"16","50","200","768735","94.67821782178217","40.400000000000006"
"13","40","263","495966","89.45022288261517","33.650000000000006"
"15","40","230","2634","91.1504424778761","36.725"
"14","40","252","778296","90.12527634487842","33.925"
"16","50","201","768735","94.17234965902045","40.325"
"13","40","264","495966","89.49329359165425","33.550000000000004"
"15","40","231","2634","90.86571233810497","36.675000000000004"
"14","40","253","778296","89.97050147492625","33.900000000000006"
"13","40","265","495966","89.41088739746458","33.525"
"16","50","202","768735","93.96766169154229","40.2"
"14","40","254","778296","90.169992609017","33.825"
"15","40","232","2634","90.85948158253751","36.65"
"13","40","266","495966","89.60359012715034","33.425"
"16","50","203","768735","94.00749063670412","40.050000000000004"
"14","40","255","778296","90.22945965951146","33.775"
"15","40","233","2634","90.64207650273224","36.6"
"13","40","267","495966","89.66292134831461","33.375"
"14","40","256","778296","90.20771513353115","33.7"
"16","50","204","768735","93.68355222013759","39.975"
"15","40","234","2634","90.68493150684932","36.5"
"13","40","268","495966","89.79744936234059","33.324999999999996"
"14","40","257","778296","89.96282527881041","33.625"
"16","50","205","768735","93.54231974921629","39.875"
"15","40","235","2634","90.79037800687286","36.375"
"13","40","269","495966","89.7897897897898","33.300000000000004"
"14","40","258","778296","90.08941877794337","33.550000000000004"
"13","40","270","495966","89.7897897897898","33.300000000000004"
"15","40","236","2634","90.77134986225896","36.3"
"16","50","206","768735","93.71069182389937","39.75"
"14","40","259","778296","90.26946107784431","33.4"
"13","40","271","495966","90.04524886877829","33.15"
"15","40","237","2634","90.75224292615597","36.225"
"16","50","207","768735","93.74605180037902","39.574999999999996"
"14","40","260","778296","90.16516516516516","33.300000000000004"
"13","40","272","495966","90.09826152683296","33.074999999999996"
"15","40","238","2634","90.60124395300622","36.175000000000004"
"14","40","261","778296","90.4367469879518","33.2"
"16","50","208","768735","93.22784810126582","39.5"
"13","40","273","495966","90.00757002271007","33.025"
"14","40","262","778296","90.6344410876133","33.1"
"15","40","239","2634","90.38727524204702","36.15"
"16","50","209","768735","93.01143583227446","39.35"
"13","40","274","495966","90.2124430955994","32.95"
"14","40","263","778296","90.97801364670205","32.975"
"15","40","240","2634","90.29126213592234","36.05"
"16","50","210","768735","93.05289993626513","39.225"
"13","40","275","495966","90.11406844106465","32.875"
"14","40","264","778296","91.03343465045593","32.9"
"15","40","241","2634","90.06254343293955","35.975"
"13","40","276","495966","90.31273836765827","32.775"
"14","40","265","778296","91.0060975609756","32.800000000000004"
"16","50","211","768735","92.90281329923273","39.1"
"15","40","242","2634","90.17421602787456","35.875"
"13","40","277","495966","90.29793735676088","32.725"
"14","40","266","778296","91.20795107033639","32.7"
"16","50","212","768735","92.7517639512508","38.975"
"15","40","243","2634","90.1536312849162","35.8"
"13","40","278","495966","90.35960214231064","32.675"
"14","40","267","778296","91.19448698315466","32.65"
"15","40","244","2634","90.05602240896359","35.699999999999996"
"16","50","213","768735","92.66409266409266","38.85"
"13","40","279","495966","90.26819923371647","32.625"
"14","40","268","778296","91.39123750960799","32.525"
"15","40","245","2634","90.24561403508771","35.625"
"16","50","214","768735","93.01874595992243","38.675"
"13","40","280","495966","90.5457340507302","32.525"
"14","40","269","778296","91.60246533127889","32.45"
"15","40","246","2634","90.15471167369901","35.55"
"13","40","281","495966","90.74787972243638","32.425"
"14","40","270","778296","91.57650695517773","32.35"
"16","50","215","768735","92.99156391953277","38.525"
"13","40","282","495966","90.74074074074075","32.4"
"15","40","247","2634","90.19054340155257","35.425000000000004"
"14","40","271","778296","91.71826625386997","32.300000000000004"
"16","50","216","768735","92.58295380611581","38.425"
"13","40","283","495966","90.57915057915058","32.375"
"14","40","272","778296","91.7829457364341","32.25"
"15","40","248","2634","90.31117397454031","35.35"
"16","50","217","768735","92.68929503916449","38.3"
"13","40","284","495966","90.78947368421053","32.300000000000004"
"14","40","273","778296","91.7829457364341","32.25"
"15","40","249","2634","90.29745042492918","35.3"
"16","50","218","768735","92.79161205766711","38.15"
"13","40","285","495966","90.91614906832298","32.2"
"14","40","274","778296","92.14007782101167","32.125"
"15","40","250","2634","90.29057406094968","35.275"
"13","40","286","495966","90.83850931677019","32.2"
"16","50","219","768735","92.78215223097112","38.1"
"14","40","275","778296","92.06225680933852","32.125"
"15","40","251","2634","90.3409090909091","35.199999999999996"
"13","40","287","495966","90.97978227060653","32.15"
"14","40","276","778296","92.1996879875195","32.05"
"16","50","220","768735","93.07387862796834","37.9"
"15","40","252","2634","90.19189765458422","35.175"
"13","40","288","495966","91.05058365758755","32.125"
"14","40","277","778296","92.27166276346604","32.025"
"16","50","221","768735","93.12169312169311","37.8"
"15","40","253","2634","90.19189765458422","35.175"
"13","40","289","495966","90.89494163424125","32.125"
"14","40","278","778296","92.03125","32"
"16","50","222","768735","93.17880794701988","37.75"
"13","40","290","495966","90.73208722741433","32.1"
"15","40","254","2634","90.44903777619388","35.075"
"14","40","279","778296","91.94053208137714","31.95"
"13","40","291","495966","90.86651053864169","32.025"
"16","50","223","768735","92.9708222811671","37.7"
"15","40","255","2634","90.37089871611983","35.05"
"14","40","280","778296","92","31.874999999999996"
"13","40","292","495966","90.7103825136612","32.025"
"15","40","256","2634","90.36402569593149","35.025"
"16","50","224","768735","93.08510638297872","37.6"
"14","40","281","778296","92.21698113207547","31.8"
"13","40","293","495966","90.99451840250588","31.924999999999997"
"15","40","257","2634","90.21428571428571","35"
"14","40","282","778296","92.05350118017309","31.775"
"16","50","225","768735","93.12875250166778","37.475"
"13","40","294","495966","90.98039215686275","31.874999999999996"
"14","40","283","778296","91.88976377952756","31.75"
"15","40","258","2634","90.13581129378127","34.975"
"16","50","226","768735","93.04347826086956","37.375"
"13","40","295","495966","91.18804091266719","31.775"
"14","40","284","778296","92.10734017363852","31.674999999999997"
"15","40","259","2634","90.05010737294202","34.925"
"16","50","227","768735","92.82360831656607","37.275000000000006"
"13","40","296","495966","91.18110236220473","31.75"
"14","40","285","778296","92.24069675376089","31.574999999999996"
"15","40","260","2634","89.81348637015782","34.849999999999994"
"16","50","228","768735","92.47817327065144","37.225"
"13","40","297","495966","91.24605678233438","31.7"
"14","40","286","778296","92.38699444885012","31.525"
"15","40","261","2634","89.5908111988514","34.825"
"13","40","298","495966","91.38339920948617","31.624999999999996"
"16","50","229","768735","92.5925925925926","37.125"
"14","40","287","778296","92.46031746031747","31.5"
"15","40","262","2634","89.71223021582733","34.75"
"13","40","299","495966","91.36975455265241","31.574999999999996"
"14","40","288","778296","92.46031746031747","31.5"
"16","50","230","768735","92.83783783783784","37"
"15","40","263","2634","89.76207642393655","34.675"
"13","40","300","495966","91.35606661379857","31.525"
"14","40","289","778296","92.45432883240667","31.474999999999998"
"16","50","231","768735","92.56756756756756","37"
"15","40","264","2634","89.95664739884393","34.599999999999994"
"13","40","301","495966","91.42176330420969","31.474999999999998"
"14","40","290","778296","92.59554140127389","31.4"
"16","50","232","768735","92.75067750677508","36.9"
"15","40","265","2634","90.08683068017366","34.55"
"13","40","302","495966","91.33545310015899","31.45"
"14","40","291","778296","92.6634768740032","31.35"
"16","50","233","768735","92.60515603799185","36.85"
"15","40","266","2634","90.20319303338171","34.449999999999996"
"13","40","303","495966","91.23505976095618","31.374999999999996"
"14","40","292","778296","92.58373205741627","31.35"
"16","50","234","768735","92.53731343283582","36.85"
"13","40","304","495966","91.45367412140575","31.3"
"15","40","267","2634","90.05805515239477","34.449999999999996"
"14","40","293","778296","92.72581934452438","31.275"
"13","40","305","495966","91.44","31.25"
"16","50","235","768735","92.31815091774304","36.775000000000006"
"14","40","294","778296","92.86858974358975","31.2"
"15","40","268","2634","89.74545454545455","34.375"
"13","40","306","495966","91.51321056845477","31.225"
"14","40","295","778296","92.70248596631917","31.175000000000004"
"16","50","236","768735","92.22903885480572","36.675000000000004"
"15","40","269","2634","89.50437317784257","34.300000000000004"
"13","40","307","495966","91.57303370786516","31.15"
"14","40","296","778296","92.85140562248996","31.125000000000004"
"15","40","270","2634","89.35860058309038","34.300000000000004"
"16","50","237","768735","91.94539249146759","36.625"
"13","40","308","495966","91.63987138263666","31.1"
"14","40","297","778296","92.9951690821256","31.05"
"15","40","271","2634","89.47368421052632","34.2"
"16","50","238","768735","92.19178082191782","36.5"
"13","40","309","495966","91.55269509251809","31.075000000000003"
"14","40","298","778296","92.98952457695407","31.025000000000002"
"15","40","272","2634","89.66275659824046","34.1"
"16","50","239","768735","92.03296703296702","36.4"
"13","40","310","495966","91.70024174053182","31.025000000000002"
"14","40","299","778296","93.13962873284906","30.975"
"15","40","273","2634","89.64757709251101","34.050000000000004"
"13","40","311","495966","91.68684422921712","30.975"
"16","50","240","768735","91.8732782369146","36.3"
"14","40","300","778296","93.21486268174475","30.95"
"15","40","274","2634","89.83050847457628","33.925"
"13","40","312","495966","91.83508488278093","30.925000000000004"
"14","40","301","778296","93.04769603880356","30.925000000000004"
"16","50","241","768735","91.97786998616874","36.15"
"17","50","0","223724","100","100"
"15","40","275","2634","89.81549815498155","33.875"
"14","40","302","778296","92.96116504854369","30.9"
"16","50","242","768735","92.14732453092425","35.975"
"14","40","303","778296","93.03643724696357","30.875000000000004"
"15","40","276","2634","89.93338267949666","33.775"
"16","50","243","768735","92.26480836236934","35.875"
"14","40","304","778296","93.10624493106245","30.825000000000003"
"17","50","1","223724","99.35000000000001","100"
"15","40","277","2634","90.05196733481812","33.675"
"16","50","244","768735","91.97487787857641","35.825"
"14","40","305","778296","93.18181818181817","30.8"
"15","40","278","2634","90.18587360594795","33.625"
"16","50","245","768735","91.96366177498253","35.775"
"14","40","306","778296","93.4092758340114","30.725"
"15","40","279","2634","90.09679821295606","33.575"
"17","50","2","223724","98.9","100"
"16","50","246","768735","92.08683473389355","35.699999999999996"
"14","40","307","778296","93.32790886899919","30.725"
"15","40","280","2634","90.09679821295606","33.575"
"16","50","247","768735","92.00561009817672","35.65"
"14","40","308","778296","93.32790886899919","30.725"
"15","40","281","2634","90.00745712155108","33.525"
"14","40","309","778296","93.40390879478826","30.7"
"16","50","248","768735","91.91279887482419","35.55"
"15","40","282","2634","90.2621722846442","33.375"
"17","50","3","223724","98.35000000000001","100"
"14","40","310","778296","93.480032599837","30.675"
"16","50","249","768735","91.55524278676988","35.525"
"15","40","283","2634","90.32258064516128","33.324999999999996"
"14","40","311","778296","93.55102040816327","30.625000000000004"
"16","50","250","768735","91.60789844851904","35.449999999999996"
"15","40","284","2634","90.45112781954887","33.25"
"14","40","312","778296","93.7040065412919","30.575000000000003"
"18","50","0","138298","100","100"
"15","40","285","2634","90.56603773584906","33.125"
"17","50","4","223724","97.8","100"
"16","50","251","768735","91.65487977369166","35.35"
"15","40","286","2634","90.41509433962264","33.125"
"16","50","252","768735","91.643059490085","35.3"
"15","40","287","2634","90.46898638426626","33.050000000000004"
"16","50","253","768735","91.69623846699787","35.225"
"18","50","1","138298","99.65","100"
"17","50","5","223724","97.34933733433358","99.97500000000001"
"15","40","288","2634","90.73652239939256","32.925"
"16","50","254","768735","91.34137686302341","35.225"
"15","40","289","2634","90.5703422053232","32.875"
"16","50","255","768735","91.38176638176638","35.099999999999994"
"15","40","290","2634","90.70121951219512","32.800000000000004"
"18","50","2","138298","99.075","100"
"16","50","256","768735","91.42857142857143","35"
"17","50","6","223724","96.7491872968242","99.97500000000001"
"15","40","291","2634","91.11791730474732","32.65"
"16","50","257","768735","91.48174659985683","34.925"
"15","40","292","2634","91.0344827586207","32.625"
"16","50","258","768735","91.67264895908112","34.825"
"15","40","293","2634","91.24423963133641","32.550000000000004"
"18","50","3","138298","98.375","100"
"17","50","7","223724","96.17308654327164","99.95"
"16","50","259","768735","91.71469740634006","34.699999999999996"
"15","40","294","2634","91.3076923076923","32.5"
"16","50","260","768735","91.6366258111031","34.675"
"15","40","295","2634","91.51234567901234","32.4"
"18","50","4","138298","98.0995248812203","99.97500000000001"
"15","40","296","2634","91.57650695517773","32.35"
"16","50","261","768735","91.76300578034682","34.599999999999994"
"17","50","8","223724","95.72179134350763","99.925"
"15","40","297","2634","91.71826625386997","32.300000000000004"
"16","50","262","768735","91.68474331164136","34.575"
"15","40","298","2634","91.86046511627907","32.25"
"16","50","263","768735","91.73913043478261","34.5"
"18","50","5","138298","97.82336752564423","99.925"
"17","50","9","223724","95.27027027027027","99.9"
"15","40","299","2634","91.77018633540372","32.2"
"16","50","264","768735","91.72714078374456","34.449999999999996"
"15","40","300","2634","91.61490683229813","32.2"
"16","50","265","768735","91.84861717612809","34.35"
"15","40","301","2634","91.45962732919256","32.2"
"18","50","6","138298","97.3480110082562","99.925"
"16","50","266","768735","92.11102994886778","34.225"
"17","50","10","223724","94.76846057571964","99.875"
"15","40","302","2634","91.37529137529138","32.175"
"16","50","267","768735","92.23443223443223","34.125"
"15","40","303","2634","91.36186770428016","32.125"
"16","50","268","768735","92.29640498899487","34.075"
"15","40","304","2634","91.71227521501173","31.974999999999998"
"18","50","7","138298","97.09709709709709","99.9"
"17","50","11","223724","94.34151226840261","99.85000000000001"
"16","50","269","768735","92.29074889867842","34.050000000000004"
"15","40","305","2634","91.70579029733959","31.95"
"16","50","270","768735","92.49448123620309","33.975"
"15","40","306","2634","91.62098668754895","31.924999999999997"
"16","50","271","768735","92.54612546125462","33.875"
"15","40","307","2634","91.54267815191855","31.924999999999997"
"18","50","8","138298","96.81943400951666","99.825"
"17","50","12","223724","94.08521303258145","99.75"
"16","50","272","768735","92.39852398523986","33.875"
"15","40","308","2634","91.67974882260597","31.85"
"15","40","309","2634","91.88976377952756","31.75"
"16","50","273","768735","92.32472324723247","33.875"
"18","50","9","138298","96.3686451289757","99.825"
"17","50","13","223724","93.38345864661655","99.75"
"15","40","310","2634","92.10734017363852","31.674999999999997"
"16","50","274","768735","92.17134416543574","33.85"
"15","40","311","2634","92.17391304347827","31.624999999999996"
"16","50","275","768735","92.2962962962963","33.75"
"15","40","312","2634","92.24683544303798","31.6"
"16","50","276","768735","92.34200743494424","33.625"
"17","50","14","223724","93.10258339603712","99.675"
"18","50","10","138298","95.94086695063893","99.775"
"16","50","277","768735","92.33060312732688","33.575"
"16","50","278","768735","92.24459358687547","33.525"
"17","50","15","223724","92.74416269143862","99.575"
"16","50","279","768735","92.23880597014926","33.5"
"18","50","11","138298","95.65980933266432","99.65"
"16","50","280","768735","92.23880597014926","33.5"
"16","50","281","768735","92.23300970873787","33.475"
"17","50","16","223724","92.36372770660638","99.52499999999999"
"18","50","12","138298","95.40547326136078","99.575"
"16","50","282","768735","92.22139117427075","33.425"
"16","50","283","768735","92.20389805097452","33.35"
"17","50","17","223724","91.75672279467203","99.47500000000001"
"16","50","284","768735","92.26726726726727","33.300000000000004"
"18","50","13","138298","94.92334757476752","99.47500000000001"
"16","50","285","768735","92.60935143288084","33.15"
"16","50","286","768735","92.74924471299094","33.1"
"17","50","18","223724","91.34591194968553","99.375"
"16","50","287","768735","92.6626323751891","33.050000000000004"
"18","50","14","138298","94.3690296631473","99.45"
"16","50","288","768735","92.8030303030303","33"
"16","50","289","768735","92.72175890826384","32.975"
"17","50","19","223724","90.97782258064517","99.2"
"18","50","15","138298","93.88986673371889","99.425"
"16","50","290","768735","92.71623672230652","32.95"
"16","50","291","768735","92.71070615034168","32.925"
"17","50","20","223724","90.66834804539722","99.125"
"16","50","292","768735","92.92237442922374","32.85"
"18","50","16","138298","93.45747357825867","99.35000000000001"
"16","50","293","768735","92.98780487804879","32.800000000000004"
"16","50","294","768735","93.12452253628724","32.725"
"17","50","21","223724","90.10600706713781","99.05000000000001"
"18","50","17","138298","92.99395161290323","99.2"
"16","50","295","768735","93.26186830015314","32.65"
"16","50","296","768735","93.39984650805833","32.574999999999996"
"17","50","22","223724","89.82066178327861","98.97500000000001"
"16","50","297","768735","93.394777265745","32.550000000000004"
"18","50","18","138298","92.65707797123392","99.075"
"16","50","298","768735","93.53846153846153","32.5"
"16","50","299","768735","93.82716049382715","32.4"
"17","50","23","223724","89.5880717715441","98.925"
"16","50","300","768735","93.81761978361669","32.35"
"18","50","19","138298","92.41658240647118","98.9"
"16","50","301","768735","93.88544891640866","32.300000000000004"
"17","50","24","223724","89.3019726858877","98.85000000000001"
"16","50","302","768735","94.03100775193799","32.25"
"18","50","20","138298","91.95954487989886","98.875"
"16","50","303","768735","94.17701863354037","32.2"
"16","50","304","768735","94.17249417249417","32.175"
"17","50","25","223724","88.9367088607595","98.75"
"16","50","305","768735","94.16342412451361","32.125"
"18","50","21","138298","91.34615384615384","98.8"
"16","50","306","768735","94.08560311284046","32.125"
"17","50","26","223724","88.64673086670045","98.65"
"16","50","307","768735","94.08560311284046","32.125"
"18","50","22","138298","91.08409321175279","98.7"
"16","50","308","768735","94.00778210116731","32.125"
"16","50","309","768735","94.0809968847352","32.1"
"17","50","27","223724","88.31135902636917","98.6"
"16","50","310","768735","94.00311526479751","32.1"
"18","50","23","138298","90.9021794221997","98.65"
"16","50","311","768735","94.00311526479751","32.1"
"17","50","28","223724","87.8234398782344","98.55000000000001"
"16","50","312","768735","94.14976599063962","32.05"
"18","50","24","138298","90.53779807204465","98.55000000000001"
"17","50","29","223724","87.55713560182834","98.45"
"18","50","25","138298","90.06858013716027","98.425"
"17","50","30","223724","86.96646341463415","98.4"
"18","50","26","138298","89.80422069666922","98.32499999999999"
"17","50","31","223724","86.81598371086791","98.225"
"18","50","27","138298","89.41206413845762","98.225"
"17","50","32","223724","86.44931227712685","98.15"
"18","50","28","138298","88.99363057324841","98.125"
"17","50","33","223724","85.95462656130512","98.075"
"18","50","29","138298","88.80102040816327","98"
"17","50","34","223724","85.57937723328229","97.95"
"18","50","30","138298","88.33588565594691","97.95"
"17","50","35","223724","85.25804803270312","97.85000000000001"
"18","50","31","138298","87.92134831460675","97.89999999999999"
"17","50","36","223724","84.88877524929686","97.775"
"18","50","32","138298","87.3530914665304","97.85000000000001"
"17","50","37","223724","84.45980542754737","97.65"
"18","50","33","138298","86.95318495778972","97.725"
"17","50","38","223724","84.19569672131148","97.6"
"18","50","34","138298","86.55913978494624","97.65"
"17","50","39","223724","83.85523613963038","97.39999999999999"
"18","50","35","138298","86.15384615384616","97.5"
"17","50","40","223724","83.38042640637042","97.32499999999999"
"18","50","36","138298","85.90862422997947","97.39999999999999"
"17","50","41","223724","82.93059125964011","97.25"
"18","50","37","138298","85.43539686617004","97.32499999999999"
"17","50","42","223724","82.74974253347065","97.1"
"18","50","38","138298","85.04240555127217","97.275"
"17","50","43","223724","82.42720948209225","97.02499999999999"
"18","50","39","138298","84.61538461538461","97.175"
"17","50","44","223724","82.19354838709677","96.875"
"18","50","40","138298","84.3420036054597","97.075"
"17","50","45","223724","81.95663397005679","96.85000000000001"
"18","50","41","138298","84.03816400206293","96.95"
"17","50","46","223724","81.6912335143522","96.675"
"18","50","42","138298","83.71192565823439","96.85000000000001"
"17","50","47","223724","81.33574941755113","96.575"
"18","50","43","138298","83.50995089170328","96.72500000000001"
"17","50","48","223724","80.93264248704664","96.5"
"18","50","44","138298","83.16959669079628","96.7"
"17","50","49","223724","80.57068741893644","96.375"
"18","50","45","138298","82.97101449275362","96.6"
"17","50","50","223724","80.39470267462997","96.275"
"18","50","46","138298","82.97430573579028","96.325"
"17","50","51","223724","80.12486992715921","96.1"
"18","50","47","138298","82.4935064935065","96.25"
"17","50","52","223724","79.98957790515894","95.95"
"18","50","48","138298","82.24882873503384","96.05"
"17","50","53","223724","79.86437141366719","95.85000000000001"
"18","50","49","138298","82.11212516297262","95.875"
"17","50","54","223724","79.66057441253264","95.75"
"18","50","50","138298","81.68756530825496","95.7"
"17","50","55","223724","79.31485355648536","95.6"
"18","50","51","138298","81.30718954248366","95.625"
"17","50","56","223724","79.03014416775885","95.375"
"18","50","52","138298","81.04712041884817","95.5"
"17","50","57","223724","78.77593905962699","95.175"
"18","50","53","138298","80.84492259249541","95.275"
"17","50","58","223724","78.48301290492495","94.925"
"17","50","59","223724","78.12335266209804","94.85"
"18","50","54","138298","80.48332019963226","95.175"
"17","50","60","223724","77.78364116094987","94.75"
"18","50","55","138298","80.38957620426427","94.975"
"17","50","61","223724","77.3784355179704","94.6"
"18","50","56","138298","80.23194517659462","94.85"
"17","50","62","223724","77.02488088935945","94.45"
"18","50","57","138298","79.8997625956212","94.77499999999999"
"17","50","63","223724","76.74788135593221","94.39999999999999"
"18","50","58","138298","79.51902748414376","94.6"
"17","50","64","223724","76.39257294429707","94.25"
"18","50","59","138298","79.29573735769128","94.425"
