"BehaviorSpace results (NetLogo 3D 6.1.0)"
"ABM-working-10-stochastic.nlogo3D"
"NinaExploPerturbLayers"
"01/25/2022 11:14:57:509 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","gui-layers","[step]","getSeed","getViability","getRemainingCellRatio"
"5","2","15","705676","92.66700150678051","99.55000000000001"
"4","2","195","995375","95.73132454488386","39.825"
"6","2","14","808118","93.23308270676691","99.75"
"4","2","196","995375","95.58916194076875","39.675"
"5","2","16","705676","92.38693467336684","99.5"
"4","2","197","995375","95.26515151515152","39.6"
"6","2","15","808118","92.95032614149522","99.65"
"4","2","198","995375","95.31348955034832","39.475"
"4","2","199","995375","95.35918626827717","39.324999999999996"
"5","2","17","705676","92.10460145838572","99.425"
"6","2","16","808118","92.61862917398945","99.575"
"4","2","200","995375","95.21988527724665","39.225"
"4","2","201","995375","94.83418367346938","39.2"
"5","2","18","705676","91.7925478348439","99.3"
"4","2","202","995375","95.01597444089457","39.125"
"6","2","17","808118","92.2071392659628","99.45"
"4","2","203","995375","94.50127877237851","39.1"
"5","2","19","705676","91.30763416477701","99.225"
"4","2","204","995375","94.09499358151476","38.95"
"6","2","18","808118","91.81978353888749","99.325"
"4","2","205","995375","94.63824289405684","38.7"
"4","2","206","995375","94.55605962410888","38.574999999999996"
"5","2","20","705676","90.94805849722643","99.15"
"6","2","19","808118","91.35802469135803","99.225"
"4","2","207","995375","94.54545454545455","38.5"
"4","2","208","995375","94.34330299089727","38.45"
"5","2","21","705676","90.560323069157","99.05000000000001"
"4","2","209","995375","94.52411994784876","38.35"
"6","2","20","808118","90.90221774193549","99.2"
"4","2","210","995375","94.19439008480104","38.324999999999996"
"5","2","22","705676","90.14902753220511","98.97500000000001"
"4","2","211","995375","94.18300653594771","38.25"
"6","2","21","808118","90.56984367120523","99.15"
"4","2","212","995375","93.92156862745098","38.25"
"4","2","213","995375","93.90563564875491","38.15"
"5","2","23","705676","89.91660348749052","98.925"
"4","2","214","995375","93.827971109652","38.074999999999996"
"6","2","22","808118","90.30792529025744","99.05000000000001"
"4","2","215","995375","93.74588545095457","37.974999999999994"
"5","2","24","705676","89.58017197774406","98.85000000000001"
"4","2","216","995375","93.53562005277045","37.9"
"6","2","23","808118","89.64123294593229","98.95"
"4","2","217","995375","93.45238095238095","37.8"
"5","2","25","705676","89.21245885034186","98.725"
"4","2","218","995375","93.31568497683654","37.775"
"6","2","24","808118","89.13043478260869","98.9"
"4","2","219","995375","93.05095962938451","37.775"
"4","2","220","995375","93.16069057104913","37.65"
"5","2","26","705676","88.8184584178499","98.6"
"4","2","221","995375","93.27563249001332","37.55"
"6","2","25","808118","88.77370417193427","98.875"
"4","2","222","995375","93.00932090545939","37.55"
"5","2","27","705676","88.45763571790968","98.55000000000001"
"4","2","223","995375","92.92861907938625","37.475"
"6","2","26","808118","88.25910931174089","98.8"
"4","2","224","995375","92.66177451634422","37.475"
"4","2","225","995375","92.44652406417111","37.4"
"5","2","28","705676","88.21736922295581","98.45"
"4","2","226","995375","92.09645010046886","37.325"
"6","2","27","808118","87.89260385005065","98.7"
"4","2","227","995375","92.01877934272301","37.275000000000006"
"5","2","29","705676","87.97355708110857","98.32499999999999"
"4","2","228","995375","91.87919463087249","37.25"
"6","2","28","808118","87.48099341104917","98.65"
"4","2","229","995375","91.73387096774194","37.2"
"4","2","230","995375","91.59381304640215","37.175000000000004"
"5","2","30","705676","87.45547073791349","98.25"
"4","2","231","995375","91.64420485175202","37.1"
"6","2","29","808118","87.13850837138509","98.55000000000001"
"4","2","232","995375","91.6891891891892","37"
"5","2","31","705676","86.80926916221033","98.175"
"4","2","233","995375","91.67794316644114","36.95"
"6","2","30","808118","86.6971312515867","98.475"
"4","2","234","995375","91.72881355932203","36.875"
"4","2","235","995375","91.97278911564626","36.75"
"5","2","32","705676","86.23151453340132","98.05"
"4","2","236","995375","91.76310415248469","36.725"
"6","2","31","808118","86.50571791613723","98.375"
"4","2","237","995375","91.60409556313994","36.625"
"5","2","33","705676","85.9402908905333","97.975"
"4","2","238","995375","91.72932330827066","36.575"
"6","2","32","808118","86.22708757637476","98.2"
"4","2","239","995375","91.6495550992471","36.525"
"4","2","240","995375","91.49519890260632","36.449999999999996"
"5","2","34","705676","85.71063394683026","97.8"
"4","2","241","995375","91.8100481761872","36.325"
"6","2","33","808118","85.92195868400918","98.02499999999999"
"4","2","242","995375","91.80440771349862","36.3"
"5","2","35","705676","85.3121801432958","97.7"
"4","2","243","995375","91.86206896551724","36.25"
"6","2","34","808118","85.59386973180077","97.875"
"4","2","244","995375","91.91988950276243","36.199999999999996"
"4","2","245","995375","91.68975069252078","36.1"
"5","2","36","705676","85.07309566555527","97.475"
"4","2","246","995375","91.61469161469161","36.075"
"6","2","35","808118","85.35276073619632","97.8"
"4","2","247","995375","91.47018030513176","36.05"
"5","2","37","705676","84.82670089858793","97.375"
"4","2","248","995375","91.53365718251214","36.025"
"6","2","36","808118","85.04864311315924","97.65"
"4","2","249","995375","91.38888888888889","36"
"4","2","250","995375","91.44645340751043","35.949999999999996"
"5","2","38","705676","84.49074074074075","97.2"
"4","2","251","995375","91.23783031988873","35.949999999999996"
"6","2","37","808118","84.56805947193028","97.52499999999999"
"4","2","252","995375","91.1682892906815","35.949999999999996"
"5","2","39","705676","84.0885684860968","97.1"
"4","2","253","995375","91.09255393180237","35.925000000000004"
"6","2","38","808118","84.18891170431212","97.39999999999999"
"4","2","254","995375","90.81419624217119","35.925000000000004"
"4","2","255","995375","90.87108013937282","35.875"
"5","2","40","705676","83.5740072202166","96.95"
"4","2","256","995375","90.57920446615492","35.825"
"6","2","39","808118","83.79142049833034","97.32499999999999"
"4","2","257","995375","90.4895104895105","35.75"
"5","2","41","705676","83.18264014466547","96.775"
"4","2","258","995375","90.47619047619048","35.699999999999996"
"6","2","40","808118","83.44473007712082","97.25"
"4","2","259","995375","90.46951646811493","35.675000000000004"
"4","2","260","995375","90.51966292134831","35.6"
"5","2","42","705676","82.73455673300595","96.72500000000001"
"4","2","261","995375","90.30898876404494","35.6"
"6","2","41","808118","83.16602316602317","97.125"
"4","2","262","995375","90.30217849613493","35.575"
"4","2","263","995375","90.22503516174403","35.55"
"5","2","43","705676","82.40165631469979","96.6"
"6","2","42","808118","82.98530549110595","96.975"
"4","2","264","995375","90.27484143763213","35.475"
"4","2","265","995375","90.40225829216655","35.425000000000004"
"5","2","44","705676","82.16692586832556","96.45"
"4","2","266","995375","90.52333804809052","35.35"
"6","2","43","808118","82.70521424883842","96.85000000000001"
"4","2","267","995375","90.5099150141643","35.3"
"4","2","268","995375","90.36827195467421","35.3"
"5","2","45","705676","81.88894654903996","96.35000000000001"
"4","2","269","995375","90.36827195467421","35.3"
"6","2","44","808118","82.34229576008273","96.7"
"4","2","270","995375","90.2127659574468","35.25"
"5","2","46","705676","81.67403171302313","96.175"
"4","2","271","995375","90.0638750887154","35.225"
"6","2","45","808118","82.15488215488216","96.525"
"4","2","272","995375","89.97155049786629","35.15"
"4","2","273","995375","89.96441281138789","35.125"
"5","2","47","705676","81.38505597500651","96.025"
"4","2","274","995375","89.88603988603988","35.099999999999994"
"6","2","46","808118","81.92427385892115","96.39999999999999"
"4","2","275","995375","90.01426533523538","35.05"
"5","2","48","705676","80.96976016684046","95.89999999999999"
"4","2","276","995375","89.94293865905848","35.05"
"6","2","47","808118","81.63159262146011","96.22500000000001"
"4","2","277","995375","90.00713775874375","35.025"
"4","2","278","995375","89.93576017130621","35.025"
"5","2","49","705676","80.73107049608355","95.75"
"4","2","279","995375","89.91416309012875","34.949999999999996"
"6","2","48","808118","81.15414608786067","96.175"
"4","2","280","995375","89.90694345025054","34.925"
"5","2","50","705676","80.38702928870293","95.6"
"4","2","281","995375","89.68481375358166","34.9"
"6","2","49","808118","81.0304449648712","96.075"
"4","2","282","995375","89.46991404011462","34.9"
"4","2","283","995375","89.39828080229226","34.9"
"5","2","51","705676","79.82731554160125","95.55"
"4","2","284","995375","89.17562724014337","34.875"
"6","2","50","808118","80.859375","96"
"4","2","285","995375","89.16786226685797","34.849999999999994"
"5","2","52","705676","79.46030914330626","95.42500000000001"
"4","2","286","995375","89.15229885057471","34.8"
"6","2","51","808118","80.59973924380705","95.875"
"4","2","287","995375","89.13669064748203","34.75"
"4","2","288","995375","89.25739005046863","34.675"
"5","2","53","705676","79.14480587618048","95.3"
"4","2","289","995375","89.18529199711608","34.675"
"6","2","52","808118","80.29749478079331","95.8"
"4","2","290","995375","89.16184971098265","34.599999999999994"
"4","2","291","995375","89.48513415518492","34.475"
"5","2","54","705676","78.99159663865547","95.19999999999999"
"4","2","292","995375","89.47750362844702","34.449999999999996"
"6","2","53","808118","79.86419430660747","95.72500000000001"
"4","2","293","995375","89.46220930232558","34.4"
"5","2","55","705676","78.56391372961599","95.05"
"4","2","294","995375","89.59243085880641","34.35"
"6","2","54","808118","79.56089911134345","95.65"
"4","2","295","995375","89.65768390386016","34.325"
"4","2","296","995375","89.65768390386016","34.325"
"5","2","56","705676","78.35132999736634","94.925"
"4","2","297","995375","89.78102189781022","34.25"
"6","2","55","808118","79.37254901960785","95.625"
"4","2","298","995375","89.76608187134502","34.2"
"5","2","57","705676","78.16213361499868","94.675"
"4","2","299","995375","89.89751098096632","34.150000000000006"
"6","2","56","808118","79.11541481287621","95.525"
"4","2","300","995375","89.89751098096632","34.150000000000006"
"4","2","301","995375","89.81684981684982","34.125"
"5","2","58","705676","77.79540047581285","94.575"
"4","2","302","995375","89.80938416422288","34.1"
"6","2","57","808118","78.62755369303301","95.45"
"4","2","303","995375","90","34"
"5","2","59","705676","77.5191748214758","94.525"
"4","2","304","995375","89.99264164827079","33.975"
"6","2","58","808118","78.29050865233351","95.35"
"4","2","305","995375","90.31781226903178","33.825"
"4","2","306","995375","90.38461538461539","33.800000000000004"
"5","2","60","705676","77.31003441885093","94.425"
"4","2","307","995375","90.44444444444444","33.75"
"6","2","59","808118","78.04621848739495","95.19999999999999"
"4","2","308","995375","90.28910303928836","33.725"
"5","2","61","705676","77.18600953895071","94.35"
"4","2","309","995375","90.625","33.6"
"6","2","60","808118","77.78069944780437","95.075"
"4","2","310","995375","90.76005961251863","33.550000000000004"
"4","2","311","995375","90.68554396423248","33.550000000000004"
"5","2","62","705676","76.93736730360934","94.19999999999999"
"4","2","312","995375","90.74626865671642","33.5"
"6","2","61","808118","77.59347024749869","94.95"
"5","2","63","705676","76.80042519266543","94.075"
"6","2","62","808118","77.30029000790931","94.825"
"5","2","64","705676","76.5097100292631","93.975"
"6","2","63","808118","76.95353748680043","94.69999999999999"
"5","2","65","705676","76.2603360896239","93.72500000000001"
"6","2","64","808118","76.54516640253566","94.65"
"5","2","66","705676","76.21592731159808","93.55"
"6","2","65","808118","76.21693121693121","94.5"
"5","2","67","705676","76.01070950468541","93.375"
"6","2","66","808118","76","94.375"
"5","2","68","705676","75.77139790716394","93.175"
"6","2","67","808118","75.86206896551724","94.25"
"5","2","69","705676","75.59795753829616","93.025"
"6","2","68","808118","75.51183195958522","94.025"
"5","2","70","705676","75.50525464834277","92.77499999999999"
"6","2","69","808118","75.33954727030626","93.875"
"5","2","71","705676","75.23655041903217","92.475"
"6","2","70","808118","75.26020816653323","93.675"
"5","2","72","705676","75.1696065128901","92.125"
"6","2","71","808118","75.00668985817501","93.425"
"5","2","73","705676","75.08848352845085","91.825"
"6","2","72","808118","74.76535264145883","93.22500000000001"
"5","2","74","705676","74.965837660563","91.475"
"6","2","73","808118","74.66379774072081","92.95"
"5","2","75","705676","74.92455418381344","91.125"
"6","2","74","808118","74.48759439050701","92.7"
"5","2","76","705676","74.80033048746901","90.77499999999999"
"6","2","75","808118","74.45887445887446","92.4"
"5","2","77","705676","74.73043959082112","90.425"
"6","2","76","808118","74.49118046132972","92.125"
"5","2","78","705676","74.71519866629619","89.97500000000001"
"6","2","77","808118","74.55734132388994","91.77499999999999"
"5","2","79","705676","74.78358000558504","89.525"
"6","2","78","808118","74.39824945295405","91.4"
"5","2","80","705676","74.95085650098287","89.025"
"6","2","79","808118","74.47100851882385","90.975"
"5","2","81","705676","74.8799095789771","88.47500000000001"
"6","2","80","808118","74.54445057979017","90.55"
"5","2","82","705676","74.97869923317239","88.02499999999999"
"6","2","81","808118","74.54898695531502","90.075"
"5","2","83","705676","75.04283266704739","87.55"
"6","2","82","808118","74.66480446927373","89.5"
"5","2","84","705676","74.93532624317332","86.97500000000001"
"6","2","83","808118","74.74719101123596","89"
"5","2","85","705676","75.19536903039074","86.375"
"6","2","84","808118","74.80916030534351","88.425"
"5","2","86","705676","75.2405949256343","85.725"
"6","2","85","808118","75.01424501424502","87.75"
"5","2","87","705676","75.68362246398118","85.02499999999999"
"6","2","86","808118","75.21514629948365","87.15"
"5","2","88","705676","76.07471093981619","84.325"
"6","2","87","808118","75.41931752458069","86.45"
"5","2","89","705676","76.13500597371565","83.7"
"6","2","88","808118","75.67804024496938","85.725"
"5","2","90","705676","76.32530120481927","83"
"6","2","89","808118","75.81641659311562","84.975"
"5","2","91","705676","76.54396105871616","82.175"
"6","2","90","808118","76.2852897473997","84.125"
"5","2","92","705676","77.03408044212465","81.425"
"6","2","91","808118","76.61362954067847","83.275"
"5","2","93","705676","77.32342007434944","80.7"
"6","2","92","808118","77.06310679611651","82.39999999999999"
"5","2","94","705676","77.51016578041914","79.925"
"6","2","93","808118","77.25321888412017","81.55"
"5","2","95","705676","78.044922492882","79.025"
"6","2","94","808118","77.90192427063936","80.55"
"5","2","96","705676","78.48222862632085","78.075"
"6","2","95","808118","78.58712715855573","79.625"
"5","2","97","705676","78.98996438977015","77.225"
"6","2","96","808118","79.35750636132316","78.60000000000001"
"5","2","98","705676","79.42332896461338","76.3"
"6","2","97","808118","80.14824363519175","77.575"
"5","2","99","705676","79.82747179827471","75.35"
"6","2","98","808118","80.98039215686275","76.5"
"5","2","100","705676","80.45591686221924","74.575"
"6","2","99","808118","81.58940397350993","75.5"
"5","2","101","705676","81.06549032914828","73.675"
"6","2","100","808118","82.19315895372233","74.55000000000001"
"5","2","102","705676","81.80880330123796","72.7"
"6","2","101","808118","82.73870200475704","73.575"
"5","2","103","705676","82.50871080139373","71.75"
"6","2","102","808118","83.2126852809376","72.52499999999999"
"5","2","104","705676","82.93370944992948","70.89999999999999"
"6","2","103","808118","84.13142257951766","71.525"
"5","2","105","705676","83.58901177310025","70.075"
"6","2","104","808118","84.7433628318584","70.625"
"5","2","106","705676","84.376130198915","69.125"
"6","2","105","808118","85.44802867383513","69.75"
"5","2","107","705676","84.89392831016825","68.35"
"6","2","106","808118","86.18063112078346","68.925"
"5","2","108","705676","85.53994082840237","67.60000000000001"
"6","2","107","808118","86.6691149467499","68.075"
"5","2","109","705676","86.2378459237098","66.85"
"5","2","110","705676","86.73469387755102","66.14999999999999"
"6","2","108","808118","87.27678571428571","67.2"
"6","2","109","808118","87.71665410700828","66.35"
"5","2","111","705676","87.26577437858508","65.375"
"5","2","112","705676","87.74642442984153","64.67500000000001"
"6","2","110","808118","88.01983975581838","65.525"
"6","2","111","808118","88.55050115651504","64.85"
"5","2","113","705676","88.03118908382066","64.125"
"5","2","114","705676","88.56581532416503","63.625"
"6","2","112","808118","89.0448343079922","64.125"
"5","2","115","705676","88.58501783590962","63.075"
"6","2","113","808118","89.96047430830039","63.24999999999999"
"5","2","116","705676","89.03122497998399","62.45"
"6","2","114","808118","90.69117059528566","62.575"
"5","2","117","705676","89.43747470659652","61.775000000000006"
"6","2","115","808118","91.20613150463896","61.975"
"5","2","118","705676","89.59608323133415","61.275"
"6","2","116","808118","91.71766625866992","61.275"
"5","2","119","705676","90.15245158632055","60.675000000000004"
"6","2","117","808118","92.5681255161024","60.550000000000004"
"5","2","120","705676","90.91666666666667","60"
"6","2","118","808118","93.19983312473926","59.925"
"5","2","121","705676","91.06168694922367","59.575"
"6","2","119","808118","93.65279529213956","59.475"
"5","2","122","705676","91.3245873889124","59.075"
"6","2","120","808118","94.01528013582343","58.9"
"5","2","123","705676","91.74154899443732","58.425000000000004"
"6","2","121","808118","94.22336328626444","58.425000000000004"
"5","2","124","705676","92.3110151187905","57.875"
"6","2","122","808118","94.69598965071151","57.975"
"5","2","125","705676","92.75741710296684","57.3"
"6","2","123","808118","94.73684210526315","57.475"
"5","2","126","705676","93.13077939233818","56.775"
"6","2","124","808118","95.0920245398773","57.05"
"5","2","127","705676","93.95017793594306","56.2"
"6","2","125","808118","95.27802294792586","56.65"
"5","2","128","705676","94.2256042972247","55.85"
"6","2","126","808118","95.42018674966651","56.225"
"5","2","129","705676","94.3217665615142","55.474999999999994"
"6","2","127","808118","95.57443004023244","55.925000000000004"
"5","2","130","705676","94.37386569872959","55.1"
"6","2","128","808118","95.76767221972085","55.525000000000006"
"5","2","131","705676","94.87648673376029","54.65"
"6","2","129","808118","96.09800362976407","55.1"
"5","2","132","705676","94.89655172413794","54.37499999999999"
"6","2","130","808118","96.20658135283364","54.7"
"5","2","133","705676","95.04629629629629","54"
"6","2","131","808118","96.14502065167508","54.474999999999994"
"5","2","134","705676","95.10261194029852","53.6"
"6","2","132","808118","96.40221402214021","54.2"
"5","2","135","705676","95.1688555347092","53.300000000000004"
"6","2","133","808118","96.66357738646896","53.949999999999996"
"5","2","136","705676","95.27633443552197","52.925"
"6","2","134","808118","96.78471575023299","53.65"
"5","2","137","705676","95.61696045736065","52.47500000000001"
"6","2","135","808118","96.81796911558259","53.425"
"5","2","138","705676","95.77735124760078","52.1"
"6","2","136","808118","96.94405265632346","53.175"
"5","2","139","705676","96.04056011588604","51.775000000000006"
"6","2","137","808118","96.93396226415094","53"
"5","2","140","705676","95.97673291323315","51.575"
"6","2","138","808118","96.82464454976302","52.75"
"5","2","141","705676","95.90243902439025","51.24999999999999"
"6","2","139","808118","96.48622981956315","52.65"
"5","2","142","705676","95.98236158745713","51.025"
"6","2","140","808118","96.04196471149261","52.425"
"5","2","143","705676","95.96456692913385","50.8"
"6","2","141","808118","95.78745811393011","52.225"
"5","2","144","705676","96.00394671928959","50.675000000000004"
"6","2","142","808118","95.62289562289563","51.975"
"5","2","145","705676","96.22828784119106","50.375"
"6","2","143","808118","95.41505791505791","51.800000000000004"
"5","2","146","705676","96.26121635094715","50.14999999999999"
"6","2","144","808118","95.8171206225681","51.4"
"5","2","147","705676","96.25","50"
"6","2","145","808118","96.12934835864773","51.025"
"5","2","148","705676","96.67840966280825","49.675000000000004"
"6","2","146","808118","96.40039447731755","50.7"
"5","2","149","705676","96.21403331650681","49.525000000000006"
"6","2","147","808118","96.2852897473997","50.475"
"5","2","150","705676","96.49746192893402","49.25"
"6","2","148","808118","96.32023868722028","50.275000000000006"
"5","2","151","705676","96.23025980641874","49.075"
"6","2","149","808118","96.5965965965966","49.95"
"5","2","152","705676","96.11451942740287","48.9"
"6","2","150","808118","96.3837267704671","49.775000000000006"
"5","2","153","705676","96.19537275064268","48.625"
"6","2","151","808118","96.12090680100755","49.625"
"5","2","154","705676","96.17965926690759","48.425000000000004"
"6","2","152","808118","96.15384615384616","49.4"
"5","2","155","705676","96.215655780197","48.225"
"6","2","153","808118","96.08341810783317","49.15"
"5","2","156","705676","96.14984391259105","48.05"
"6","2","154","808118","96.21289662231321","48.85"
"5","2","157","705676","95.97701149425288","47.85"
"6","2","155","808118","96.19732785200411","48.65"
"5","2","158","705676","95.90980597797588","47.675"
"6","2","156","808118","96.27329192546584","48.3"
"5","2","159","705676","95.68648079957917","47.525"
"6","2","157","808118","96.50859822824388","47.975"
"5","2","160","705676","95.45694664553619","47.325"
"6","2","158","808118","96.44165358451072","47.775"
"5","2","161","705676","95.58745348219033","47.025"
"6","2","159","808118","96.62980516061084","47.475"
"5","2","162","705676","95.25586353944563","46.9"
"6","2","160","808118","96.45127118644068","47.199999999999996"
"5","2","163","705676","95.18716577540107","46.75"
"6","2","161","808118","96.48562300319489","46.949999999999996"
"5","2","164","705676","95.31754574811625","46.45"
"6","2","162","808118","96.10250934329953","46.825"
"5","2","165","705676","95.13776337115073","46.275"
"6","2","163","808118","95.81993569131832","46.650000000000006"
"5","2","166","705676","95.21739130434783","46"
"6","2","164","808118","95.69197630586969","46.425"
"5","2","167","705676","95.40229885057471","45.675"
"6","2","165","808118","96.03476371537208","46.025"
"5","2","168","705676","95.43203082003302","45.425"
"6","2","166","808118","96.44225506294471","45.675"
"5","2","169","705676","95.25386313465783","45.300000000000004"
"6","2","167","808118","96.31260319207485","45.425"
"5","2","170","705676","94.80662983425414","45.25"
"6","2","168","808118","96.29629629629629","45.225"
"5","2","171","705676","95.10839355197331","44.975"
"6","2","169","808118","96.2819089900111","45.050000000000004"
"5","2","172","705676","94.91903964265774","44.775"
"6","2","170","808118","96.64617104527669","44.725"
"5","2","173","705676","94.9438202247191","44.5"
"5","2","174","705676","94.98308906426156","44.35"
"6","2","171","808118","96.62731871838112","44.474999999999994"
"5","2","175","705676","95.0736126840317","44.15"
"6","2","172","808118","96.73055242390079","44.35"
"5","2","176","705676","95.11363636363637","44"
"6","2","173","808118","96.26696832579185","44.2"
"5","2","177","705676","94.91719017704169","43.775"
"6","2","174","808118","96.64391353811149","43.95"
"5","2","178","705676","94.89971346704871","43.625"
"6","2","175","808118","96.18451025056947","43.9"
"5","2","179","705676","94.98559077809799","43.375"
"6","2","176","808118","95.65962307252998","43.775"
"5","2","180","705676","94.85549132947978","43.25"
"6","2","177","808118","95.86206896551724","43.5"
"5","2","181","705676","94.83758700696056","43.1"
"6","2","178","808118","95.56706966033391","43.425000000000004"
"5","2","182","705676","94.97956800934034","42.825"
"6","2","179","808118","95.44405997693195","43.35"
"5","2","183","705676","94.78617457527827","42.675000000000004"
"6","2","180","808118","95.59164733178655","43.1"
"5","2","184","705676","94.70276633313715","42.475"
"6","2","181","808118","95.69015725101922","42.925000000000004"
"5","2","185","705676","94.51003541912632","42.35"
"6","2","182","808118","95.6217162872154","42.825"
"5","2","186","705676","94.37203791469194","42.199999999999996"
"6","2","183","808118","95.26592635885447","42.775"
"5","2","187","705676","94.2296252230815","42.025"
"6","2","184","808118","94.72759226713534","42.675000000000004"
"5","2","188","705676","94.08248655110579","41.825"
"6","2","185","808118","94.41504997060552","42.525"
"5","2","189","705676","93.88122375524895","41.675000000000004"
"6","2","186","808118","94.15584415584416","42.35"
"5","2","190","705676","94.14957780458384","41.449999999999996"
"6","2","187","808118","94.0828402366864","42.25"
"5","2","191","705676","94.19588875453447","41.349999999999994"
"6","2","188","808118","94.06175771971496","42.1"
"5","2","192","705676","94.23193685488768","41.175"
"6","2","189","808118","93.69797859690844","42.05"
"5","2","193","705676","93.97810218978103","41.099999999999994"
"6","2","190","808118","93.55992844364937","41.925000000000004"
"5","2","194","705676","93.84521633150517","41.025"
"6","2","191","808118","93.36521219366406","41.825"
"5","2","195","705676","93.76908979841173","40.925"
"6","2","192","808118","93.29742669060442","41.775"
"5","2","196","705676","93.81884944920441","40.849999999999994"
"6","2","193","808118","93.03303303303304","41.625"
"5","2","197","705676","93.90394088669952","40.6"
"6","2","194","808118","92.83564118001205","41.525"
"5","2","198","705676","93.70758790869833","40.525"
"6","2","195","808118","92.63729631864815","41.425"
"5","2","199","705676","93.5064935064935","40.425"
"6","2","196","808118","92.49394673123487","41.3"
"5","2","200","705676","93.12693498452013","40.375"
"6","2","197","808118","92.2235722964763","41.15"
"5","2","201","705676","93.15494710640945","40.175"
"6","2","198","808118","92.01706276660573","41.025"
"5","2","202","705676","93.31667707682698","40.025"
"6","2","199","808118","91.87041564792176","40.9"
"5","2","203","705676","93.17897371714643","39.95"
"6","2","200","808118","92.17980295566502","40.6"
"5","2","204","705676","92.98245614035088","39.900000000000006"
"6","2","201","808118","92.02226345083488","40.425"
"5","2","205","705676","93.20327249842668","39.725"
"6","2","202","808118","91.98757763975155","40.25"
"5","2","206","705676","92.93820933165196","39.65"
"6","2","203","808118","91.96762141967622","40.150000000000006"
"5","2","207","705676","92.86616161616162","39.6"
"6","2","204","808118","91.98998748435544","39.95"
"5","2","208","705676","92.78481012658227","39.5"
"6","2","205","808118","92.08542713567839","39.800000000000004"
"5","2","209","705676","92.63959390862944","39.4"
"6","2","206","808118","91.92938209331652","39.65"
"5","2","210","705676","92.54302103250478","39.225"
"6","2","207","808118","91.90385831752056","39.525"
"5","2","211","705676","92.26837060702874","39.125"
"6","2","208","808118","91.75126903553299","39.4"
"5","2","212","705676","92.12548015364916","39.050000000000004"
"6","2","209","808118","92.03821656050955","39.25"
"5","2","213","705676","91.84852374839538","38.95"
"6","2","210","808118","91.83673469387756","39.2"
"5","2","214","705676","91.70418006430869","38.875"
"6","2","211","808118","91.50702426564496","39.15"
"5","2","215","705676","91.68278529980658","38.775"
"6","2","212","808118","91.30434782608695","39.1"
"5","2","216","705676","91.66127989657402","38.675"
"6","2","213","808118","91.1651728553137","39.050000000000004"
"5","2","217","705676","91.36363636363637","38.5"
"6","2","214","808118","91.25964010282776","38.9"
"5","2","218","705676","91.41184124918674","38.425"
"6","2","215","808118","91.41381536475144","38.725"
"5","2","219","705676","91.1515940143136","38.425"
"6","2","216","808118","91.5100453661698","38.574999999999996"
"5","2","220","705676","91.19373776908023","38.324999999999996"
"6","2","217","808118","91.55295646523717","38.475"
"5","2","221","705676","91.08781127129751","38.15"
"6","2","218","808118","91.55295646523717","38.475"
"5","2","222","705676","90.87327642810243","38.074999999999996"
"6","2","219","808118","91.46579804560261","38.375"
"5","2","223","705676","90.78947368421053","38"
"6","2","220","808118","91.38381201044386","38.3"
"5","2","224","705676","90.69920844327177","37.9"
"6","2","221","808118","91.43230869849575","38.224999999999994"
"5","2","225","705676","90.42272126816381","37.85"
"6","2","222","808118","91.47540983606557","38.125"
"5","2","226","705676","90.58979456593771","37.724999999999994"
"6","2","223","808118","91.64473684210527","38"
"6","2","224","808118","91.2986156888596","37.925"
"5","2","227","705676","90.75797872340425","37.6"
"6","2","225","808118","91.09498680738787","37.9"
"5","2","228","705676","90.80612924716856","37.525"
"6","2","226","808118","91.14927344782035","37.85"
"5","2","229","705676","90.67288474350434","37.525"
"6","2","227","808118","91.26406353408339","37.775"
"5","2","230","705676","90.393595730487","37.475"
"6","2","228","808118","91.25827814569536","37.75"
"5","2","231","705676","90.50802139037432","37.4"
"5","2","232","705676","90.62290689886136","37.325"
"6","2","229","808118","91.42857142857143","37.625"
"5","2","233","705676","90.3420523138833","37.275000000000006"
"6","2","230","808118","91.41716566866268","37.574999999999996"
"5","2","234","705676","90.38332212508406","37.175000000000004"
"6","2","231","808118","91.4","37.5"
"5","2","235","705676","90.30955585464334","37.15"
"6","2","232","808118","91.26084056037358","37.475"
"6","2","233","808118","91.38276553106212","37.425000000000004"
"5","2","236","705676","90.28995279838166","37.075"
"5","2","237","705676","90.47297297297298","37"
"6","2","234","808118","91.17056856187291","37.375"
"5","2","238","705676","90.06756756756756","37"
"6","2","235","808118","91.09772423025436","37.35"
"5","2","239","705676","90.1150981719702","36.925000000000004"
"6","2","236","808118","91.07981220657277","37.275000000000006"
"5","2","240","705676","89.83739837398373","36.9"
"6","2","237","808118","90.99462365591397","37.2"
"5","2","241","705676","89.68092328581126","36.825"
"6","2","238","808118","90.78061911170929","37.15"
"6","2","239","808118","90.63973063973064","37.125"
"5","2","242","705676","89.74184782608695","36.8"
"6","2","240","808118","90.55330634278003","37.05"
"5","2","243","705676","89.78897208985704","36.725"
"6","2","241","808118","90.4054054054054","37"
"5","2","244","705676","89.7208985704561","36.725"
"6","2","242","808118","90.32476319350474","36.95"
"5","2","245","705676","89.8224043715847","36.6"
"6","2","243","808118","90.44067796610169","36.875"
"5","2","246","705676","89.86301369863014","36.5"
"6","2","244","808118","90.55064581917063","36.775000000000006"
"5","2","247","705676","89.92460589444825","36.475"
