apoCellsMovementProba,needSigCellsMvtProba,layersAroundNLC,alpha,monoPhagoEff,NLCPhagoEff,M2PhagoEff,M2KillEff,cllSensingDistance,monocyteSensingDistance,nlcSensingDistance,macrophageSensingDistance,nLCThreshold,signalInitMean,signalInitStd,diffTime,diffTimeStd,fitnessVia,fitnessConc,evolution$samples
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.19870269267827,1253.4416154837,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.19870269267827,1242.4827504836999,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.19870269267827,1247.5590204837,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.24478897522064,1223.3714204837,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.24478897522064,1221.2555134837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.24478897522064,1208.0510214837002,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.24478897522064,1215.3884864837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.25537371252574,1236.7095994837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.25537371252574,1227.5510094837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.25537371252574,1224.3746634837005,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.25732439142878,1414.4388604837,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.25732439142878,1431.1841854836996,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.25732439142878,1423.4442064836999,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.37316334146999,1291.6782574836998,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.37316334146999,1294.2541114837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.40455079546267,1249.5372184837006,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.40455079546267,1242.6870744837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.40455079546267,1247.5013314837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.40455079546267,1248.0145574837002,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.40455079546267,1254.3852114837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.40461350849512,1299.1518964837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.40461350849512,1261.3355254837002,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1237.2842734837006,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1226.5841054837,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1226.7963644837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1269.7909144837006,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1261.9586694837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1264.0369584837006,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1248.2333544837006,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1242.4772554837007,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.48804282288285,1277.7966314837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,69.55510941292229,1305.3816934837005,100.0
10,6,1,38,1,9,10,0,3,1,1,3,138,56,8,89,14,69.56498198717664,1353.9813274837002,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,69.591757730792,1427.2352684836999,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.60059186190868,1234.8418484837005,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,69.60059186190868,1231.5571884837007,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,69.63548939483921,1427.2352684836999,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,69.63548939483921,1439.4568534837,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,69.63548939483921,1447.4721184837006,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67064241456134,1291.6782574836998,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67064241456134,1294.2541114837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67417098368416,1271.5562404836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67417098368416,1278.0804404837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67417098368416,1269.3975044837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67417098368416,1283.0109214837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.67417098368416,1266.9024144837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.76368154818597,1199.3446874837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.76368154818597,1192.2074224837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,69.77556775620145,1305.3816934837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,69.77556775620145,1311.0742374837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.79559753268592,1249.7714974837006,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.80819677549584,1243.7968914837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.80819677549584,1249.3712684837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.81779003633973,1261.3355254837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.81779003633973,1309.6985304837006,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.81779003633973,1229.4024994837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.85366810859406,1151.4828934836999,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.88300698555624,1423.4442064836999,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.89432507333845,1236.0679044837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.90411251792614,1189.5780034837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.90411251792614,1190.0968114837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.90411251792614,1192.2074224837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.90411251792614,1201.0477914837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,69.90411251792614,1189.1986344837,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.90919050055821,1247.5590204837,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,69.90919050055821,1242.4827504836999,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.92013050637796,1249.3712684837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.92013050637796,1243.7968914837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.92013050637796,1235.5084744837006,100.0
10,9,1,50,1,9,9,1,3,1,1,3,138,56,8,89,14,69.93520490990707,1376.6533434837006,100.0
10,9,1,50,1,9,9,1,3,1,1,3,138,56,8,89,14,69.93520490990707,1372.5200104837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,69.95715167071755,1307.3729314836994,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1247.8339514837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1309.6985304837006,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1299.1518964837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1322.2350244837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1233.6138984836998,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1229.4024994837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,69.97305879182693,1249.3712684837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1226.7963644837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1202.4888804836999,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1237.2842734837006,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1221.2555134837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1207.0618434837002,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,69.9780892407861,1208.2572804837002,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.07243895522214,1427.2352684836999,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.09547229118289,1305.4157324837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.09547229118289,1297.9500304837002,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.09547229118289,1291.1038014837002,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.09547229118289,1311.0742374837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.09547229118289,1305.3816934837005,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,70.10211506479106,1247.5590204837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.10708526394248,1320.6432084837006,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.10849425788254,1427.2352684836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.15391077623978,1320.0915314837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.15391077623978,1321.3437074837007,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.19159227819273,1294.2541114837,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.19159227819273,1291.6782574836998,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.19159227819273,1290.7597574837,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.25596451785867,1166.8811974837006,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.25596451785867,1155.8949894836999,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.25596451785867,1160.2600094837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1246.3044994837005,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1254.3852114837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1244.7717234837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1258.0416824837002,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1245.7040744837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.26512858933339,1248.0145574837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.29618703247897,1179.5541274837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1249.3712684837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1237.7830504837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1233.6138984836998,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1309.6985304837006,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1241.8201104836999,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.30633888430941,1243.7146864837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.3073640304314,1368.6480464837005,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,70.31733531442941,1242.4827504836999,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.33295329839513,1234.8418484837005,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.33379170695356,1419.4485364837005,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.33379170695356,1427.2352684836999,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.33379170695356,1438.7761744837005,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.37980426874535,1431.1841854836996,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.37980426874535,1423.4442064836999,100.0
9,4,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.37980426874535,1414.4388604837,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.38324517311344,1305.3816934837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.38324517311344,1316.2573464837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.38324517311344,1305.4157324837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.38324517311344,1311.0742374837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.38324517311344,1297.9500304837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1322.2350244837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1319.8398174837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1309.6985304837006,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1299.1518964837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1325.9891034837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.40389365032217,1318.8840454837007,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.40399192212395,1278.0804404837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.40399192212395,1269.3975044837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.40399192212395,1283.0109214837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.41633905381251,1173.5584504837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.41633905381251,1175.0603624837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.41633905381251,1186.4084804837005,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,70.43121467329549,1227.2950274837006,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,70.43121467329549,1228.5387974837006,100.0
10,10,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,70.43121467329549,1234.3289924837002,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.47094169384575,1216.1975274837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.55503316763676,1221.2555134837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.55503316763676,1209.2464584837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.559229339436,1144.9048884837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.57101379320859,1366.2585574837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.57101379320859,1368.6480464837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.57101379320859,1360.8839904837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.57101379320859,1340.9697644837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.57101379320859,1337.2624354836998,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1249.3712684837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1243.7968914837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1233.6138984836998,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1237.7830504837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1247.8339514837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.59026996658196,1243.7146864837005,100.0
10,6,1,38,1,9,10,0,3,1,1,3,138,56,8,89,14,70.59087326620198,1353.9813274837002,100.0
10,6,1,38,1,9,10,0,3,1,1,3,138,56,8,89,14,70.59087326620198,1355.4435824836999,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.60430606510896,1254.3852114837,100.0
10,9,1,50,1,9,9,0,3,1,1,3,138,56,8,89,18,70.60430606510896,1258.0416824837002,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.62603112780698,1444.9047174836999,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.63221575090256,1305.4157324837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.63221575090256,1297.9500304837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.64708812147944,1151.4828934836999,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1299.1698224837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1237.7830504837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1243.7146864837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1245.2520034837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1243.7968914837002,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.66496638227717,1249.3712684837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.69433898346543,1189.1986344837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.69433898346543,1192.2074224837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.69433898346543,1190.0968114837005,100.0
10,10,1,38,1,9,8,0,3,1,1,3,138,56,7,89,23,70.71741462662425,1166.8763004836999,100.0
10,10,1,38,1,9,8,0,3,1,1,3,138,56,7,89,23,70.71741462662425,1172.1098934837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.76919489965745,1328.9426184837007,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.76919489965745,1325.9891034837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.82203403077467,1208.0510214837002,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.82203403077467,1215.3884864837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.82203403077467,1209.2464584837005,100.0
10,9,1,49,1,8,9,0,3,1,1,3,138,56,8,89,18,70.82203403077467,1202.4888804836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.84176808860582,1320.0915314837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.84176808860582,1321.3437074837007,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.84176808860582,1314.6431654837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.84176808860582,1307.3729314836994,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.8436522154912,1427.2352684836999,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.8436522154912,1444.9047174836999,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.8436522154912,1446.9918584837005,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.8436522154912,1438.7761744837005,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,70.8436522154912,1416.1281944837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.8825949310783,1305.3816934837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,70.8825949310783,1305.4157324837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.91187237350141,1360.8839904837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.91187237350141,1366.2585574837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.91187237350141,1369.2094224836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.91187237350141,1340.9697644837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.92608148181924,1177.0622684837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,70.92608148181924,1162.1887304837,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.95564660191198,1160.2600094837,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.95564660191198,1153.3464834837005,100.0
10,9,1,50,1,8,9,0,3,1,1,3,137,56,8,89,18,70.95564660191198,1155.8949894836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1323.2265074837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1307.3729314836994,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1300.9145994837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1296.1035534837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1320.0915314837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,70.95623624194272,1321.3437074837007,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.98089683524219,1325.9891034837005,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.98480475843813,1286.0743744837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.98480475843813,1301.5915224837,100.0
10,9,1,38,1,9,9,0,3,1,1,3,138,56,8,89,14,70.98480475843813,1245.2520034837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1173.5584504837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1175.0603624837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1169.0038554837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1170.5082334837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1186.7530574836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1171.2573494837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1186.4084804837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.00557862639829,1179.5541274837005,100.0
10,10,1,38,1,9,8,0,3,1,1,3,138,56,7,89,23,71.02266845858729,1172.1098934837,100.0
10,10,1,38,1,9,8,0,3,1,1,3,138,56,7,89,23,71.02266845858729,1166.8763004836999,100.0
10,10,1,38,1,9,8,0,3,1,1,3,138,56,7,89,23,71.02266845858729,1173.5236254837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,71.0321401658734,1368.6480464837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,71.0321401658734,1369.2094224836999,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,71.06784685308278,1407.3403854837002,100.0
10,9,1,38,1,10,8,1,3,1,1,3,138,56,11,89,14,71.06784685308278,1397.7307734837,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,71.08761305348753,1312.1495894837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,71.08761305348753,1307.8827944837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,71.08761305348753,1311.0742374837005,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,71.08761305348753,1305.4157324837006,100.0
10,6,1,38,1,9,8,0,3,1,1,3,138,56,8,89,14,71.11194139515018,1305.4157324837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,71.11198245469959,1225.8291974837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,71.11198245469959,1224.3746634837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,2,89,19,71.11198245469959,1236.7095994837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1173.5584504837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1186.5629234837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1169.0038554837006,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1174.5645974837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1185.9196744837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1180.5713914837002,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1194.3700834837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1186.7530574836999,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1171.2573494837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1179.5541274837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.11573449969853,1186.4084804837005,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,71.17420380317361,1291.6782574836998,100.0
9,9,1,38,1,10,8,0,3,1,1,3,138,56,11,89,14,71.17420380317361,1293.6746224837,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.18189570154213,1194.3700834837005,100.0
10,9,1,38,1,10,8,0,3,1,1,3,138,56,11,88,19,71.18189570154213,1186.7530574836999,100.0
